SIGNATURE	LEMMA	DIAC	QC	COMMENTS	STATUS
VERB.C1P.AI	lam~-u		OK	??	
VERB.C2MS.AI	lam~-u	lum~a	OK		
VERB.C2FS.AI	lam~-u	lum~iy	OK		
VERB.C2D.AI	lam~-u	lum~A	OK		
VERB.C2MP.AI	lam~-u	lum~uwA	OK		
VERB.C2FP.AI	lam~-u	Aulomumna	OK		
VERB.C3MS.AI	lam~-u		OK	??	
VERB.C3FS.AI	lam~-u		OK	??	
VERB.C3MD.AI	lam~-u		OK	??	
VERB.C3FD.AI	lam~-u		OK	??	
VERB.C3MP.AI	lam~-u		OK	??	
VERB.C3FP.AI	lam~-u		OK	??	
VERB.C1S.PI	lam~-u		OK		
VERB.C1P.PI	lam~-u		OK		
VERB.C2MS.PI	lam~-u		OK		
VERB.C2FS.PI	lam~-u		OK		
VERB.C2D.PI	lam~-u		OK		
VERB.C2MP.PI	lam~-u		OK		
VERB.C2FP.PI	lam~-u		OK		
VERB.C3MS.PI	lam~-u		OK		
VERB.C3FS.PI	lam~-u		OK		
VERB.C3MD.PI	lam~-u		OK		
VERB.C3FD.PI	lam~-u		OK		
VERB.C3MP.PI	lam~-u		OK		
VERB.C3FP.PI	lam~-u		OK		
VERB.C1S.AI.E0	lam~-u		OK	??	
VERB.C1P.AI.E0	lam~-u		OK	??	
VERB.C2MS.AI.E0	lam~-u	lum~ahu	OK		
VERB.C2FS.AI.E0	lam~-u	lum~iyhi	OK		
VERB.C2D.AI.E0	lam~-u	lum~Ahu	OK		
VERB.C2MP.AI.E0	lam~-u	lum~uwhu	OK		
VERB.C2FP.AI.E0	lam~-u	Aulomumnahu	OK		
VERB.C3MS.AI.E0	lam~-u		OK	??	
VERB.C3FS.AI.E0	lam~-u		OK	??	
VERB.C3MD.AI.E0	lam~-u		OK	??	
VERB.C3FD.AI.E0	lam~-u		OK	??	
VERB.C3MP.AI.E0	lam~-u		OK	??	
VERB.C3FP.AI.E0	lam~-u		OK	??	
VERB.C1S.PI.E0	lam~-u		OK	??	
VERB.C1P.PI.E0	lam~-u		OK	??	
VERB.C2MS.PI.E0	lam~-u		OK	??	
VERB.C2FS.PI.E0	lam~-u		OK	??	
VERB.C2D.PI.E0	lam~-u		OK	??	
VERB.C2MP.PI.E0	lam~-u		OK	??	
VERB.C2FP.PI.E0	lam~-u		OK	??	
VERB.C3MS.PI.E0	lam~-u		OK	??	
VERB.C3FS.PI.E0	lam~-u		OK	??	
VERB.C3MD.PI.E0	lam~-u		OK	??	
VERB.C3FD.PI.E0	lam~-u		OK	??	
VERB.C3MP.PI.E0	lam~-u		OK	??	
VERB.C3FP.PI.E0	lam~-u		OK	??	
VERB.C1S.AI	>abA'		OK	??	
VERB.C1P.AI	>abA'		OK	??	
VERB.C2FS.AI	{irota>aY	Airota}iy	OK		
VERB.C3MS.AI	>abA'		OK	??	
VERB.C3FS.AI	>abA'		OK	??	
VERB.C3MD.AI	>abA'		OK	??	
VERB.C3FD.AI	>abA'		OK	??	
VERB.C3MP.AI	>abA'		OK	??	
VERB.C3FP.AI	>abA'		OK	??	
VERB.C1S.PI	>abA'		OK		
VERB.C1P.PI	>abA'		OK		
VERB.C2MS.PI	>abA'		OK		
VERB.C2FS.PI	>abA'		OK		
VERB.C2D.PI	>abA'		OK		
VERB.C2MP.PI	>abA'		OK		
VERB.C2FP.PI	>abA'		OK		
VERB.C3MS.PI	>abA'		OK		
VERB.C3FS.PI	>abA'		OK		
VERB.C3MD.PI	>abA'		OK		
VERB.C3FD.PI	>abA'		OK		
VERB.C3MP.PI	>abA'		OK		
VERB.C3FP.PI	>abA'		OK		
VERB.C1S.AI.E0	>abA'		OK	??	
VERB.C1P.AI.E0	>abA'		OK	??	
VERB.C2FS.AI.E0	{irota>aY	Airota}iyhi	OK		
VERB.C2MP.AI	{irota>aY	Airota&uwA	OK		
VERB.C3MS.AI.E0	>abA'		OK	??	
VERB.C3FS.AI.E0	>abA'		OK	??	
VERB.C3MD.AI.E0	>abA'		OK	??	
VERB.C3FD.AI.E0	>abA'		OK	??	
VERB.C3MP.AI.E0	>abA'		OK	??	
VERB.C3FP.AI.E0	>abA'		OK	??	
VERB.C1S.PI.E0	>abA'		OK	??	
VERB.C1P.PI.E0	>abA'		OK	??	
VERB.C2MS.PI.E0	>abA'		OK	??	
VERB.C2FS.PI.E0	>abA'		OK	??	
VERB.C2D.PI.E0	>abA'		OK	??	
VERB.C2MP.PI.E0	>abA'		OK	??	
VERB.C2FP.PI.E0	>abA'		OK	??	
VERB.C3MS.PI.E0	>abA'		OK	??	
VERB.C3FS.PI.E0	>abA'		OK	??	
VERB.C3MD.PI.E0	>abA'		OK	??	
VERB.C3FD.PI.E0	>abA'		OK	??	
VERB.C3MP.PI.E0	>abA'		OK	??	
VERB.C3FP.PI.E0	>abA'		OK	??	
VERB.C1S.AI	kaw~an		OK	??	
VERB.C1P.AI	kaw~an		OK	??	
VERB.C2MS.AI	kaw~an	kaw~ino	OK		
VERB.C2FS.AI	kaw~an	kaw~iniy	OK		
VERB.C2D.AI	kaw~an	kaw~inA	OK		
VERB.C2MP.AI	kaw~an	kaw~inuwA	OK		
VERB.C2FP.AI	kaw~an	kaw~in~a	OK		
VERB.C3MS.AI	kaw~an		OK	??	
VERB.C3FS.AI	kaw~an		OK	??	
VERB.C3MD.AI	kaw~an		OK	??	
VERB.C3FD.AI	kaw~an		OK	??	
VERB.C3MP.AI	kaw~an		OK	??	
VERB.C3FP.AI	kaw~an		OK	??	
VERB.C1S.PI	kaw~an		OK		
VERB.C1P.PI	kaw~an		OK		
VERB.C2MS.PI	kaw~an		OK		
VERB.C2FS.PI	kaw~an		OK		
VERB.C2D.PI	kaw~an		OK		
VERB.C2MP.PI	kaw~an		OK		
VERB.C2FP.PI	kaw~an		OK		
VERB.C3MS.PI	kaw~an		OK		
VERB.C3FS.PI	kaw~an		OK		
VERB.C3MD.PI	kaw~an		OK		
VERB.C3FD.PI	kaw~an		OK		
VERB.C3MP.PI	kaw~an		OK		
VERB.C3FP.PI	kaw~an		OK		
VERB.C1S.AI.E0	kaw~an		OK	??	
VERB.C1P.AI.E0	kaw~an		OK	??	
VERB.C2MS.AI.E0	kaw~an	kaw~inohu	OK		
VERB.C2FS.AI.E0	kaw~an	kaw~iniyhi	OK		
VERB.C2D.AI.E0	kaw~an	kaw~inAhu	OK		
VERB.C2MP.AI.E0	kaw~an	kaw~inuwhu	OK		
VERB.C2FP.AI.E0	kaw~an	kaw~in~ahu	OK		
VERB.C3MS.AI.E0	kaw~an		OK	??	
VERB.C3FS.AI.E0	kaw~an		OK	??	
VERB.C3MD.AI.E0	kaw~an		OK	??	
VERB.C3FD.AI.E0	kaw~an		OK	??	
VERB.C3MP.AI.E0	kaw~an		OK	??	
VERB.C3FP.AI.E0	kaw~an		OK	??	
VERB.C1S.PI.E0	kaw~an		OK	??	
VERB.C1P.PI.E0	kaw~an		OK	??	
VERB.C2MS.PI.E0	kaw~an		OK	??	
VERB.C2FS.PI.E0	kaw~an		OK	??	
VERB.C2D.PI.E0	kaw~an		OK	??	
VERB.C2MP.PI.E0	kaw~an		OK	??	
VERB.C2FP.PI.E0	kaw~an		OK	??	
VERB.C3MS.PI.E0	kaw~an		OK	??	
VERB.C3FS.PI.E0	kaw~an		OK	??	
VERB.C3MD.PI.E0	kaw~an		OK	??	
VERB.C3FD.PI.E0	kaw~an		OK	??	
VERB.C3MP.PI.E0	kaw~an		OK	??	
VERB.C3FP.PI.E0	kaw~an		OK	??	
VERB.C1S.AI	qawiy-a		OK	??	
VERB.C1P.AI	qawiy-a		OK	??	
VERB.C2MS.AI	qawiy-a	Aiqowao	PROB		
VERB.C2FS.AI	qawiy-a	Aiqowayay	PROB		
VERB.C3MS.AI	qawiy-a		OK	??	
VERB.C3FS.AI	qawiy-a		OK	??	
VERB.C3MD.AI	qawiy-a		OK	??	
VERB.C3FD.AI	qawiy-a		OK	??	
VERB.C3MP.AI	qawiy-a		OK	??	
VERB.C3FP.AI	qawiy-a		OK	??	
VERB.C1S.PI	qawiy-a		OK		
VERB.C1P.PI	qawiy-a		OK		
VERB.C2MS.PI	qawiy-a		OK		
VERB.C2FS.PI	qawiy-a		OK		
VERB.C2D.PI	qawiy-a		OK		
VERB.C2MP.PI	qawiy-a		OK		
VERB.C2FP.PI	qawiy-a		OK		
VERB.C3MS.PI	qawiy-a		OK		
VERB.C3FS.PI	qawiy-a		OK		
VERB.C3MD.PI	qawiy-a		OK		
VERB.C3FD.PI	qawiy-a		OK		
VERB.C3MP.PI	qawiy-a		OK		
VERB.C3FP.PI	qawiy-a		OK		
VERB.C1S.AI.E0	qawiy-a		OK	??	
VERB.C1P.AI.E0	qawiy-a		OK	??	
VERB.C2MS.AI.E0	qawiy-a	Aiqowaohu	PROB		
VERB.C2FS.AI.E0	qawiy-a	Aiqowayayhi	PROB		
VERB.C2MP.AI.E0	{irota>aY	Airota&uwhu	OK		
VERB.C3MS.AI.E0	qawiy-a		OK	??	
VERB.C3FS.AI.E0	qawiy-a		OK	??	
VERB.C3MD.AI.E0	qawiy-a		OK	??	
VERB.C3FD.AI.E0	qawiy-a		OK	??	
VERB.C3MP.AI.E0	qawiy-a		OK	??	
VERB.C3FP.AI.E0	qawiy-a		OK	??	
VERB.C1S.PI.E0	qawiy-a		OK	??	
VERB.C1P.PI.E0	qawiy-a		OK	??	
VERB.C2MS.PI.E0	qawiy-a		OK	??	
VERB.C2FS.PI.E0	qawiy-a		OK	??	
VERB.C2D.PI.E0	qawiy-a		OK	??	
VERB.C2MP.PI.E0	qawiy-a		OK	??	
VERB.C2FP.PI.E0	qawiy-a		OK	??	
VERB.C3MS.PI.E0	qawiy-a		OK	??	
VERB.C3FS.PI.E0	qawiy-a		OK	??	
VERB.C3MD.PI.E0	qawiy-a		OK	??	
VERB.C3FD.PI.E0	qawiy-a		OK	??	
VERB.C3MP.PI.E0	qawiy-a		OK	??	
VERB.C3FP.PI.E0	qawiy-a		OK	??	
VERB.C1S.AI	|laY		OK	??	
VERB.C1P.AI	|laY		OK	??	
VERB.C2MS.AI	|laY	|li	OK		
VERB.C2FS.AI	|laY	|liy	OK		
VERB.C2D.AI	|laY	|liyA	OK		
VERB.C2MP.AI	|laY	|luwA	OK		
VERB.C2FP.AI	|laY	|lina	OK		
VERB.C3MS.AI	|laY		OK	??	
VERB.C3FS.AI	|laY		OK	??	
VERB.C3MD.AI	|laY		OK	??	
VERB.C3FD.AI	|laY		OK	??	
VERB.C3MP.AI	|laY		OK	??	
VERB.C3FP.AI	|laY		OK	??	
VERB.C1S.PI	|laY		OK		
VERB.C1P.PI	|laY		OK		
VERB.C2MS.PI	|laY		OK		
VERB.C2FS.PI	|laY		OK		
VERB.C2D.PI	|laY		OK		
VERB.C2MP.PI	|laY		OK		
VERB.C2FP.PI	|laY		OK		
VERB.C3MS.PI	|laY		OK		
VERB.C3FS.PI	|laY		OK		
VERB.C3MD.PI	|laY		OK		
VERB.C3FD.PI	|laY		OK		
VERB.C3MP.PI	|laY		OK		
VERB.C3FP.PI	|laY		OK		
VERB.C1S.AI.E0	|laY		OK	??	
VERB.C1P.AI.E0	|laY		OK	??	
VERB.C2MS.AI.E0	|laY	|lihi	OK		
VERB.C2FS.AI.E0	|laY	|liyhi	OK		
VERB.C2D.AI.E0	|laY	|liyAhu	OK		
VERB.C2MP.AI.E0	|laY	|luwhu	OK		
VERB.C2FP.AI.E0	|laY	|linahu	OK		
VERB.C3MS.AI.E0	|laY		OK	??	
VERB.C3FS.AI.E0	|laY		OK	??	
VERB.C3MD.AI.E0	|laY		OK	??	
VERB.C3FD.AI.E0	|laY		OK	??	
VERB.C3MP.AI.E0	|laY		OK	??	
VERB.C3FP.AI.E0	|laY		OK	??	
VERB.C1S.PI.E0	|laY		OK	??	
VERB.C1P.PI.E0	|laY		OK	??	
VERB.C2MS.PI.E0	|laY		OK	??	
VERB.C2FS.PI.E0	|laY		OK	??	
VERB.C2D.PI.E0	|laY		OK	??	
VERB.C2MP.PI.E0	|laY		OK	??	
VERB.C2FP.PI.E0	|laY		OK	??	
VERB.C3MS.PI.E0	|laY		OK	??	
VERB.C3FS.PI.E0	|laY		OK	??	
VERB.C3MD.PI.E0	|laY		OK	??	
VERB.C3FD.PI.E0	|laY		OK	??	
VERB.C3MP.PI.E0	|laY		OK	??	
VERB.C3FP.PI.E0	|laY		OK	??	
VERB.C1S.AI	qal~-i		OK	??	
VERB.C1P.AI	qal~-i		OK	??	
VERB.C2MS.AI	qal~-i	qil~a	OK		
VERB.C2FS.AI	qal~-i	qil~iy	OK		
VERB.C2D.AI	qal~-i	qil~A	OK		
VERB.C2MP.AI	qal~-i	qil~uwA	OK		
VERB.C2FP.AI	qal~-i	Aiqolilna	OK		
VERB.C3MS.AI	qal~-i		OK	??	
VERB.C3FS.AI	qal~-i		OK	??	
VERB.C3MD.AI	qal~-i		OK	??	
VERB.C3FD.AI	qal~-i		OK	??	
VERB.C3MP.AI	qal~-i		OK	??	
VERB.C3FP.AI	qal~-i		OK	??	
VERB.C1S.PI	qal~-i		OK		
VERB.C1P.PI	qal~-i		OK		
VERB.C2MS.PI	qal~-i		OK		
VERB.C2FS.PI	qal~-i		OK		
VERB.C2D.PI	qal~-i		OK		
VERB.C2MP.PI	qal~-i		OK		
VERB.C2FP.PI	qal~-i		OK		
VERB.C3MS.PI	qal~-i		OK		
VERB.C3FS.PI	qal~-i		OK		
VERB.C3MD.PI	qal~-i		OK		
VERB.C3FD.PI	qal~-i		OK		
VERB.C3MP.PI	qal~-i		OK		
VERB.C3FP.PI	qal~-i		OK		
VERB.C1S.AI.E0	qal~-i		OK		
VERB.C1P.AI.E0	qal~-i		OK		
VERB.C2MS.AI.E0	qal~-i		OK		
VERB.C2FS.AI.E0	qal~-i		OK		
VERB.C2D.AI.E0	qal~-i		OK		
VERB.C2MP.AI.E0	qal~-i		OK		
VERB.C2FP.AI.E0	qal~-i		OK		
VERB.C3MS.AI.E0	qal~-i		OK		
VERB.C3FS.AI.E0	qal~-i		OK		
VERB.C3MD.AI.E0	qal~-i		OK		
VERB.C3FD.AI.E0	qal~-i		OK		
VERB.C3MP.AI.E0	qal~-i		OK		
VERB.C3FP.AI.E0	qal~-i		OK		
VERB.C1S.PI.E0	qal~-i		OK		
VERB.C1P.PI.E0	qal~-i		OK		
VERB.C2MS.PI.E0	qal~-i		OK		
VERB.C2FS.PI.E0	qal~-i		OK		
VERB.C2D.PI.E0	qal~-i		OK		
VERB.C2MP.PI.E0	qal~-i		OK		
VERB.C2FP.PI.E0	qal~-i		OK		
VERB.C3MS.PI.E0	qal~-i		OK		
VERB.C3FS.PI.E0	qal~-i		OK		
VERB.C3MD.PI.E0	qal~-i		OK		
VERB.C3FD.PI.E0	qal~-i		OK		
VERB.C3MP.PI.E0	qal~-i		OK		
VERB.C3FP.PI.E0	qal~-i		OK		
VERB.C1S.AI	kan~-i		OK	??	
VERB.C1P.AI	kan~-i		OK	??	
VERB.C2MS.AI	kan~-i	kin~a	OK		
VERB.C2FS.AI	kan~-i	kin~iy	OK		
VERB.C2D.AI	kan~-i	kin~A	OK		
VERB.C2MP.AI	kan~-i	kin~uwA	OK		
VERB.C2FP.AI	kan~-i	Aikonin~a	OK		
VERB.C3MS.AI	kan~-i		OK	??	
VERB.C3FS.AI	kan~-i		OK	??	
VERB.C3MD.AI	kan~-i		OK	??	
VERB.C3FD.AI	kan~-i		OK	??	
VERB.C3MP.AI	kan~-i		OK	??	
VERB.C3FP.AI	kan~-i		OK	??	
VERB.C1S.PI	kan~-i		OK		
VERB.C1P.PI	kan~-i		OK		
VERB.C2MS.PI	kan~-i		OK		
VERB.C2FS.PI	kan~-i		OK		
VERB.C2D.PI	kan~-i		OK		
VERB.C2MP.PI	kan~-i		OK		
VERB.C2FP.PI	kan~-i		OK		
VERB.C3MS.PI	kan~-i		OK		
VERB.C3FS.PI	kan~-i		OK		
VERB.C3MD.PI	kan~-i		OK		
VERB.C3FD.PI	kan~-i		OK		
VERB.C3MP.PI	kan~-i		OK		
VERB.C3FP.PI	kan~-i		OK		
VERB.C1S.AI.E0	kan~-i		OK	??	
VERB.C1P.AI.E0	kan~-i		OK	??	
VERB.C2MS.AI.E0	kan~-i	kin~ahu	OK		
VERB.C2FS.AI.E0	kan~-i	kin~iyhi	OK		
VERB.C2D.AI.E0	kan~-i	kin~Ahu	OK		
VERB.C2MP.AI.E0	kan~-i	kin~uwhu	OK		
VERB.C2FP.AI.E0	kan~-i	Aikonin~ahu	OK		
VERB.C3MS.AI.E0	kan~-i		OK	??	
VERB.C3FS.AI.E0	kan~-i		OK	??	
VERB.C3MD.AI.E0	kan~-i		OK	??	
VERB.C3FD.AI.E0	kan~-i		OK	??	
VERB.C3MP.AI.E0	kan~-i		OK	??	
VERB.C3FP.AI.E0	kan~-i		OK	??	
VERB.C1S.PI.E0	kan~-i		OK	??	
