SIGNATURE	LEMMA	DIAC	QC	COMMENTS	STATUS
VERB.I2FP.AE.E0	|b-u	ta&ubnAn~ihi	OK		
VERB.I3MS.AE.E0	|b-u	ya&uwbanohu	OK		
VERB.I3FS.AE.E0	|b-u	ta&uwbanohu	OK		
VERB.I3MD.AE.E0	|b-u	ya&uwbAn~ihi	OK		
VERB.I3FD.AE.E0	|b-u	ta&uwbAn~ihi	OK		
VERB.I3MP.AE.E0	|b-u	ya&uwbunohu	OK		
VERB.I3FP.AE.E0	|b-u	ya&ubnAn~ihi	OK		
VERB.I1S.PE.E0	|b-u		OK		
VERB.I1P.PE.E0	|b-u		OK		
VERB.I2MS.PE.E0	|b-u		OK		
VERB.I2FS.PE.E0	|b-u		OK		
VERB.I2D.PE.E0	|b-u		OK		
VERB.I2MP.PE.E0	|b-u		OK		
VERB.I2FP.PE.E0	|b-u		OK		
VERB.I3MS.PE.E0	|b-u		OK		
VERB.I3FS.PE.E0	|b-u		OK		
VERB.I3MD.PE.E0	|b-u		OK		
VERB.I3FD.PE.E0	|b-u		OK		
VERB.I3MP.PE.E0	|b-u		OK		
VERB.I3FP.PE.E0	|b-u		OK		
VERB.I1S.AE	EAnaY	>uEAniyano	OK	def	
VERB.I1P.AE	EAnaY	nuEAniyano	OK		
VERB.I2MS.AE	EAnaY	tuEAniyano	OK	def	
VERB.I2FS.AE	EAnaY	tuEAnino	OK	def	
VERB.I2D.AE	EAnaY	tuEAniyAn~i	OK	def	
VERB.I2MP.AE	EAnaY	tuEAnuno	OK	def	
VERB.I2FP.AE	EAnaY	tuEAniynAn~i	OK	def	
VERB.I3MS.AE	EAnaY	yuEAniyano	OK	def	
VERB.I3FS.AE	EAnaY	tuEAniyano	OK	def	
VERB.I3MD.AE	EAnaY	yuEAniyAn~i	OK	def	
VERB.I3FD.AE	EAnaY	tuEAniyAn~i	OK	def	
VERB.I3MP.AE	EAnaY	yuEAnuno	OK	def	
VERB.I3FP.AE	EAnaY	yuEAniynAn~i	OK	def	
VERB.I1S.PE	EAnaY	>uEAnaYano	PROB	def	
VERB.I1P.PE	EAnaY	nuEAnaYano	PROB		
VERB.I2FS.PE	EAnaY	tuEAnayino	OK		
VERB.I2D.PE	EAnaY	tuEAnayAn~i	OK	def	
VERB.I2MP.PE	EAnaY		PROB	def	
VERB.I2FP.PE	EAnaY	tuEAnaynAn~i	OK	def	
VERB.I3MS.PE	EAnaY	yuEAnaYano	PROB	def	
VERB.I3MD.PE	EAnaY	yuEAnayAn~i	OK	def	
VERB.I3FD.PE	EAnaY	tuEAnayAn~i	OK	def	
VERB.I3MP.PE	EAnaY	yuEAnawuno	OK	def	
VERB.I3FP.PE	EAnaY	yuEAnaynAn~i	OK	def	
VERB.I1S.AE.E0	EAnaY	>uEAniyanohu	OK	def	
VERB.I1P.AE.E0	EAnaY	nuEAniyanohu	OK	def	
VERB.I2MS.AE.E0	EAnaY	tuEAniyanohu	OK	def	
VERB.I2FS.AE.E0	EAnaY	tuEAninohu	OK		
VERB.I2D.AE.E0	EAnaY	tuEAniyAn~ihi	OK	def	
VERB.I2MP.AE.E0	EAnaY	tuEAnunohu	OK	def	
VERB.I2FP.AE.E0	EAnaY	tuEAniynAn~ihi	OK	def	
VERB.I3MS.AE.E0	EAnaY	yuEAniyanohu	OK	def	
VERB.I3FS.AE.E0	EAnaY	tuEAniyanohu	OK	def	
VERB.I3MD.AE.E0	EAnaY	yuEAniyAn~ihi	OK	def	
VERB.I3FD.AE.E0	EAnaY	tuEAniyAn~ihi	OK	def	
VERB.I3MP.AE.E0	EAnaY	yuEAnunohu	OK	def	
VERB.I3FP.AE.E0	EAnaY	yuEAniynAn~ihi	OK	def	
VERB.I1S.PE.E0	EAnaY		OK	def	
VERB.I1P.PE.E0	EAnaY		OK	def	
VERB.I2MS.PE.E0	EAnaY		OK	def	
VERB.I2FS.PE.E0	EAnaY		OK	def	
VERB.I2D.PE.E0	EAnaY		OK	def	
VERB.I2MP.PE.E0	EAnaY		OK	def	
VERB.I2FP.PE.E0	EAnaY		OK	def	
VERB.I3MS.PE.E0	EAnaY		OK	def	
VERB.I3FS.PE.E0	EAnaY		OK	def	
VERB.I3MD.PE.E0	EAnaY		OK	def	
VERB.I3FD.PE.E0	EAnaY		OK	def	
VERB.I3MP.PE.E0	EAnaY		OK	def	
VERB.I3FP.PE.E0	EAnaY		OK	def	
VERB.I1S.AE	|jar	>uwjirano	OK		
VERB.I1P.AE	|jar	nu&jirano	OK		
VERB.I2MS.AE	|jar	tu&jirano	OK		
VERB.I2FS.AE	|jar	tu&jirino	OK		
VERB.I2D.AE	|jar	tu&jirAn~i	OK		
VERB.I2MP.AE	|jar	tu&jiruno	OK		
VERB.I2FP.AE	|jar	tu&jirnAn~i	OK		
VERB.I3MS.AE	|jar	yu&jirano	OK		
VERB.I3FS.AE	|jar	tu&jirano	OK		
VERB.I3MD.AE	|jar	yu&jirAn~i	OK		
VERB.I3FD.AE	|jar	tu&jirAn~i	OK		
VERB.I3MP.AE	|jar	yu&jiruno	OK		
VERB.I3FP.AE	|jar	yu&jirnAn~i	OK		
VERB.I1S.PE	|jar	>uwjarano	OK		
VERB.I1P.PE	|jar	nu&jarano	OK		
VERB.I2MS.PE	|jar	tu&jarano	OK		
VERB.I2FS.PE	|jar	tu&jarino	OK		
VERB.I2D.PE	|jar	tu&jarAn~i	OK		
VERB.I2MP.PE	|jar	tu&jaruno	OK		
VERB.I2FP.PE	|jar	tu&jarnAn~i	OK		
VERB.I3MS.PE	|jar	yu&jarano	OK		
VERB.I3FS.PE	|jar	tu&jarano	OK		
VERB.I3MD.PE	|jar	yu&jarAn~i	OK		
VERB.I3FD.PE	|jar	tu&jarAn~i	OK		
VERB.I3MP.PE	|jar	yu&jaruno	OK		
VERB.I3FP.PE	|jar	yu&jarnAn~i	OK		
VERB.I1S.AE.E0	|jar	>uwjiranohu	OK		
VERB.I1P.AE.E0	|jar	nu&jiranohu	OK		
VERB.I2MS.AE.E0	|jar	tu&jiranohu	OK		
VERB.I2FS.AE.E0	|jar	tu&jirinohu	OK		
VERB.I2D.AE.E0	|jar	tu&jirAn~ihi	OK		
VERB.I2MP.AE.E0	|jar	tu&jirunohu	OK		
VERB.I2FP.AE.E0	|jar	tu&jirnAn~ihi	OK		
VERB.I3MS.AE.E0	|jar	yu&jiranohu	OK		
VERB.I3FS.AE.E0	|jar	tu&jiranohu	OK		
VERB.I3MD.AE.E0	|jar	yu&jirAn~ihi	OK		
VERB.I3FD.AE.E0	|jar	tu&jirAn~ihi	OK		
VERB.I3MP.AE.E0	|jar	yu&jirunohu	OK		
VERB.I3FP.AE.E0	|jar	yu&jirnAn~ihi	OK		
VERB.I1S.PE.E0	|jar		OK		
VERB.I1P.PE.E0	|jar		OK		
VERB.I2MS.PE.E0	|jar		OK		
VERB.I2FS.PE.E0	|jar		OK		
VERB.I2D.PE.E0	|jar		OK		
VERB.I2MP.PE.E0	|jar		OK		
VERB.I2FP.PE.E0	|jar		OK		
VERB.I3MS.PE.E0	|jar		OK		
VERB.I3FS.PE.E0	|jar		OK		
VERB.I3MD.PE.E0	|jar		OK		
VERB.I3FD.PE.E0	|jar		OK		
VERB.I3MP.PE.E0	|jar		OK		
VERB.I3FP.PE.E0	|jar		OK		
VERB.I1S.AE	>awoDaH	>uwDiHano	OK		
VERB.I1P.AE	>awoDaH	nuwDiHano	OK		
VERB.I2MS.AE	>awoDaH	tuwDiHano	OK		
VERB.I2FS.AE	>awoDaH	tuwDiHino	OK		
VERB.I2D.AE	>awoDaH	tuwDiHAn~i	OK		
VERB.I2MP.AE	>awoDaH	tuwDiHuno	OK		
VERB.I2FP.AE	>awoDaH	tuwDiHnAn~i	OK		
VERB.I3MS.AE	>awoDaH	yuwDiHano	OK		
VERB.I3FS.AE	>awoDaH	tuwDiHano	OK		
VERB.I3MD.AE	>awoDaH	yuwDiHAn~i	OK		
VERB.I3FD.AE	>awoDaH	tuwDiHAn~i	OK		
VERB.I3MP.AE	>awoDaH	yuwDiHuno	OK		
VERB.I3FP.AE	>awoDaH	yuwDiHnAn~i	OK		
VERB.I1S.PE	>awoDaH	>uwDaHano	OK		
VERB.I1P.PE	>awoDaH	nuwDaHano	OK		
VERB.I2MS.PE	>awoDaH	tuwDaHano	OK		
VERB.I2FS.PE	>awoDaH	tuwDaHino	OK		
VERB.I2D.PE	>awoDaH	tuwDaHAn~i	OK		
VERB.I2MP.PE	>awoDaH	tuwDaHuno	OK		
VERB.I2FP.PE	>awoDaH	tuwDaHnAn~i	OK		
VERB.I3MS.PE	>awoDaH	yuwDaHano	OK		
VERB.I3FS.PE	>awoDaH	tuwDaHano	OK		
VERB.I3MD.PE	>awoDaH	yuwDaHAn~i	OK		
VERB.I3FD.PE	>awoDaH	tuwDaHAn~i	OK		
VERB.I3MP.PE	>awoDaH	yuwDaHuno	OK		
VERB.I3FP.PE	>awoDaH	yuwDaHnAn~i	OK		
VERB.I1S.AE.E0	>awoDaH	>uwDiHanohu	OK		
VERB.I1P.AE.E0	>awoDaH	nuwDiHanohu	OK		
VERB.I2MS.AE.E0	>awoDaH	tuwDiHanohu	OK		
VERB.I2FS.AE.E0	>awoDaH	tuwDiHinohu	OK		
VERB.I2D.AE.E0	>awoDaH	tuwDiHAn~ihi	OK		
VERB.I2MP.AE.E0	>awoDaH	tuwDiHunohu	OK		
VERB.I2FP.AE.E0	>awoDaH	tuwDiHnAn~ihi	OK		
VERB.I3MS.AE.E0	>awoDaH	yuwDiHanohu	OK		
VERB.I3FS.AE.E0	>awoDaH	tuwDiHanohu	OK		
VERB.I3MD.AE.E0	>awoDaH	yuwDiHAn~ihi	OK		
VERB.I3FD.AE.E0	>awoDaH	tuwDiHAn~ihi	OK		
VERB.I3MP.AE.E0	>awoDaH	yuwDiHunohu	OK		
VERB.I3FP.AE.E0	>awoDaH	yuwDiHnAn~ihi	OK		
VERB.I1S.PE.E0	>awoDaH		OK		
VERB.I1P.PE.E0	>awoDaH		OK		
VERB.I2MS.PE.E0	>awoDaH		OK		
VERB.I2FS.PE.E0	>awoDaH		OK		
VERB.I2D.PE.E0	>awoDaH		OK		
VERB.I2MP.PE.E0	>awoDaH		OK		
VERB.I2FP.PE.E0	>awoDaH		OK		
VERB.I3MS.PE.E0	>awoDaH		OK		
VERB.I3FS.PE.E0	>awoDaH		OK		
VERB.I3MD.PE.E0	>awoDaH		OK		
VERB.I3FD.PE.E0	>awoDaH		OK		
VERB.I3MP.PE.E0	>awoDaH		OK		
VERB.I3FP.PE.E0	>awoDaH		OK		
VERB.I1S.AE	|man	>uwminano	OK		
VERB.I1P.AE	|man	nu&minano	OK		
VERB.I2MS.AE	|man	tu&minano	OK		
VERB.I2FS.AE	|man	tu&minino	OK		
VERB.I2D.AE	|man	tu&minAn~i	OK		
VERB.I2MP.AE	|man	tu&minuno	OK		
VERB.I2FP.AE	|man	tu&min~An~i	OK		
VERB.I3MS.AE	|man	yu&minano	OK		
VERB.I3FS.AE	|man	tu&minano	OK		
VERB.I3MD.AE	|man	yu&minAn~i	OK		
VERB.I3FD.AE	|man	tu&minAn~i	OK		
VERB.I3MP.AE	|man	yu&minuno	OK		
VERB.I3FP.AE	|man	yu&min~An~i	OK		
VERB.I1S.PE	|man	>uwmanano	OK		
VERB.I1P.PE	|man	nu&manano	OK		
VERB.I2MS.PE	|man	tu&manano	OK		
VERB.I2FS.PE	|man	tu&manino	OK		
VERB.I2D.PE	|man	tu&manAn~i	OK		
VERB.I2MP.PE	|man	tu&manuno	OK		
VERB.I2FP.PE	|man	tu&man~An~i	OK		
VERB.I3MS.PE	|man	yu&manano	OK		
VERB.I3FS.PE	|man	tu&manano	OK		
VERB.I3MD.PE	|man	yu&manAn~i	OK		
VERB.I3FD.PE	|man	tu&manAn~i	OK		
VERB.I3MP.PE	|man	yu&manuno	OK		
VERB.I3FP.PE	|man	yu&man~An~i	OK		
VERB.I1S.AE.E0	|man	>uwminanohu	OK		
VERB.I1P.AE.E0	|man	nu&minanohu	OK		
VERB.I2MS.AE.E0	|man	tu&minanohu	OK		
VERB.I2FS.AE.E0	|man	tu&mininohu	OK		
VERB.I2D.AE.E0	|man	tu&minAn~ihi	OK		
VERB.I2MP.AE.E0	|man	tu&minunohu	OK		
VERB.I2FP.AE.E0	|man	tu&min~An~ihi	OK		
VERB.I3MS.AE.E0	|man	yu&minanohu	OK		
VERB.I3FS.AE.E0	|man	tu&minanohu	OK		
VERB.I3MD.AE.E0	|man	yu&minAn~ihi	OK		
VERB.I3FD.AE.E0	|man	tu&minAn~ihi	OK		
VERB.I3MP.AE.E0	|man	yu&minunohu	OK		
VERB.I3FP.AE.E0	|man	yu&min~An~ihi	OK		
VERB.I1S.PE.E0	|man		OK		
VERB.I1P.PE.E0	|man		OK		
VERB.I2MS.PE.E0	|man		OK		
VERB.I2FS.PE.E0	|man		OK		
VERB.I2D.PE.E0	|man		OK		
VERB.I2MP.PE.E0	|man		OK		
VERB.I2FP.PE.E0	|man		OK		
VERB.I3MS.PE.E0	|man		OK		
VERB.I3FS.PE.E0	|man		OK		
VERB.I3MD.PE.E0	|man		OK		
VERB.I3FD.PE.E0	|man		OK		
VERB.I3MP.PE.E0	|man		OK		
VERB.I3FP.PE.E0	|man		OK		
VERB.I1S.AE	kAn-u	>akuwnano	OK		
VERB.I1P.AE	kAn-u	nakuwnano	OK		
VERB.I2MS.AE	kAn-u	takuwnano	OK		
VERB.I2FS.AE	kAn-u	takuwnino	OK		
VERB.I2D.AE	kAn-u	takuwnAn~i	OK		
VERB.I2MP.AE	kAn-u	takuwnuno	OK		
VERB.I2FP.AE	kAn-u	takun~An~i	OK		
VERB.I3MS.AE	kAn-u	yakuwnano	OK		
VERB.I3FS.AE	kAn-u	takuwnano	OK		
VERB.I3MD.AE	kAn-u	yakuwnAn~i	OK		
VERB.I3FD.AE	kAn-u	takuwnAn~i	OK		
VERB.I3MP.AE	kAn-u	yakuwnuno	OK		
VERB.I3FP.AE	kAn-u	yakun~An~i	OK		
VERB.I1S.PE	kAn-u	>ukAnano	OK		
VERB.I1P.PE	kAn-u	nukAnano	OK		
VERB.I2MS.PE	kAn-u	tukAnano	OK		
VERB.I2FS.PE	kAn-u	tukAnino	OK		
VERB.I2D.PE	kAn-u	tukAnAn~i	OK		
VERB.I2MP.PE	kAn-u	tukAnuno	OK		
VERB.I2FP.PE	kAn-u	tukan~An~i	OK		
VERB.I3MS.PE	kAn-u	yukAnano	OK		
VERB.I3FS.PE	kAn-u	tukAnano	OK		
VERB.I3MD.PE	kAn-u	yukAnAn~i	OK		
VERB.I3FD.PE	kAn-u	tukAnAn~i	OK		
VERB.I3MP.PE	kAn-u	yukAnuno	OK		
VERB.I3FP.PE	kAn-u	yukan~An~i	OK		
VERB.I1S.AE.E0	kAn-u	>akuwnanohu	OK		
VERB.I1P.AE.E0	kAn-u	nakuwnanohu	OK		
VERB.I2MS.AE.E0	kAn-u	takuwnanohu	OK		
VERB.I2FS.AE.E0	kAn-u	takuwninohu	OK		
VERB.I2D.AE.E0	kAn-u	takuwnAn~ihi	OK		
VERB.I2MP.AE.E0	kAn-u	takuwnunohu	OK		
VERB.I2FP.AE.E0	kAn-u	takun~An~ihi	OK		
VERB.I3MS.AE.E0	kAn-u	yakuwnanohu	OK		
VERB.I3FS.AE.E0	kAn-u	takuwnanohu	OK		
VERB.I3MD.AE.E0	kAn-u	yakuwnAn~ihi	OK		
VERB.I3FD.AE.E0	kAn-u	takuwnAn~ihi	OK		
VERB.I3MP.AE.E0	kAn-u	yakuwnunohu	OK		
VERB.I3FP.AE.E0	kAn-u	yakun~An~ihi	OK		
VERB.I1S.PE.E0	kAn-u		OK		
VERB.I1P.PE.E0	kAn-u		OK		
VERB.I2MS.PE.E0	kAn-u		OK		
VERB.I2FS.PE.E0	kAn-u		OK		
VERB.I2D.PE.E0	kAn-u		OK		
VERB.I2MP.PE.E0	kAn-u		OK		
VERB.I2FP.PE.E0	kAn-u		OK		
VERB.I3MS.PE.E0	kAn-u		OK		
VERB.I3FS.PE.E0	kAn-u		OK		
VERB.I3MD.PE.E0	kAn-u		OK		
VERB.I3FD.PE.E0	kAn-u		OK		
VERB.I3MP.PE.E0	kAn-u		OK		
VERB.I3FP.PE.E0	kAn-u		OK		
VERB.I1S.AE	|m-i	>a}iymano	OK		
VERB.I1P.AE	|m-i	na}iymano	OK		
VERB.I2MS.AE	|m-i	ta}iymano	OK		
VERB.I2FS.AE	|m-i	ta}iymino	OK		
VERB.I2D.AE	|m-i	ta}iymAn~i	OK		
VERB.I2MP.AE	|m-i	ta}iymuno	OK		
VERB.I2FP.AE	|m-i	ta}imnAn~i	OK		
VERB.I3MS.AE	|m-i	ya}iymano	OK		
VERB.I3FS.AE	|m-i	ta}iymano	OK		
VERB.I3MD.AE	|m-i	ya}iymAn~i	OK		
VERB.I3FD.AE	|m-i	ta}iymAn~i	OK		
VERB.I3MP.AE	|m-i	ya}iymuno	OK		
VERB.I3FP.AE	|m-i	ya}imnAn~i	OK		
VERB.I1S.PE	|m-i	>u&Amano	OK		
VERB.I1P.PE	|m-i	nu&Amano	OK		
VERB.I2MS.PE	|m-i	tu&Amano	OK		
VERB.I2FS.PE	|m-i	tu&Amino	OK		
VERB.I2D.PE	|m-i	tu&AmAn~i	OK		
VERB.I2MP.PE	|m-i	tu&Amuno	OK		
VERB.I2FP.PE	|m-i	tu&amnAn~i	OK		
VERB.I3MS.PE	|m-i	yu&Amano	OK		
VERB.I3FS.PE	|m-i	tu&Amano	OK		
VERB.I3MD.PE	|m-i	yu&AmAn~i	OK		
VERB.I3FD.PE	|m-i	tu&AmAn~i	OK		
VERB.I3MP.PE	|m-i	yu&Amuno	OK		
VERB.I3FP.PE	|m-i	yu&amnAn~i	OK		
VERB.I1S.AE.E0	|m-i		OK		
VERB.I1P.AE.E0	|m-i		OK		
VERB.I2MS.AE.E0	|m-i		OK		
VERB.I2FS.AE.E0	|m-i		OK		
VERB.I2D.AE.E0	|m-i		OK		
VERB.I2MP.AE.E0	|m-i		OK		
VERB.I2FP.AE.E0	|m-i		OK		
VERB.I3MS.AE.E0	|m-i		OK		
VERB.I3FS.AE.E0	|m-i		OK		
VERB.I3MD.AE.E0	|m-i		OK		
VERB.I3FD.AE.E0	|m-i		OK		
VERB.I3MP.AE.E0	|m-i		OK		
VERB.I3FP.AE.E0	|m-i		OK		
VERB.I1S.PE.E0	|m-i		OK		
VERB.I1P.PE.E0	|m-i		OK		
VERB.I2MS.PE.E0	|m-i		OK		
VERB.I2FS.PE.E0	|m-i		OK		
VERB.I2D.PE.E0	|m-i		OK		
VERB.I2MP.PE.E0	|m-i		OK		
VERB.I2FP.PE.E0	|m-i		OK		
VERB.I3MS.PE.E0	|m-i		OK		
VERB.I3FS.PE.E0	|m-i		OK		
VERB.I3MD.PE.E0	|m-i		OK		
VERB.I3FD.PE.E0	|m-i		OK		
VERB.I3MP.PE.E0	|m-i		OK		
VERB.I3FP.PE.E0	|m-i		OK		
VERB.I1S.AE	>awo$ak	>uw$ikano	OK		
VERB.I1P.AE	>awo$ak	nuw$ikano	OK		
VERB.I2MS.AE	>awo$ak	tuw$ikano	OK		
VERB.I2FS.AE	>awo$ak	tuw$ikino	OK		
VERB.I2D.AE	>awo$ak	tuw$ikAn~i	OK		
VERB.I2MP.AE	>awo$ak	tuw$ikuno	OK		
VERB.I2FP.AE	>awo$ak	tuw$iknAn~i	OK		
VERB.I3MS.AE	>awo$ak	yuw$ikano	OK		
VERB.I3FS.AE	>awo$ak	tuw$ikano	OK		
VERB.I3MD.AE	>awo$ak	yuw$ikAn~i	OK		
VERB.I3FD.AE	>awo$ak	tuw$ikAn~i	OK		
VERB.I3MP.AE	>awo$ak	yuw$ikuno	OK		
VERB.I3FP.AE	>awo$ak	yuw$iknAn~i	OK		
VERB.I1S.PE	>awo$ak	>uw$akano	OK		
VERB.I1P.PE	>awo$ak	nuw$akano	OK		
VERB.I2MS.PE	>awo$ak	tuw$akano	OK		
VERB.I2FS.PE	>awo$ak	tuw$akino	OK		
VERB.I2D.PE	>awo$ak	tuw$akAn~i	OK		
VERB.I2MP.PE	>awo$ak	tuw$akuno	OK		
VERB.I2FP.PE	>awo$ak	tuw$aknAn~i	OK		
VERB.I3MS.PE	>awo$ak	yuw$akano	OK		
VERB.I3FS.PE	>awo$ak	tuw$akano	OK		
VERB.I3MD.PE	>awo$ak	yuw$akAn~i	OK		
VERB.I3FD.PE	>awo$ak	tuw$akAn~i	OK		
VERB.I3MP.PE	>awo$ak	yuw$akuno	OK		
VERB.I3FP.PE	>awo$ak	yuw$aknAn~i	OK		
VERB.I1S.AE.E0	>awo$ak		OK		
VERB.I1P.AE.E0	>awo$ak		OK		
VERB.I2MS.AE.E0	>awo$ak		OK		
VERB.I2FS.AE.E0	>awo$ak		OK		
VERB.I2D.AE.E0	>awo$ak		OK		
VERB.I2MP.AE.E0	>awo$ak		OK		
VERB.I2FP.AE.E0	>awo$ak		OK		
VERB.I3MS.AE.E0	>awo$ak		OK		
VERB.I3FS.AE.E0	>awo$ak		OK		
VERB.I3MD.AE.E0	>awo$ak		OK		
VERB.I3FD.AE.E0	>awo$ak		OK		
VERB.I3MP.AE.E0	>awo$ak		OK		
VERB.I3FP.AE.E0	>awo$ak		OK		
VERB.I1S.PE.E0	>awo$ak		OK		
VERB.I1P.PE.E0	>awo$ak		OK		
VERB.I2MS.PE.E0	>awo$ak		OK		
VERB.I2FS.PE.E0	>awo$ak		OK		
VERB.I2D.PE.E0	>awo$ak		OK		
VERB.I2MP.PE.E0	>awo$ak		OK		
VERB.I2FP.PE.E0	>awo$ak		OK		
VERB.I3MS.PE.E0	>awo$ak		OK		
VERB.I3FS.PE.E0	>awo$ak		OK		
VERB.I3MD.PE.E0	>awo$ak		OK		
VERB.I3FD.PE.E0	>awo$ak		OK		
VERB.I3MP.PE.E0	>awo$ak		OK		
VERB.I3FP.PE.E0	>awo$ak		OK		
VERB.I1S.AE	{isotamar~	>asotamir~ano	OK		
VERB.I1P.AE	{isotamar~	nasotamir~ano	OK		
VERB.I2MS.AE	{isotamar~	tasotamir~ano	OK		
VERB.I2FS.AE	{isotamar~	tasotamir~ino	OK		
VERB.I2D.AE	{isotamar~	tasotamir~An~i	OK		
VERB.I2MP.AE	{isotamar~	tasotamir~uno	OK		
VERB.I2FP.AE	{isotamar~	tasotamorirnAn~i	OK		
VERB.I3MS.AE	{isotamar~	yasotamir~ano	OK		
VERB.I3FS.AE	{isotamar~	tasotamir~ano	OK		
VERB.I3MD.AE	{isotamar~	yasotamir~An~i	OK		
VERB.I3FD.AE	{isotamar~	tasotamir~An~i	OK		
VERB.I3MP.AE	{isotamar~	yasotamir~uno	OK		
VERB.I3FP.AE	{isotamar~	yasotamorirnAn~i	OK		
VERB.I1S.PE	{isotamar~	>usotamar~ano	OK		
VERB.I1P.PE	{isotamar~	nusotamar~ano	OK		
VERB.I2MS.PE	{isotamar~	tusotamar~ano	OK		
VERB.I2FS.PE	{isotamar~	tusotamar~ino	OK		
VERB.I2D.PE	{isotamar~	tusotamar~An~i	OK		
VERB.I2MP.PE	{isotamar~	tusotamar~uno	OK		
VERB.I2FP.PE	{isotamar~	tusotamorarnAn~i	OK		
VERB.I3MS.PE	{isotamar~	yusotamar~ano	OK		
VERB.I3FS.PE	{isotamar~	tusotamar~ano	OK		
VERB.I3MD.PE	{isotamar~	yusotamar~An~i	OK		
VERB.I3FD.PE	{isotamar~	tusotamar~An~i	OK		
VERB.I3MP.PE	{isotamar~	yusotamar~uno	OK		
VERB.I3FP.PE	{isotamar~	yusotamorarnAn~i	OK		
VERB.I1S.AE.E0	{isotamar~	>asotamir~anohu	OK		
VERB.I1P.AE.E0	{isotamar~	nasotamir~anohu	OK		
VERB.I2MS.AE.E0	{isotamar~	tasotamir~anohu	OK		
VERB.I2FS.AE.E0	{isotamar~	tasotamir~inohu	OK		
VERB.I2D.AE.E0	{isotamar~	tasotamir~An~ihi	OK		
VERB.I2MP.AE.E0	{isotamar~	tasotamir~unohu	OK		
VERB.I2FP.AE.E0	{isotamar~	tasotamorirnAn~ihi	OK		
VERB.I3MS.AE.E0	{isotamar~	yasotamir~anohu	OK		
VERB.I3FS.AE.E0	{isotamar~	tasotamir~anohu	OK		
VERB.I3MD.AE.E0	{isotamar~	yasotamir~An~ihi	OK		
VERB.I3FD.AE.E0	{isotamar~	tasotamir~An~ihi	OK		
VERB.I3MP.AE.E0	{isotamar~	yasotamir~unohu	OK		
VERB.I3FP.AE.E0	{isotamar~	yasotamorirnAn~ihi	OK		
VERB.I1S.PE.E0	{isotamar~		OK		
VERB.I1P.PE.E0	{isotamar~		OK		
VERB.I2MS.PE.E0	{isotamar~		OK		
VERB.I2FS.PE.E0	{isotamar~		OK		
VERB.I2D.PE.E0	{isotamar~		OK		
VERB.I2MP.PE.E0	{isotamar~		OK		
VERB.I2FP.PE.E0	{isotamar~		OK		
VERB.I3MS.PE.E0	{isotamar~		OK		
VERB.I3FS.PE.E0	{isotamar~		OK		
VERB.I3MD.PE.E0	{isotamar~		OK		
VERB.I3FD.PE.E0	{isotamar~		OK		
VERB.I3MP.PE.E0	{isotamar~		OK		
VERB.I3FP.PE.E0	{isotamar~		OK		
VERB.I1S.AE	>asA'	>usiy'ano	PROB		
VERB.I1P.AE	>asA'	nusiy'ano	PROB		
VERB.I2MS.AE	>asA'	tusiy'ano	PROB		
VERB.I2FS.AE	>asA'	tusiy}ino	OK		
VERB.I2D.AE	>asA'	tusiy}An~i	OK		
VERB.I2MP.AE	>asA'	tusiy}uno	OK		
VERB.I2FP.AE	>asA'	tusi}nAn~i	OK		
VERB.I3MS.AE	>asA'	yusiy'ano	PROB		
