SIGNATURE	LEMMA	DIAC	QC	COMMENTS	STATUS
VERB.I3FS.AJ.E0	{isotamar~	tasotamir~ahu	OK		
VERB.I3MD.AJ.E0	{isotamar~	yasotamir~Ahu	OK		
VERB.I3FD.AJ.E0	{isotamar~	tasotamir~Ahu	OK		
VERB.I3MP.AJ.E0	{isotamar~	yasotamir~uwhu	OK		
VERB.I3FP.AJ.E0	{isotamar~	yasotamorirnahu	OK		
VERB.I1S.PJ.E0	{isotamar~		OK		
VERB.I1P.PJ.E0	{isotamar~		OK		
VERB.I2MS.PJ.E0	{isotamar~		OK		
VERB.I2FS.PJ.E0	{isotamar~		OK		
VERB.I2D.PJ.E0	{isotamar~		OK		
VERB.I2MP.PJ.E0	{isotamar~		OK		
VERB.I2FP.PJ.E0	{isotamar~		OK		
VERB.I3MS.PJ.E0	{isotamar~		OK		
VERB.I3FS.PJ.E0	{isotamar~		OK		
VERB.I3MD.PJ.E0	{isotamar~		OK		
VERB.I3FD.PJ.E0	{isotamar~		OK		
VERB.I3MP.PJ.E0	{isotamar~		OK		
VERB.I3FP.PJ.E0	{isotamar~		OK		
VERB.I1S.AJ	{iEotabar	>aEotabiro	OK		
VERB.I1P.AJ	{iEotabar	naEotabiro	OK		
VERB.I2MS.AJ	{iEotabar	taEotabiro	OK		
VERB.I2FS.AJ	{iEotabar	taEotabiriy	OK		
VERB.I2D.AJ	{iEotabar	taEotabirA	OK		
VERB.I2MP.AJ	{iEotabar	taEotabiruwA	OK		
VERB.I2FP.AJ	{iEotabar	taEotabirna	OK		
VERB.I3MS.AJ	{iEotabar	yaEotabiro	OK		
VERB.I3FS.AJ	{iEotabar	taEotabiro	OK		
VERB.I3MD.AJ	{iEotabar	yaEotabirA	OK		
VERB.I3FD.AJ	{iEotabar	taEotabirA	OK		
VERB.I3MP.AJ	{iEotabar	yaEotabiruwA	OK		
VERB.I3FP.AJ	{iEotabar	yaEotabirna	OK		
VERB.I1S.PJ	{iEotabar	>uEotabaro	OK		
VERB.I1P.PJ	{iEotabar	nuEotabaro	OK		
VERB.I2MS.PJ	{iEotabar	tuEotabaro	OK		
VERB.I2FS.PJ	{iEotabar	tuEotabariy	OK		
VERB.I2D.PJ	{iEotabar	tuEotabarA	OK		
VERB.I2MP.PJ	{iEotabar	tuEotabaruwA	OK		
VERB.I2FP.PJ	{iEotabar	tuEotabarna	OK		
VERB.I3MS.PJ	{iEotabar	yuEotabaro	OK		
VERB.I3FS.PJ	{iEotabar	tuEotabaro	OK		
VERB.I3MD.PJ	{iEotabar	yuEotabarA	OK		
VERB.I3FD.PJ	{iEotabar	tuEotabarA	OK		
VERB.I3MP.PJ	{iEotabar	yuEotabaruwA	OK		
VERB.I3FP.PJ	{iEotabar	yuEotabarna	OK		
VERB.I1S.AJ.E0	{iEotabar	>aEotabirohu	OK		
VERB.I1P.AJ.E0	{iEotabar	naEotabirohu	OK		
VERB.I2MS.AJ.E0	{iEotabar	taEotabirohu	OK		
VERB.I2FS.AJ.E0	{iEotabar	taEotabiriyhi	OK		
VERB.I2D.AJ.E0	{iEotabar	taEotabirAhu	OK		
VERB.I2MP.AJ.E0	{iEotabar	taEotabiruwhu	OK		
VERB.I2FP.AJ.E0	{iEotabar	taEotabirnahu	OK		
VERB.I3MS.AJ.E0	{iEotabar	yaEotabirohu	OK		
VERB.I3FS.AJ.E0	{iEotabar	taEotabirohu	OK		
VERB.I3MD.AJ.E0	{iEotabar	yaEotabirAhu	OK		
VERB.I3FD.AJ.E0	{iEotabar	taEotabirAhu	OK		
VERB.I3MP.AJ.E0	{iEotabar	yaEotabiruwhu	OK		
VERB.I3FP.AJ.E0	{iEotabar	yaEotabirnahu	OK		
VERB.I1S.PJ.E0	{iEotabar		OK		
VERB.I1P.PJ.E0	{iEotabar		OK		
VERB.I2MS.PJ.E0	{iEotabar		OK		
VERB.I2FS.PJ.E0	{iEotabar		OK		
VERB.I2D.PJ.E0	{iEotabar		OK		
VERB.I2MP.PJ.E0	{iEotabar		OK		
VERB.I2FP.PJ.E0	{iEotabar		OK		
VERB.I3MS.PJ.E0	{iEotabar		OK		
VERB.I3FS.PJ.E0	{iEotabar		OK		
VERB.I3MD.PJ.E0	{iEotabar		OK		
VERB.I3FD.PJ.E0	{iEotabar		OK		
VERB.I3MP.PJ.E0	{iEotabar		OK		
VERB.I3FP.PJ.E0	{iEotabar		OK		
VERB.I1S.AJ	jaraY-i	>ajoriy	PROB		
VERB.I1P.AJ	jaraY-i	najoriy	PROB		
VERB.I2MS.AJ	jaraY-i	tajoriy	PROB		
VERB.I2FS.AJ	jaraY-i	tajoriy	OK		
VERB.I2D.AJ	jaraY-i	tajoriyA	OK		
VERB.I2MP.AJ	jaraY-i	tajoruwA	OK		
VERB.I2FP.AJ	jaraY-i	tajoriyna	OK		
VERB.I3MS.AJ	jaraY-i	yajoriy	PROB		
VERB.I3FS.AJ	jaraY-i	tajoriy	PROB		
VERB.I3MD.AJ	jaraY-i	yajoriyA	OK		
VERB.I3FD.AJ	jaraY-i	tajoriyA	OK		
VERB.I3MP.AJ	jaraY-i	yajoruwA	OK		
VERB.I3FP.AJ	jaraY-i	yajoriyna	OK		
VERB.I1S.PJ	jaraY-i	>ujoray	OK		
VERB.I1P.PJ	jaraY-i	nujoray	OK		
VERB.I2MS.PJ	jaraY-i	tujoray	PROB		
VERB.I2FS.PJ	jaraY-i	tujoray	OK		
VERB.I2D.PJ	jaraY-i	tujorayA	OK		
VERB.I2MP.PJ	jaraY-i	tujorawA	OK		
VERB.I2FP.PJ	jaraY-i	tujorayna	OK		
VERB.I3MS.PJ	jaraY-i	yujoray	OK		
VERB.I3FS.PJ	jaraY-i	tujora	OK		
VERB.I3MD.PJ	jaraY-i	yujorayA	OK		
VERB.I3FD.PJ	jaraY-i	tujorayA	OK		
VERB.I3MP.PJ	jaraY-i	yujorawA	OK		
VERB.I3FP.PJ	jaraY-i	yujorayna	OK		
VERB.I1S.AJ.E0	jaraY-i	>ajoriyhi	PROB		
VERB.I1P.AJ.E0	jaraY-i	najoriyhi	OK		
VERB.I2MS.AJ.E0	jaraY-i	tajoriyhi	PROB		
VERB.I2FS.AJ.E0	jaraY-i	tajoriyhi	OK		
VERB.I2D.AJ.E0	jaraY-i	tajoriyAhu	OK		
VERB.I2MP.AJ.E0	jaraY-i	tajoruwhu	OK		
VERB.I2FP.AJ.E0	jaraY-i	tajoriynahu	OK		
VERB.I3MS.AJ.E0	jaraY-i	yajoriyhi	OK		
VERB.I3FS.AJ.E0	jaraY-i	tajoriyhi	OK		
VERB.I3MD.AJ.E0	jaraY-i	yajoriyAhu	OK		
VERB.I3FD.AJ.E0	jaraY-i	tajoriyAhu	OK		
VERB.I3MP.AJ.E0	jaraY-i	yajoruwhu	OK		
VERB.I3FP.AJ.E0	jaraY-i	yajoriynahu	OK		
VERB.I1S.PJ.E0	jaraY-i		OK		
VERB.I1P.PJ.E0	jaraY-i		OK		
VERB.I2MS.PJ.E0	jaraY-i		OK		
VERB.I2FS.PJ.E0	jaraY-i		OK		
VERB.I2D.PJ.E0	jaraY-i		OK		
VERB.I2MP.PJ.E0	jaraY-i		OK		
VERB.I2FP.PJ.E0	jaraY-i		OK		
VERB.I3MS.PJ.E0	jaraY-i		OK		
VERB.I3FS.PJ.E0	jaraY-i		OK		
VERB.I3MD.PJ.E0	jaraY-i		OK		
VERB.I3FD.PJ.E0	jaraY-i		OK		
VERB.I3MP.PJ.E0	jaraY-i		OK		
VERB.I3FP.PJ.E0	jaraY-i		OK		
VERB.I1S.AJ	wajab-i	>ajibo	OK		
VERB.I1P.AJ	wajab-i	najibo	OK		
VERB.I2MS.AJ	wajab-i	tajibo	OK		
VERB.I2FS.AJ	wajab-i	tajibiy	OK		
VERB.I2D.AJ	wajab-i	tajibA	OK		
VERB.I2MP.AJ	wajab-i	tajibuwA	OK		
VERB.I2FP.AJ	wajab-i	tajibna	OK		
VERB.I3MS.AJ	wajab-i	yajibo	OK		
VERB.I3FS.AJ	wajab-i	tajibo	OK		
VERB.I3MD.AJ	wajab-i	yajibA	OK		
VERB.I3FD.AJ	wajab-i	tajibA	OK		
VERB.I3MP.AJ	wajab-i	yajibuwA	OK		
VERB.I3FP.AJ	wajab-i	yajibna	OK		
VERB.I1S.PJ	wajab-i	>uwojabo	OK		
VERB.I1P.PJ	wajab-i	nuwojabo	OK		
VERB.I2MS.PJ	wajab-i	tuwojabo	OK		
VERB.I2FS.PJ	wajab-i	tuwojabiy	OK		
VERB.I2D.PJ	wajab-i	tuwojabA	OK		
VERB.I2MP.PJ	wajab-i	tuwojabuwA	OK		
VERB.I2FP.PJ	wajab-i	tuwojabna	OK		
VERB.I3MS.PJ	wajab-i	yuwojabo	OK		
VERB.I3FS.PJ	wajab-i	tuwojabo	OK		
VERB.I3MD.PJ	wajab-i	yuwojabA	OK		
VERB.I3FD.PJ	wajab-i	tuwojabA	OK		
VERB.I3MP.PJ	wajab-i	yuwojabuwA	OK		
VERB.I3FP.PJ	wajab-i	yuwojabna	OK		
VERB.I1S.AJ.E0	wajab-i		OK		
VERB.I1P.AJ.E0	wajab-i		OK		
VERB.I2MS.AJ.E0	wajab-i		OK		
VERB.I2FS.AJ.E0	wajab-i		OK		
VERB.I2D.AJ.E0	wajab-i		OK		
VERB.I2MP.AJ.E0	wajab-i		OK		
VERB.I2FP.AJ.E0	wajab-i		OK		
VERB.I3MS.AJ.E0	wajab-i		OK		
VERB.I3FS.AJ.E0	wajab-i		OK		
VERB.I3MD.AJ.E0	wajab-i		OK		
VERB.I3FD.AJ.E0	wajab-i		OK		
VERB.I3MP.AJ.E0	wajab-i		OK		
VERB.I3FP.AJ.E0	wajab-i		OK		
VERB.I1S.PJ.E0	wajab-i		OK		
VERB.I1P.PJ.E0	wajab-i		OK		
VERB.I2MS.PJ.E0	wajab-i		OK		
VERB.I2FS.PJ.E0	wajab-i		OK		
VERB.I2D.PJ.E0	wajab-i		OK		
VERB.I2MP.PJ.E0	wajab-i		OK		
VERB.I2FP.PJ.E0	wajab-i		OK		
VERB.I3MS.PJ.E0	wajab-i		OK		
VERB.I3FS.PJ.E0	wajab-i		OK		
VERB.I3MD.PJ.E0	wajab-i		OK		
VERB.I3FD.PJ.E0	wajab-i		OK		
VERB.I3MP.PJ.E0	wajab-i		OK		
VERB.I3FP.PJ.E0	wajab-i		OK		
VERB.I1S.AJ	qAl-u	>aqulo	OK		
VERB.I1P.AJ	qAl-u	naqulo	OK		
VERB.I2MS.AJ	qAl-u	taqulo	OK		
VERB.I2FS.AJ	qAl-u	taquwliy	OK		
VERB.I2D.AJ	qAl-u	taquwlA	OK		
VERB.I2MP.AJ	qAl-u	taquwluwA	OK		
VERB.I2FP.AJ	qAl-u	taqulna	OK		
VERB.I3MS.AJ	qAl-u	yaqulo	OK		
VERB.I3FS.AJ	qAl-u	taqulo	OK		
VERB.I3MD.AJ	qAl-u	yaquwlA	OK		
VERB.I3FD.AJ	qAl-u	taquwlA	OK		
VERB.I3MP.AJ	qAl-u	yaquwluwA	OK		
VERB.I3FP.AJ	qAl-u	yaqulna	OK		
VERB.I1S.PJ	qAl-u	>uqalo	OK		
VERB.I1P.PJ	qAl-u	nuqalo	OK		
VERB.I2MS.PJ	qAl-u	tuqalo	OK		
VERB.I2FS.PJ	qAl-u	tuqAliy	OK		
VERB.I2D.PJ	qAl-u	tuqAlA	OK		
VERB.I2MP.PJ	qAl-u	tuqAluwA	OK		
VERB.I2FP.PJ	qAl-u	tuqalna	OK		
VERB.I3MS.PJ	qAl-u	yuqalo	OK		
VERB.I3FS.PJ	qAl-u	tuqalo	OK		
VERB.I3MD.PJ	qAl-u	yuqAlA	OK		
VERB.I3FD.PJ	qAl-u	tuqAlA	OK		
VERB.I3MP.PJ	qAl-u	yuqAluwA	OK		
VERB.I3FP.PJ	qAl-u	yuqalna	OK		
VERB.I1S.AJ.E0	qAl-u	>aqulohu	OK		
VERB.I1P.AJ.E0	qAl-u	naqulohu	OK		
VERB.I2MS.AJ.E0	qAl-u	taqulohu	OK		
VERB.I2FS.AJ.E0	qAl-u	taquwliyhi	OK		
VERB.I2D.AJ.E0	qAl-u	taquwlAhu	OK		
VERB.I2MP.AJ.E0	qAl-u	taquwluwhu	OK		
VERB.I2FP.AJ.E0	qAl-u	taqulnahu	OK		
VERB.I3MS.AJ.E0	qAl-u	yaqulohu	OK		
VERB.I3FS.AJ.E0	qAl-u	taqulohu	OK		
VERB.I3MD.AJ.E0	qAl-u	yaquwlAhu	OK		
VERB.I3FD.AJ.E0	qAl-u	taquwlAhu	OK		
VERB.I3MP.AJ.E0	qAl-u	yaquwluwhu	OK		
VERB.I3FP.AJ.E0	qAl-u	yaqulnahu	OK		
VERB.I1S.PJ.E0	qAl-u		OK		
VERB.I1P.PJ.E0	qAl-u		OK		
VERB.I2MS.PJ.E0	qAl-u		OK		
VERB.I2FS.PJ.E0	qAl-u		OK		
VERB.I2D.PJ.E0	qAl-u		OK		
VERB.I2MP.PJ.E0	qAl-u		OK		
VERB.I2FP.PJ.E0	qAl-u		OK		
VERB.I3MS.PJ.E0	qAl-u		OK		
VERB.I3FS.PJ.E0	qAl-u		OK		
VERB.I3MD.PJ.E0	qAl-u		OK		
VERB.I3FD.PJ.E0	qAl-u		OK		
VERB.I3MP.PJ.E0	qAl-u		OK		
VERB.I3FP.PJ.E0	qAl-u		OK		
VERB.I1S.AJ	{ixotaba>	>axotabi}o	OK		
VERB.I1P.AJ	{ixotaba>	naxotabi}o	OK		
VERB.I2MS.AJ	{ixotaba>	taxotabi}o	OK		
VERB.I2FS.AJ	{ixotaba>	taxotabi}iy	OK		
VERB.I2D.AJ	{ixotaba>	taxotabi}A	OK		
VERB.I2MP.AJ	{ixotaba>	taxotabi}uwA	OK		
VERB.I2FP.AJ	{ixotaba>	taxotabi}na	OK		
VERB.I3MS.AJ	{ixotaba>	yaxotabi}o	OK		
VERB.I3FS.AJ	{ixotaba>	taxotabi}o	OK		
VERB.I3MD.AJ	{ixotaba>	yaxotabi}A	OK		
VERB.I3FD.AJ	{ixotaba>	taxotabi}A	OK		
VERB.I3MP.AJ	{ixotaba>	yaxotabi}uwA	OK		
VERB.I3FP.AJ	{ixotaba>	yaxotabi}na	OK		
VERB.I1S.PJ	{ixotaba>	>uxotaba>a>o	PROB		
VERB.I1P.PJ	{ixotaba>	nuxotaba>a>o	OK		
VERB.I2MS.PJ	{ixotaba>	tuxotaba>a>o	PROB		
VERB.I2FS.PJ	{ixotaba>	tuxotaba>a}iy	PROB		
VERB.I2D.PJ	{ixotaba>	tuxotaba>a|	PROB		
VERB.I2MP.PJ	{ixotaba>	tuxotaba>a&uwA	PROB		
VERB.I2FP.PJ	{ixotaba>	tuxotaba>a>na	OK		
VERB.I3MS.PJ	{ixotaba>	yuxotaba>a>o	PROB		
VERB.I3FS.PJ	{ixotaba>	tuxotaba>a>o	PROB		
VERB.I3MD.PJ	{ixotaba>	yuxotaba>a|	PROB		
VERB.I3FD.PJ	{ixotaba>	tuxotaba>a|	PROB		
VERB.I3MP.PJ	{ixotaba>	yuxotaba>a&uwA	PROB		
VERB.I3FP.PJ	{ixotaba>	yuxotaba>a>na	PROB		
VERB.I1S.AJ.E0	{ixotaba>	>axotabi}ohu	OK		
VERB.I1P.AJ.E0	{ixotaba>	naxotabi}ohu	OK		
VERB.I2MS.AJ.E0	{ixotaba>	taxotabi}ohu	OK		
VERB.I2FS.AJ.E0	{ixotaba>	taxotabi}iyhi	OK		
VERB.I2D.AJ.E0	{ixotaba>	taxotabi}Ahu	OK		
VERB.I2MP.AJ.E0	{ixotaba>	taxotabi}uwhu	OK		
VERB.I2FP.AJ.E0	{ixotaba>	taxotabi}nahu	OK		
VERB.I3MS.AJ.E0	{ixotaba>	yaxotabi}ohu	OK		
VERB.I3FS.AJ.E0	{ixotaba>	taxotabi}ohu	OK		
VERB.I3MD.AJ.E0	{ixotaba>	yaxotabi}Ahu	OK		
VERB.I3FD.AJ.E0	{ixotaba>	taxotabi}Ahu	OK		
VERB.I3MP.AJ.E0	{ixotaba>	yaxotabi}uwhu	OK		
VERB.I3FP.AJ.E0	{ixotaba>	yaxotabi}nahu	OK		
VERB.I1S.PJ.E0	{ixotaba>		OK		
VERB.I1P.PJ.E0	{ixotaba>		OK		
VERB.I2MS.PJ.E0	{ixotaba>		OK		
VERB.I2FS.PJ.E0	{ixotaba>		OK		
VERB.I2D.PJ.E0	{ixotaba>		OK		
VERB.I2MP.PJ.E0	{ixotaba>		OK		
VERB.I2FP.PJ.E0	{ixotaba>		OK		
VERB.I3MS.PJ.E0	{ixotaba>		OK		
VERB.I3FS.PJ.E0	{ixotaba>		OK		
VERB.I3MD.PJ.E0	{ixotaba>		OK		
VERB.I3FD.PJ.E0	{ixotaba>		OK		
VERB.I3MP.PJ.E0	{ixotaba>		OK		
VERB.I3FP.PJ.E0	{ixotaba>		OK		
VERB.I1S.AJ	{imotala>	>amotali}o	OK		
VERB.I1P.AJ	{imotala>	namotali}o	OK		
VERB.I2MS.AJ	{imotala>	tamotali}o	OK		
VERB.I2FS.AJ	{imotala>	tamotali}iy	OK		
VERB.I2D.AJ	{imotala>	tamotali}A	OK		
VERB.I2MP.AJ	{imotala>	tamotali}uwA	OK		
VERB.I2FP.AJ	{imotala>	tamotali}na	OK		
VERB.I3MS.AJ	{imotala>	yamotali}o	OK		
VERB.I3FS.AJ	{imotala>	tamotali}o	OK		
VERB.I3MD.AJ	{imotala>	yamotali}A	OK		
VERB.I3FD.AJ	{imotala>	tamotali}A	OK		
VERB.I3MP.AJ	{imotala>	yamotali}uwA	OK		
VERB.I3FP.AJ	{imotala>	yamotali}na	OK		
VERB.I1S.PJ	{imotala>	>umotala>a>o	PROB		
VERB.I1P.PJ	{imotala>	numotala>a>o	OK		
VERB.I2MS.PJ	{imotala>	tumotala>a>o	PROB		
VERB.I2FS.PJ	{imotala>	tumotala>a}iy	PROB		
VERB.I2D.PJ	{imotala>	tumotala>a|	PROB		
VERB.I2MP.PJ	{imotala>	tumotala>a&uwA	PROB		
VERB.I2FP.PJ	{imotala>	tumotala>a>na	OK		
VERB.I3MS.PJ	{imotala>	yumotala>a>o	PROB		
VERB.I3FS.PJ	{imotala>	tumotala>a>o	PROB		
VERB.I3MD.PJ	{imotala>	yumotala>a|	PROB		
VERB.I3FD.PJ	{imotala>	tumotala>a|	PROB		
VERB.I3MP.PJ	{imotala>	yumotala>a&uwA	PROB		
VERB.I3FP.PJ	{imotala>	yumotala>a>na	PROB		
VERB.I1S.AJ.E0	{imotala>		OK		
VERB.I1P.AJ.E0	{imotala>		OK		
VERB.I2MS.AJ.E0	{imotala>		OK		
VERB.I2FS.AJ.E0	{imotala>		OK		
VERB.I2D.AJ.E0	{imotala>		OK		
VERB.I2MP.AJ.E0	{imotala>		OK		
VERB.I2FP.AJ.E0	{imotala>		OK		
VERB.I3MS.AJ.E0	{imotala>		OK		
VERB.I3FS.AJ.E0	{imotala>		OK		
VERB.I3MD.AJ.E0	{imotala>		OK		
VERB.I3FD.AJ.E0	{imotala>		OK		
VERB.I3MP.AJ.E0	{imotala>		OK		
VERB.I3FP.AJ.E0	{imotala>		OK		
VERB.I1S.PJ.E0	{imotala>		OK		
VERB.I1P.PJ.E0	{imotala>		OK		
VERB.I2MS.PJ.E0	{imotala>		OK		
