SIGNATURE	LEMMA	DIAC	QC	COMMENTS	STATUS
VERB.I1P.AI.E0	tam~-i		OK		
VERB.I2MS.AI.E0	tam~-i		OK		
VERB.I2FS.AI.E0	tam~-i		OK		
VERB.I2D.AI.E0	tam~-i		OK		
VERB.I2MP.AI.E0	tam~-i		OK		
VERB.I2FP.AI.E0	tam~-i		OK		
VERB.I3MS.AI.E0	tam~-i		OK		
VERB.I3FS.AI.E0	tam~-i		OK		
VERB.I3MD.AI.E0	tam~-i		OK		
VERB.I3FD.AI.E0	tam~-i		OK		
VERB.I3MP.AI.E0	tam~-i		OK		
VERB.I3FP.AI.E0	tam~-i		OK		
VERB.I1S.PI.E0	tam~-i		OK		
VERB.I1P.PI.E0	tam~-i		OK		
VERB.I2MS.PI.E0	tam~-i		OK		
VERB.I2FS.PI.E0	tam~-i		OK		
VERB.I2D.PI.E0	tam~-i		OK		
VERB.I2MP.PI.E0	tam~-i		OK		
VERB.I2FP.PI.E0	tam~-i		OK		
VERB.I3MS.PI.E0	tam~-i		OK		
VERB.I3FS.PI.E0	tam~-i		OK		
VERB.I3MD.PI.E0	tam~-i		OK		
VERB.I3FD.PI.E0	tam~-i		OK		
VERB.I3MP.PI.E0	tam~-i		OK		
VERB.I3FP.PI.E0	tam~-i		OK		
VERB.I1S.AI	{isotamar~	>asotamir~u	OK		
VERB.I1P.AI	{isotamar~	nasotamir~u	OK		
VERB.I2MS.AI	{isotamar~	tasotamir~u	OK		
VERB.I2FS.AI	{isotamar~	tasotamir~iyna	OK		
VERB.I2D.AI	{isotamar~	tasotamir~Ani	OK		
VERB.I2MP.AI	{isotamar~	tasotamir~uwna	OK		
VERB.I2FP.AI	{isotamar~	tasotamorirna	OK		
VERB.I3MS.AI	{isotamar~	yasotamir~u	OK		
VERB.I3FS.AI	{isotamar~	tasotamir~u	OK		
VERB.I3MD.AI	{isotamar~	yasotamir~Ani	OK		
VERB.I3FD.AI	{isotamar~	tasotamir~Ani	OK		
VERB.I3MP.AI	{isotamar~	yasotamir~uwna	OK		
VERB.I3FP.AI	{isotamar~	yasotamorirna	OK		
VERB.I1S.PI	{isotamar~	>usotamar~u	OK		
VERB.I1P.PI	{isotamar~	nusotamar~u	OK		
VERB.I2MS.PI	{isotamar~	tusotamar~u	OK		
VERB.I2FS.PI	{isotamar~	tusotamar~iyna	OK		
VERB.I2D.PI	{isotamar~	tusotamar~Ani	OK		
VERB.I2MP.PI	{isotamar~	tusotamar~uwna	OK		
VERB.I2FP.PI	{isotamar~	tusotamorarna	OK		
VERB.I3MS.PI	{isotamar~	yusotamar~u	OK		
VERB.I3FS.PI	{isotamar~	tusotamar~u	OK		
VERB.I3MD.PI	{isotamar~	yusotamar~Ani	OK		
VERB.I3FD.PI	{isotamar~	tusotamar~Ani	OK		
VERB.I3MP.PI	{isotamar~	yusotamar~uwna	OK		
VERB.I3FP.PI	{isotamar~	yusotamorarna	OK		
VERB.I1S.AI.E0	{isotamar~	>asotamir~uhu	OK		
VERB.I1P.AI.E0	{isotamar~	nasotamir~uhu	OK		
VERB.I2MS.AI.E0	{isotamar~	tasotamir~uhu	OK		
VERB.I2FS.AI.E0	{isotamar~	tasotamir~iynahu	OK		
VERB.I2D.AI.E0	{isotamar~	tasotamir~Anihi	OK		
VERB.I2MP.AI.E0	{isotamar~	tasotamir~uwnahu	OK		
VERB.I2FP.AI.E0	{isotamar~	tasotamorirnahu	OK		
VERB.I3MS.AI.E0	{isotamar~	yasotamir~uhu	OK		
VERB.I3FS.AI.E0	{isotamar~	tasotamir~uhu	OK		
VERB.I3MD.AI.E0	{isotamar~	yasotamir~Anihi	OK		
VERB.I3FD.AI.E0	{isotamar~	tasotamir~Anihi	OK		
VERB.I3MP.AI.E0	{isotamar~	yasotamir~uwnahu	OK		
VERB.I3FP.AI.E0	{isotamar~	yasotamorirnahu	OK		
VERB.I1S.PI.E0	{isotamar~		OK		
VERB.I1P.PI.E0	{isotamar~		OK		
VERB.I2MS.PI.E0	{isotamar~		OK		
VERB.I2FS.PI.E0	{isotamar~		OK		
VERB.I2D.PI.E0	{isotamar~		OK		
VERB.I2MP.PI.E0	{isotamar~		OK		
VERB.I2FP.PI.E0	{isotamar~		OK		
VERB.I3MS.PI.E0	{isotamar~		OK		
VERB.I3FS.PI.E0	{isotamar~		OK		
VERB.I3MD.PI.E0	{isotamar~		OK		
VERB.I3FD.PI.E0	{isotamar~		OK		
VERB.I3MP.PI.E0	{isotamar~		OK		
VERB.I3FP.PI.E0	{isotamar~		OK		
VERB.I1S.AI	{iEotabar	>aEotabiru	OK		
VERB.I1P.AI	{iEotabar	naEotabiru	OK		
VERB.I2MS.AI	{iEotabar	taEotabiru	OK		
VERB.I2FS.AI	{iEotabar	taEotabiriyna	OK		
VERB.I2D.AI	{iEotabar	taEotabirAni	OK		
VERB.I2MP.AI	{iEotabar	taEotabiruwna	OK		
VERB.I2FP.AI	{iEotabar	taEotabirna	OK		
VERB.I3MS.AI	{iEotabar	yaEotabiru	OK		
VERB.I3FS.AI	{iEotabar	taEotabiru	OK		
VERB.I3MD.AI	{iEotabar	yaEotabirAni	OK		
VERB.I3FD.AI	{iEotabar	taEotabirAni	OK		
VERB.I3MP.AI	{iEotabar	yaEotabiruwna	OK		
VERB.I3FP.AI	{iEotabar	yaEotabirna	OK		
VERB.I1S.PI	{iEotabar	>uEotabaru	OK		
VERB.I1P.PI	{iEotabar	nuEotabaru	OK		
VERB.I2MS.PI	{iEotabar	tuEotabaru	OK		
VERB.I2FS.PI	{iEotabar	tuEotabariyna	OK		
VERB.I2D.PI	{iEotabar	tuEotabarAni	OK		
VERB.I2MP.PI	{iEotabar	tuEotabaruwna	OK		
VERB.I2FP.PI	{iEotabar	tuEotabarna	OK		
VERB.I3MS.PI	{iEotabar	yuEotabaru	OK		
VERB.I3FS.PI	{iEotabar	tuEotabaru	OK		
VERB.I3MD.PI	{iEotabar	yuEotabarAni	OK		
VERB.I3FD.PI	{iEotabar	tuEotabarAni	OK		
VERB.I3MP.PI	{iEotabar	yuEotabaruwna	OK		
VERB.I3FP.PI	{iEotabar	yuEotabarna	OK		
VERB.I1S.AI.E0	{iEotabar	>aEotabiruhu	OK		
VERB.I1P.AI.E0	{iEotabar	naEotabiruhu	OK		
VERB.I2MS.AI.E0	{iEotabar	taEotabiruhu	OK		
VERB.I2FS.AI.E0	{iEotabar	taEotabiriynahu	OK		
VERB.I2D.AI.E0	{iEotabar	taEotabirAnihi	OK		
VERB.I2MP.AI.E0	{iEotabar	taEotabiruwnahu	OK		
VERB.I2FP.AI.E0	{iEotabar	taEotabirnahu	OK		
VERB.I3MS.AI.E0	{iEotabar	yaEotabiruhu	OK		
VERB.I3FS.AI.E0	{iEotabar	taEotabiruhu	OK		
VERB.I3MD.AI.E0	{iEotabar	yaEotabirAnihi	OK		
VERB.I3FD.AI.E0	{iEotabar	taEotabirAnihi	OK		
VERB.I3MP.AI.E0	{iEotabar	yaEotabiruwnahu	OK		
VERB.I3FP.AI.E0	{iEotabar	yaEotabirnahu	OK		
VERB.I1S.PI.E0	{iEotabar		OK		
VERB.I1P.PI.E0	{iEotabar		OK		
VERB.I2MS.PI.E0	{iEotabar		OK		
VERB.I2FS.PI.E0	{iEotabar		OK		
VERB.I2D.PI.E0	{iEotabar		OK		
VERB.I2MP.PI.E0	{iEotabar		OK		
VERB.I2FP.PI.E0	{iEotabar		OK		
VERB.I3MS.PI.E0	{iEotabar		OK		
VERB.I3FS.PI.E0	{iEotabar		OK		
VERB.I3MD.PI.E0	{iEotabar		OK		
VERB.I3FD.PI.E0	{iEotabar		OK		
VERB.I3MP.PI.E0	{iEotabar		OK		
VERB.I3FP.PI.E0	{iEotabar		OK		
VERB.I1S.AI	jaraY-i	>ajoriy	OK		
VERB.I1P.AI	jaraY-i	najoriy	OK		
VERB.I2MS.AI	jaraY-i	tajoriy	OK		
VERB.I2FS.AI	jaraY-i	tajoriyna	OK		
VERB.I2D.AI	jaraY-i	tajoriyAni	OK		
VERB.I2MP.AI	jaraY-i	tajoruwna	OK		
VERB.I2FP.AI	jaraY-i	tajoriyna	OK		
VERB.I3MS.AI	jaraY-i	yajoriy	OK		
VERB.I3FS.AI	jaraY-i	tajoriy	OK		
VERB.I3MD.AI	jaraY-i	yajoriyAni	OK		
VERB.I3FD.AI	jaraY-i	tajoriyAni	OK		
VERB.I3MP.AI	jaraY-i	yajoruwna	OK		
VERB.I3FP.AI	jaraY-i	yajoriyna	OK		
VERB.I1S.PI	jaraY-i	>ujoraY	OK		
VERB.I1P.PI	jaraY-i	nujoraY	OK		
VERB.I2MS.PI	jaraY-i	tujoraY	OK		
VERB.I2FS.PI	jaraY-i	tujorayna	OK		
VERB.I2D.PI	jaraY-i	tujorayAni	OK		
VERB.I2MP.PI	jaraY-i	tujorawna	OK		
VERB.I2FP.PI	jaraY-i	tujorayna	OK		
VERB.I3MS.PI	jaraY-i	yujoraY	OK		
VERB.I3FS.PI	jaraY-i	tujoraY	OK		
VERB.I3MD.PI	jaraY-i	yujorayAni	OK		
VERB.I3FD.PI	jaraY-i	tujorayAni	OK		
VERB.I3MP.PI	jaraY-i	yujorawna	OK		
VERB.I3FP.PI	jaraY-i	yujorayna	OK		
VERB.I1S.AI.E0	jaraY-i	>ajoriyhi	OK		
VERB.I1P.AI.E0	jaraY-i	najoriyhi	OK		
VERB.I2MS.AI.E0	jaraY-i	tajoriyhi	OK		
VERB.I2FS.AI.E0	jaraY-i	tajoriynahu	OK		
VERB.I2D.AI.E0	jaraY-i	tajoriyAnihi	OK		
VERB.I2MP.AI.E0	jaraY-i	tajoruwnahu	OK		
VERB.I2FP.AI.E0	jaraY-i	tajoriynahu	OK		
VERB.I3MS.AI.E0	jaraY-i	yajoriyhi	OK		
VERB.I3FS.AI.E0	jaraY-i	tajoriyhi	OK		
VERB.I3MD.AI.E0	jaraY-i	yajoriyAnihi	OK		
VERB.I3FD.AI.E0	jaraY-i	tajoriyAnihi	OK		
VERB.I3MP.AI.E0	jaraY-i	yajoruwnahu	OK		
VERB.I3FP.AI.E0	jaraY-i	yajoriynahu	OK		
VERB.I1S.PI.E0	jaraY-i		OK		
VERB.I1P.PI.E0	jaraY-i		OK		
VERB.I2MS.PI.E0	jaraY-i		OK		
VERB.I2FS.PI.E0	jaraY-i		OK		
VERB.I2D.PI.E0	jaraY-i		OK		
VERB.I2MP.PI.E0	jaraY-i		OK		
VERB.I2FP.PI.E0	jaraY-i		OK		
VERB.I3MS.PI.E0	jaraY-i		OK		
VERB.I3FS.PI.E0	jaraY-i		OK		
VERB.I3MD.PI.E0	jaraY-i		OK		
VERB.I3FD.PI.E0	jaraY-i		OK		
VERB.I3MP.PI.E0	jaraY-i		OK		
VERB.I3FP.PI.E0	jaraY-i		OK		
VERB.I1S.AI	wajab-i	>ajibu	OK		
VERB.I1P.AI	wajab-i	najibu	OK		
VERB.I2MS.AI	wajab-i	tajibu	OK		
VERB.I2FS.AI	wajab-i	tajibiyna	OK		
VERB.I2D.AI	wajab-i	tajibAni	OK		
VERB.I2MP.AI	wajab-i	tajibuwna	OK		
VERB.I2FP.AI	wajab-i	tajibna	OK		
VERB.I3MS.AI	wajab-i	yajibu	OK		
VERB.I3FS.AI	wajab-i	tajibu	OK		
VERB.I3MD.AI	wajab-i	yajibAni	OK		
VERB.I3FD.AI	wajab-i	tajibAni	OK		
VERB.I3MP.AI	wajab-i	yajibuwna	OK		
VERB.I3FP.AI	wajab-i	yajibna	OK		
VERB.I1S.PI	wajab-i	>uwojabu	OK		
VERB.I1P.PI	wajab-i	nuwojabu	OK		
VERB.I2MS.PI	wajab-i	tuwojabu	OK		
VERB.I2FS.PI	wajab-i	tuwojabiyna	OK		
VERB.I2D.PI	wajab-i	tuwojabAni	OK		
VERB.I2MP.PI	wajab-i	tuwojabuwna	OK		
VERB.I2FP.PI	wajab-i	tuwojabna	OK		
VERB.I3MS.PI	wajab-i	yuwojabu	OK		
VERB.I3FS.PI	wajab-i	tuwojabu	OK		
VERB.I3MD.PI	wajab-i	yuwojabAni	OK		
VERB.I3FD.PI	wajab-i	tuwojabAni	OK		
VERB.I3MP.PI	wajab-i	yuwojabuwna	OK		
VERB.I3FP.PI	wajab-i	yuwojabna	OK		
VERB.I1S.AI.E0	wajab-i		OK		
VERB.I1P.AI.E0	wajab-i		OK		
VERB.I2MS.AI.E0	wajab-i		OK		
VERB.I2FS.AI.E0	wajab-i		OK		
VERB.I2D.AI.E0	wajab-i		OK		
VERB.I2MP.AI.E0	wajab-i		OK		
VERB.I2FP.AI.E0	wajab-i		OK		
VERB.I3MS.AI.E0	wajab-i		OK		
VERB.I3FS.AI.E0	wajab-i		OK		
VERB.I3MD.AI.E0	wajab-i		OK		
VERB.I3FD.AI.E0	wajab-i		OK		
VERB.I3MP.AI.E0	wajab-i		OK		
VERB.I3FP.AI.E0	wajab-i		OK		
VERB.I1S.PI.E0	wajab-i		OK		
VERB.I1P.PI.E0	wajab-i		OK		
VERB.I2MS.PI.E0	wajab-i		OK		
VERB.I2FS.PI.E0	wajab-i		OK		
VERB.I2D.PI.E0	wajab-i		OK		
VERB.I2MP.PI.E0	wajab-i		OK		
VERB.I2FP.PI.E0	wajab-i		OK		
VERB.I3MS.PI.E0	wajab-i		OK		
VERB.I3FS.PI.E0	wajab-i		OK		
VERB.I3MD.PI.E0	wajab-i		OK		
VERB.I3FD.PI.E0	wajab-i		OK		
VERB.I3MP.PI.E0	wajab-i		OK		
VERB.I3FP.PI.E0	wajab-i		OK		
VERB.I1P.AI	{ixotaba>	naxotabi}u	OK		
VERB.I1P.AI	>a*iy-a	na>*aY	OK		
VERB.I1P.AI.E0	>a*iy-a	na>*Ahu	OK		
VERB.I1P.AI	>a$an~	nu$in~u	OK		
VERB.I1P.AI.E0	>a$an~	nu$in~uhu	OK		
VERB.I1P.AI	>abaY-a	na>baY	OK		
VERB.I1P.AI.E0	>abaY-a	na>bAhu	OK		
VERB.I1P.AI	>aDAf	nuDiyfu	OK		
VERB.I1P.AI.E0	>aDAf	nuDiyfuhu	OK		
VERB.I1P.AI	>aDaj~	nuDij~u	OK		
VERB.I1P.AI	>adAn	nudiynu	OK		
VERB.I1P.AI.E0	>adAn	nudiynuhu	OK		
VERB.I1P.AI	>aEolan	nuEolinu	OK		
VERB.I1P.AI.E0	>aEolan	nuEolinuhu	OK		
VERB.I1P.AI	>agAm	nugiymu	OK		
VERB.I1P.AI	>am~an	nu&am~inu	OK		
VERB.I1P.AI.E0	>am~an	nu&am~inuhu	OK		
VERB.I1P.AI	>amin-a	na>manu	OK		
VERB.I1P.AI.E0	>amin-a	na>manuhu	OK		
VERB.I1P.AI	>anuv-u	na>nuvu	OK		
VERB.I1P.AI	>aqar~	nuqir~u	OK		
VERB.I1P.AI.E0	>aqar~	nuqir~uhu	OK		
VERB.I1P.PI	{imotala>	numotala>u	OK		
VERB.I1P.AI	>asA-u	na>suw	OK		
VERB.I1P.AI.E0	>asA-u	na>suwhu	OK		
VERB.I1P.AI	>asA'	nusiy'u	OK		
VERB.I1P.AI.E0	>asA'	nusiy}uhu	OK		
VERB.I1P.AI	>asar-i	na>siru	OK		
VERB.I1P.AI.E0	>asar-i	na>siruhu	OK		
VERB.I1P.AI	>ataY-i	na>tiy	OK		
VERB.I1P.AI.E0	>ataY-i	na>tiyhi	OK		
VERB.I1P.AI	>awo$ak	nuw$iku	OK		
VERB.I1P.AI	>awoDaH	nuwDiHu	OK		
VERB.I1P.AI.E0	>awoDaH	nuwDiHuhu	OK		
VERB.I1P.AI	|man	nu&minu	OK		
VERB.I1P.AI.E0	|man	nu&minuhu	OK		
VERB.I1P.AI	$A'-a	na$A'u	OK		
VERB.I1S.PI.E0	qAl-u		OK		
VERB.I1P.PI.E0	qAl-u		OK		
VERB.I2MS.PI.E0	qAl-u		OK		
VERB.I2FS.PI.E0	qAl-u		OK		
VERB.I2D.PI.E0	qAl-u		OK		
VERB.I2MP.PI.E0	qAl-u		OK		
VERB.I2FP.PI.E0	qAl-u		OK		
VERB.I3MS.PI.E0	qAl-u		OK		
VERB.I3FS.PI.E0	qAl-u		OK		
VERB.I3MD.PI.E0	qAl-u		OK		
VERB.I3FD.PI.E0	qAl-u		OK		
VERB.I3MP.PI.E0	qAl-u		OK		
VERB.I3FP.PI.E0	qAl-u		OK		
VERB.I1P.AI.E0	$A'-a	na$A&uhu	OK		
VERB.I1S.PI	{imotala>	>umotala>u	OK		
VERB.I1P.AI	$an~-u	na$un~u	OK		
VERB.I1P.AI.E0	$an~-u	na$un~uhu	OK		
VERB.I1P.AI	bada>-a	naboda>u	OK		
VERB.I1P.AI.E0	bada>-a	naboda&uhu	OK		
VERB.I1P.AI	bAn-i	nabiynu	OK		
VERB.I1P.AI	baqiy-a	naboqaY	OK		
VERB.I1P.AI.E0	baqiy-a	naboqAhu	OK		
VERB.I1P.AI	daEA-u	nadoEuw	OK		
VERB.I1P.AI.E0	daEA-u	nadoEuwhu	OK		
VERB.I1P.AI	EAnaY	nuEAniy	OK		
VERB.I1P.AI.E0	EAnaY	nuEAniyhi	OK		
VERB.I2D.PI	{imotala>	tumotala|ni	OK		
VERB.I2FP.PI	{imotala>	tumotala>na	OK		
VERB.I2FS.PI	{imotala>	tumotala}iyna	OK		
VERB.I2MP.PI	{imotala>	tumotala&uwna	OK		
VERB.I2MS.PI	{imotala>	tumotala>u	OK		
VERB.I3FD.PI	{imotala>	tumotala|ni	OK		
VERB.I1S.AI.E0	{ixotaba>	>axotabi}uhu	OK	INTRANS	
VERB.I1P.AI.E0	{ixotaba>	naxotabi}uhu	OK	INTRANS	
VERB.I2MS.AI.E0	{ixotaba>	taxotabi}uhu	OK	INTRANS	
VERB.I2FS.AI.E0	{ixotaba>	taxotabi}iynahu	OK	INTRANS	
VERB.I2D.AI.E0	{ixotaba>	taxotabi}Anihi	OK	INTRANS	
VERB.I2MP.AI.E0	{ixotaba>	taxotabi}uwnahu	OK	INTRANS	
VERB.I2FP.AI.E0	{ixotaba>	taxotabi}nahu	OK	INTRANS	
VERB.I3MS.AI.E0	{ixotaba>	yaxotabi}uhu	OK	INTRANS	
VERB.I3FS.AI.E0	{ixotaba>	taxotabi}uhu	OK	INTRANS	
VERB.I3MD.AI.E0	{ixotaba>	yaxotabi}Anihi	OK	INTRANS	
VERB.I3FD.AI.E0	{ixotaba>	taxotabi}Anihi	OK	INTRANS	
VERB.I3MP.AI.E0	{ixotaba>	yaxotabi}uwnahu	OK	INTRANS	
VERB.I3FP.AI.E0	{ixotaba>	yaxotabi}nahu	OK	INTRANS	
VERB.I1S.PI.E0	{ixotaba>		OK		
VERB.I1P.PI.E0	{ixotaba>		OK		
VERB.I2MS.PI.E0	{ixotaba>		OK		
VERB.I2FS.PI.E0	{ixotaba>		OK		
VERB.I2D.PI.E0	{ixotaba>		OK		
VERB.I2MP.PI.E0	{ixotaba>		OK		
VERB.I2FP.PI.E0	{ixotaba>		OK		
VERB.I3MS.PI.E0	{ixotaba>		OK		
VERB.I3FS.PI.E0	{ixotaba>		OK		
VERB.I3MD.PI.E0	{ixotaba>		OK		
VERB.I3FD.PI.E0	{ixotaba>		OK		
VERB.I3MP.PI.E0	{ixotaba>		OK		
VERB.I3FP.PI.E0	{ixotaba>		OK		
VERB.I1S.AI	{imotala>	>amotali}u	OK		
VERB.I1P.AI	{imotala>	namotali}u	OK		
VERB.I2MS.AI	{imotala>	tamotali}u	OK		
VERB.I2FS.AI	{imotala>	tamotali}iyna	OK		
VERB.I2D.AI	{imotala>	tamotali}Ani	OK		
VERB.I2MP.AI	{imotala>	tamotali}uwna	OK		
VERB.I2FP.AI	{imotala>	tamotali}na	OK		
VERB.I3MS.AI	{imotala>	yamotali}u	OK		
VERB.I3FS.AI	{imotala>	tamotali}u	OK		
VERB.I3MD.AI	{imotala>	yamotali}Ani	OK		
VERB.I3FD.AI	{imotala>	tamotali}Ani	OK		
VERB.I3MP.AI	{imotala>	yamotali}uwna	OK		
VERB.I3FP.AI	{imotala>	yamotali}na	OK		
VERB.I3FP.PI	{imotala>	yumotala>na	OK		
VERB.I3FS.PI	{imotala>	tumotala>u	OK		
VERB.I3MD.PI	{imotala>	yumotala|ni	OK		
VERB.I3MP.PI	{imotala>	yumotala&uwna	OK		
VERB.I3MS.PI	{imotala>	yumotala>u	OK		
VERB.I1P.AI.E0	{inota>aY	nanota}iyhi	OK		
VERB.I1S.AI.E0	{inota>aY	>anota}iyhi	OK		
VERB.I1S.AI.E0	{imotala>		OK		
VERB.I1P.AI.E0	{imotala>		OK		
VERB.I2MS.AI.E0	{imotala>		OK		
VERB.I2FS.AI.E0	{imotala>		OK		
VERB.I2D.AI.E0	{imotala>		OK		
VERB.I2MP.AI.E0	{imotala>		OK		
VERB.I2FP.AI.E0	{imotala>		OK		
VERB.I3MS.AI.E0	{imotala>		OK		
VERB.I3FS.AI.E0	{imotala>		OK		
VERB.I3MD.AI.E0	{imotala>		OK		
VERB.I3FD.AI.E0	{imotala>		OK		
VERB.I3MP.AI.E0	{imotala>		OK		
VERB.I3FP.AI.E0	{imotala>		OK		
VERB.I1S.PI.E0	{imotala>		OK		
VERB.I1P.PI.E0	{imotala>		OK		
VERB.I2MS.PI.E0	{imotala>		OK		
VERB.I2FS.PI.E0	{imotala>		OK		
VERB.I2D.PI.E0	{imotala>		OK		
VERB.I2MP.PI.E0	{imotala>		OK		
VERB.I2FP.PI.E0	{imotala>		OK		
VERB.I3MS.PI.E0	{imotala>		OK		
VERB.I3FS.PI.E0	{imotala>		OK		
VERB.I3MD.PI.E0	{imotala>		OK		
VERB.I3FD.PI.E0	{imotala>		OK		
VERB.I3MP.PI.E0	{imotala>		OK		
VERB.I3FP.PI.E0	{imotala>		OK		
VERB.I1S.AI	{isotaTAE	>asotaTiyEu	OK		
VERB.I1P.AI	{isotaTAE	nasotaTiyEu	OK		
VERB.I2MS.AI	{isotaTAE	tasotaTiyEu	OK		
VERB.I2FS.AI	{isotaTAE	tasotaTiyEiyna	OK		
VERB.I2D.AI	{isotaTAE	tasotaTiyEAni	OK		
VERB.I2MP.AI	{isotaTAE	tasotaTiyEuwna	OK		
VERB.I2FP.AI	{isotaTAE	tasotaTiEna	OK		
VERB.I3MS.AI	{isotaTAE	yasotaTiyEu	OK		
VERB.I3FS.AI	{isotaTAE	tasotaTiyEu	OK		
VERB.I3MD.AI	{isotaTAE	yasotaTiyEAni	OK		
VERB.I3FD.AI	{isotaTAE	tasotaTiyEAni	OK		
VERB.I3MP.AI	{isotaTAE	yasotaTiyEuwna	OK		
VERB.I3FP.AI	{isotaTAE	yasotaTiEna	OK		
VERB.I1S.PI	{isotaTAE	>usotaTAEu	OK		
VERB.I1P.PI	{isotaTAE	nusotaTAEu	OK		
VERB.I2MS.PI	{isotaTAE	tusotaTAEu	OK		
VERB.I2FS.PI	{isotaTAE	tusotaTAEiyna	OK		
VERB.I2D.PI	{isotaTAE	tusotaTAEAni	OK		
