LINE	STATUS	COUNT	SIGNATURE	LEMMA	DIAC_AR	DIAC	FREQ	QC	COMMENTS	PATTERN	STEM	BW	GLOSS	COND-S	COND-T	PREF-CAT	STEM-CAT	SUFF-CAT	FEATS	DEBUG	COLOR
11	OK-ONE	1	VERB.I3FD.AX	|b-u	تَؤُوبانِّ	ta&uwbAn~i	288			>aAo3	[&Ab][&uwb][&ab][&ub]	t/IV3FD+a/STEM+&uwb/IV+An~i/IVSUFF_SUBJ:3FD_MOOD:X	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I3FD.X]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:a-#+trans]_[CT:a-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+u-#]	S:[I3FD.X]_[CS:#^i+A-suff+v-suff]_[CT:-]_[CF:#-a>]	pos:verb asp:i vox:a per:3 gen:f num:d mod:x enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 XVox0 M0 OK PS0 FSE0	0
12	OK-ONE	1	VERB.I3MP.AX	|b-u	يَؤُوبُنَّ	ya&uwbun~a	288			>aAo3	[&Ab][&uwb][&ab][&ub]	y/IV3MP+a/STEM+&uwb/IV+un~a/IVSUFF_SUBJ:3MP_MOOD:X	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I3MP.X]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:a-#+trans]_[CT:a-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+u-#]	S:[I3MP.X]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-aY||#-aA||#->ay]	pos:verb asp:i vox:a per:3 gen:m num:p mod:x enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 XVox0 M0 OK PS0 FSE0	1
13	OK-ONE	1	VERB.I3FP.AX	|b-u	يَؤُبنانِّ	ya&ubnAn~i	288			>aAo3	[&Ab][&uwb][&ab][&ub]	y/IV3FP+a/STEM+&ub/IV+nAn~i/IVSUFF_SUBJ:3FP_MOOD:X	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I3FP.X]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:a-#+trans]_[CT:a-#+c-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+u-#]	S:[I3FP.X]_[CS:#^i+c-suff]_[CT:-]_[CF:#n]	pos:verb asp:i vox:a per:3 gen:f num:p mod:x enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 XVox0 M0 OK PS0 FSE0	0
14	OK-ONE	1	VERB.I1S.PX	|b-u	أُؤابَنَّ	>u&Aban~a	288			>aAo3	[&Ab][&uwb][&ab][&ub]	>/IV1S+u/STEM+&Ab/IV_PASS+an~a/IVSUFF_SUBJ:1S_MOOD:X	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I1S.X]_[CS:h-pref]_[CT:-]_[CF:a-#]	X:[I]_[CS:intrans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I1S.X]_[CS:v-suff]_[CT:-]_[CF:-]	pos:verb asp:i vox:p per:1 gen:u num:s mod:x enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 XVox0 OK M0 PS0	1
15	OK-ONE	1	VERB.I1P.PX	|b-u	نُؤابَنَّ	nu&Aban~a	288			>aAo3	[&Ab][&uwb][&ab][&ub]	n/IV1P+u/STEM+&Ab/IV_PASS+an~a/IVSUFF_SUBJ:1P_MOOD:X	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I1P.X]_[CS:-]_[CT:-]_[CF:enc0:1*]	X:[I]_[CS:intrans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I1P.X]_[CS:v-suff]_[CT:-]_[CF:-]	pos:verb asp:i vox:p per:1 gen:u num:p mod:x enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 XVox0 OK M0 PS0	0
16	OK-ONE	1	VERB.I2MS.PX	|b-u	تُؤابَنَّ	tu&Aban~a	288			>aAo3	[&Ab][&uwb][&ab][&ub]	t/IV2MS+u/STEM+&Ab/IV_PASS+an~a/IVSUFF_SUBJ:2MS_MOOD:X	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I2MS.X]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:intrans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I2MS.X]_[CS:v-suff]_[CT:-]_[CF:-]	pos:verb asp:i vox:p per:2 gen:m num:s mod:x enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 XVox0 OK M0 PS0	1
17	OK-ONE	1	VERB.I2FS.PX	|b-u	تُؤابِنَّ	tu&Abin~a	288			>aAo3	[&Ab][&uwb][&ab][&ub]	t/IV2FS+u/STEM+&Ab/IV_PASS+in~a/IVSUFF_SUBJ:2FS_MOOD:X	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I2FS.X]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:intrans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I2FS.X]_[CS:v-suff+y-suff]_[CT:-]_[CF:#-aY||#-aA||#->ay]	pos:verb asp:i vox:p per:2 gen:f num:s mod:x enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 XVox0 OK M0 PS0	0
18	OK-ONE	1	VERB.I2D.PX	|b-u	تُؤابانِّ	tu&AbAn~i	288			>aAo3	[&Ab][&uwb][&ab][&ub]	t/IV2D+u/STEM+&Ab/IV_PASS+An~i/IVSUFF_SUBJ:2D_MOOD:X	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I2D.X]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:intrans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I2D.X]_[CS:#^i+A-suff+v-suff]_[CT:-]_[CF:#-a>]	pos:verb asp:i vox:p per:2 gen:u num:d mod:x enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 XVox0 OK M0 PS0	1
19	OK-ONE	1	VERB.I2MP.PX	|b-u	تُؤابُنَّ	tu&Abun~a	288			>aAo3	[&Ab][&uwb][&ab][&ub]	t/IV2MP+u/STEM+&Ab/IV_PASS+un~a/IVSUFF_SUBJ:2MP_MOOD:X	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I2MP.X]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:intrans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I2MP.X]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-aY||#-aA||#->ay]	pos:verb asp:i vox:p per:2 gen:m num:p mod:x enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 XVox0 OK M0 PS0	0
20	OK-ONE	1	VERB.I2FP.PX	|b-u	تُؤَبنانِّ	tu&abnAn~i	288			>aAo3	[&Ab][&uwb][&ab][&ub]	t/IV2FP+u/STEM+&ab/IV_PASS+nAn~i/IVSUFF_SUBJ:2FP_MOOD:X	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I2FP.X]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:intrans+u-#]_[CT:c-suff+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I2FP.X]_[CS:#^i+c-suff]_[CT:-]_[CF:#n]	pos:verb asp:i vox:p per:2 gen:f num:p mod:x enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 XVox0 OK M0 PS0	1
21	OK-ONE	1	VERB.I3MS.PX	|b-u	يُؤابَنَّ	yu&Aban~a	288			>aAo3	[&Ab][&uwb][&ab][&ub]	y/IV3MS+u/STEM+&Ab/IV_PASS+an~a/IVSUFF_SUBJ:3MS_MOOD:X	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I3MS.X]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:intrans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I3MS.X]_[CS:v-suff]_[CT:-]_[CF:-]	pos:verb asp:i vox:p per:3 gen:m num:s mod:x enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 XVox0 OK M0 PS0	0
22	OK-ONE	1	VERB.I3FS.PX	|b-u	تُؤابَنَّ	tu&Aban~a	288			>aAo3	[&Ab][&uwb][&ab][&ub]	t/IV3FS+u/STEM+&Ab/IV_PASS+an~a/IVSUFF_SUBJ:3FS_MOOD:X	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I3FS.X]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:intrans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I3FS.X]_[CS:v-suff]_[CT:-]_[CF:-]	pos:verb asp:i vox:p per:3 gen:f num:s mod:x enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 XVox0 OK M0 PS0	1
23	OK-ONE	1	VERB.I3MD.PX	|b-u	يُؤابانِّ	yu&AbAn~i	288			>aAo3	[&Ab][&uwb][&ab][&ub]	y/IV3MD+u/STEM+&Ab/IV_PASS+An~i/IVSUFF_SUBJ:3MD_MOOD:X	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I3MD.X]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:intrans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I3MD.X]_[CS:#^i+A-suff+v-suff]_[CT:-]_[CF:#-a>]	pos:verb asp:i vox:p per:3 gen:m num:d mod:x enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 XVox0 OK M0 PS0	0
24	OK-ONE	1	VERB.I3FD.PX	|b-u	تُؤابانِّ	tu&AbAn~i	288			>aAo3	[&Ab][&uwb][&ab][&ub]	t/IV3FD+u/STEM+&Ab/IV_PASS+An~i/IVSUFF_SUBJ:3FD_MOOD:X	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I3FD.X]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:intrans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I3FD.X]_[CS:#^i+A-suff+v-suff]_[CT:-]_[CF:#-a>]	pos:verb asp:i vox:p per:3 gen:f num:d mod:x enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 XVox0 OK M0 PS0	1
25	OK-ONE	1	VERB.I3MP.PX	|b-u	يُؤابُنَّ	yu&Abun~a	288			>aAo3	[&Ab][&uwb][&ab][&ub]	y/IV3MP+u/STEM+&Ab/IV_PASS+un~a/IVSUFF_SUBJ:3MP_MOOD:X	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I3MP.X]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:intrans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I3MP.X]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-aY||#-aA||#->ay]	pos:verb asp:i vox:p per:3 gen:m num:p mod:x enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 XVox0 OK M0 PS0	0
26	OK-ONE	1	VERB.I3FP.PX	|b-u	يُؤَبنانِّ	yu&abnAn~i	288			>aAo3	[&Ab][&uwb][&ab][&ub]	y/IV3FP+u/STEM+&ab/IV_PASS+nAn~i/IVSUFF_SUBJ:3FP_MOOD:X	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I3FP.X]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:intrans+u-#]_[CT:c-suff+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I3FP.X]_[CS:#^i+c-suff]_[CT:-]_[CF:#n]	pos:verb asp:i vox:p per:3 gen:f num:p mod:x enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 XVox0 OK M0 PS0	1
27	OK-ONE	1	VERB.I1S.AX.E0	|b-u	أَؤُوبَنَّهُ	>a&uwban~ahu	288			>aAo3	[&Ab][&uwb][&ab][&ub]	>/IV1S+a/STEM+&uwb/IV+an~a/IVSUFF_SUBJ:1S_MOOD:X+hu/XVSUFF_DO:3MS	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I1S.X]_[CS:h-pref]_[CT:a-#]_[CF:>-#]	X:[I]_[CS:a-#+trans]_[CT:a-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+u-#]	S:[I1S.X]_[CS:enc0+v-suff]_[CT:trans||ditrans]_[CF:#^i||#^iy]	pos:verb asp:i vox:a per:1 gen:u num:s mod:x enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PP0 XVox0 M0 OK PS0 FSE0	0
28	OK-ONE	1	VERB.I1P.AX.E0	|b-u	نَؤُوبَنَّهُ	na&uwban~ahu	288			>aAo3	[&Ab][&uwb][&ab][&ub]	n/IV1P+a/STEM+&uwb/IV+an~a/IVSUFF_SUBJ:1P_MOOD:X+hu/XVSUFF_DO:3MS	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I1P.X]_[CS:-]_[CT:-]_[CF:enc0:1*]	X:[I]_[CS:a-#+trans]_[CT:a-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+u-#]	S:[I1P.X]_[CS:enc0+v-suff]_[CT:trans||ditrans]_[CF:#^i||#^iy]	pos:verb asp:i vox:a per:1 gen:u num:p mod:x enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PP0 XVox0 M0 OK PS0 FSE0	1
29	OK-ONE	1	VERB.I2MS.AX.E0	|b-u	تَؤُوبَنَّهُ	ta&uwban~ahu	288			>aAo3	[&Ab][&uwb][&ab][&ub]	t/IV2MS+a/STEM+&uwb/IV+an~a/IVSUFF_SUBJ:2MS_MOOD:X+hu/XVSUFF_DO:3MS	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I2MS.X]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:a-#+trans]_[CT:a-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+u-#]	S:[I2MS.X]_[CS:enc0+v-suff]_[CT:trans||ditrans]_[CF:#^i||#^iy]	pos:verb asp:i vox:a per:2 gen:m num:s mod:x enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PP0 XVox0 M0 OK PS0 FSE0	0
30	OK-ONE	1	VERB.I2FS.AX.E0	|b-u	تَؤُوبِنَّهُ	ta&uwbin~ahu	288			>aAo3	[&Ab][&uwb][&ab][&ub]	t/IV2FS+a/STEM+&uwb/IV+in~a/IVSUFF_SUBJ:2FS_MOOD:X+hu/XVSUFF_DO:3MS	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I2FS.X]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:a-#+trans]_[CT:a-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+u-#]	S:[I2FS.X]_[CS:enc0+v-suff+y-suff]_[CT:trans||ditrans]_[CF:#-aY||#-aA||#->ay+#^i||#^iy]	pos:verb asp:i vox:a per:2 gen:f num:s mod:x enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PP0 XVox0 M0 OK PS0 FSE0	1
