,PATTERN_ABS,PATTERN_DEF,ROOT,ROOT_SUB,DEFINE,CLASS,PATTERN,LEMMA,LEMMA_SUB,FORM,FORM_SUB,BW,BW_SUB,GLOSS,FEAT,COND-T,COND-F,COND-S,MATCH,COMMENTS,STATUS
10,1a2a3,>a2~,>.2.3,>.\1.\1,BACKOFF,[STEM-CV],{u&o2u3,lex:>a2~,lex:>a\1~,{u&o2u3,{u&o\1u\1,{u&o2u3/CV,{u&o\1u\1/CV,na,pos:verb asp:c vox:a gen:_ num:_,c-suff,,gem trans,^A&([^nwyA}&])\1$,7,
11,1a2a3,>a2~,>.2.3,>.\1.\1,BACKOFF,[STEM-CV],<i2~,lex:>a2~,lex:>a\1~,<i2~,<i\1~,<i2~/CV,<i\1~/CV,na,pos:verb asp:c vox:a gen:_ num:_,v-suff,,gem trans,^A([^wyA}&])$,6,
12,1a2a3,>a2~,>.2.3,>.\1.\1,BACKOFF,[STEM-CV],{i>o2i3,lex:>a2~,lex:>a\1~,{i>o2i3,{i>o\1i\1,{i>o2i3/CV,{i>o\1i\1/CV,na,pos:verb asp:c vox:a gen:_ num:_,c-suff,,gem trans,^AA([^nwyA}&])\1$,6,
13,>a1o2a3,>a1A',1.w.>,\1.w.>,BACKOFF,[STEM-CV],>a1,lex:>a1A',lex:>a\1A',>a1,>a\1,>a1/CV,>a\1/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,#-iy' trans,^A([^wyA}&])$,4,
14,>a1o2a3,>a1A3,1.y.3,\1.y.\2,BACKOFF,[STEM-CV],>a1iy3,lex:>a1A3,lex:>a\1A\2,>a1iy3,>a\1iy\2,>a1iy3/CV,>a\1iy\2/CV,na,pos:verb asp:c vox:a gen:_ num:_,v-suff,,trans,^A([^wyA}&])y([^nwyA}&])$,39,
15,>a1o2a3,>a1A3,1.y.3,\1.y.\2,BACKOFF,[STEM-CV],>a1i3,lex:>a1A3,lex:>a\1A\2,>a1i3,>a\1i\2,>a1i3/CV,>a\1i\2/CV,na,pos:verb asp:c vox:a gen:_ num:_,c-suff,,trans,^A([^wyA}&])([^nwyA}&])$,39,
16,>a1o2a3,>a1A3,1.w.3,\1.w.\2,BACKOFF,[STEM-CV],>a1iy3,lex:>a1A3,lex:>a\1A\2,>a1iy3,>a\1iy\2,>a1iy3/CV,>a\1iy\2/CV,na,pos:verb asp:c vox:a gen:_ num:_,v-suff,,trans,^A([^wyA}&])y([^nwyA}&])$,64,
17,>a1o2a3,>a1A3,1.w.3,\1.w.\2,BACKOFF,[STEM-CV],>a1i3,lex:>a1A3,lex:>a\1A\2,>a1i3,>a\1i\2,>a1i3/CV,>a\1i\2/CV,na,pos:verb asp:c vox:a gen:_ num:_,c-suff,,trans,^A([^wyA}&])([^nwyA}&])$,64,
18,>a1o2a3,>a1A3,1.y.n,\1.y.n,BACKOFF,[STEM-CV],>a1i3,lex:>a1An,lex:>a\1An,>a1in,>a\1in,>a1in/CV,>a\1in/CV,na,pos:verb asp:c vox:a gen:_ num:_,c-suff,,#n trans,^A([^wyA}&])n$,3,
19,>a1o2a3,>a1A3,1.y.n,\1.y.n,BACKOFF,[STEM-CV],>a1iy3,lex:>a1An,lex:>a\1An,>a1iyn,>a\1iyn,>a1iyn/CV,>a\1iyn/CV,na,pos:verb asp:c vox:a gen:_ num:_,v-suff,,#n trans,^A([^wyA}&])yn$,3,
20,>a1o2a3,>a1a2~,1.2.3,\1.\2.\2,BACKOFF,[STEM-CV],{i1o2i3,lex:>a1a2~,lex:>a\1a\2~,{i1o2i3,{i\1o\2i\2,{i1o2i3/CV,{i\1o\2i\2/CV,na,pos:verb asp:c vox:a gen:_ num:_,c-suff,,gem trans,^A([^wyA}&])([^nwyA}&])\2$,67,
21,>a1o2a3,>a1a2~,1.2.3,\1.\2.\2,BACKOFF,[STEM-CV],1i2~,lex:>a1a2~,lex:>a\1a\2~,1i2~,\1i\2~,1i2~/CV,\1i\2~/CV,na,pos:verb asp:c vox:a gen:_ num:_,v-suff,,gem trans,^([^wyA}&])([^nwyA}&])$,67,
22,>a1o2a3,>a1o2a3,1.2.3,\1.\2.\3,BACKOFF,[STEM-CV],{i1o2i3,lex:>a1o2a3,lex:>a\1o\2a\3,{i1o2i3,{i\1o\2i\3,{i1o2i3/CV,{i\1o\2i\3/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,trans,^A([^wyA}&])([^wyA}&])([^nwyA}&])$,485,
23,>a1o2a3,>a1o2a>,1.2.>,\1.\2.>,BACKOFF,[STEM-CV],{i1o2i},lex:>a1o2a>,lex:>a\1o\2a>,{i1o2i},{i\1o\2i},{i1o2i}/CV,{i\1o\2i}/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,trans,^A([^wyA}&])([^wyA}&])}$,17,
24,>a1o2a3,>a1o2a3,1.2.n,\1.\2.n,BACKOFF,[STEM-CV],{i1o2i3,lex:>a1o2an,lex:>a\1o\2an,{i1o2in,{i\1o\2in,{i1o2in/CV,{i\1o\2in/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,#n trans,^A([^wyA}&])([^wyA}&])n$,28,
25,1a2~a3,>a2~a3,>.2.n,>.\1.n,BACKOFF,[STEM-CV],>a2~i3,lex:>a2~an,lex:>a\1~an,>a2~in,>a\1~in,>a2~in/CV,>a\1~in/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,#n trans,^A([^wyA}&])n$,3,
26,1a2a3,>a2aY,>.2.y,>.\1.y,BACKOFF,[STEM-CV],{iy2,lex:>a2aY,lex:>a\1aY,{iy2,{iy\1,{iy2/CV,{iy\1/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,#-aY trans,^Ay([^wyA}&])$,1,
27,>a1o2a3,>a1o>a3,1.y.3,\1.y.\2,BACKOFF,[STEM-CV],{i1o}i3,lex:>a1o>a3,lex:>a\1o>a\2,{i1o}i3,{i\1o}i\2,{i1o}i3/CV,{i\1o}i\2/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,trans,^A([^wyA}&])}([^nwyA}&])$,1,
28,1a2a3,>a2aY,>.2.y,>.\1.y,BACKOFF,[STEM-CV],{iy2,lex:>a2aY,lex:>a\1aY,{iy2,{iy\1,{iy2/CV,{iy\1/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,#-iy trans,^Ay([^wyA}&])$,2,
29,1a2a3,>a2~,>.2.3,>.\1.\1,BACKOFF,[STEM-CV],>a2~,lex:>a2~,lex:>a\1~,>a2~,>a\1~,>a2~/CV,>a\1~/CV,na,pos:verb asp:c vox:a gen:_ num:_,v-suff,,gem trans,^A([^wyA}&])$,1,
30,1a2a3,>a2~,>.2.3,>.\1.\1,BACKOFF,[STEM-CV],{i>o2a3,lex:>a2~,lex:>a\1~,{i>o2a3,{i>o\1a\1,{i>o2a3/CV,{i>o\1a\1/CV,na,pos:verb asp:c vox:a gen:_ num:_,c-suff,,gem trans,^AA([^nwyA}&])\1$,1,
31,>a1o2a3,>a1o>a3,1.w.3,\1.w.\2,BACKOFF,[STEM-CV],{i1o}i3,lex:>a1o>a3,lex:>a\1o>a\2,{i1o}i3,{i\1o}i\2,{i1o}i3/CV,{i\1o}i\2/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,trans,^A([^wyA}&])}([^nwyA}&])$,4,
32,>a1o2a3,>a1a2~,1.n.n,\1.n.n,BACKOFF,[STEM-CV],{i1o2i3,lex:>a1a2~,lex:>a\1a\2~,{i1o2in,{i\1o\2in,{i1o2in/CV,{i\1o\2in/CV,na,pos:verb asp:c vox:a gen:_ num:_,c-suff,,#n gem trans,^A([^wyA}&])([^wyA}&])n$,7,
33,>a1o2a3,>a1a2~,1.n.n,\1.n.n,BACKOFF,[STEM-CV],1i2~,lex:>a1an~,lex:>a\1an~,1in~,\1in~,1in~/CV,\1in~/CV,na,pos:verb asp:c vox:a gen:_ num:_,v-suff,,#n gem trans,^([^wyA}&])n$,7,
34,>a1o2a3,>a1owa3,1.w.3,\1.w.\2,BACKOFF,[STEM-CV],{i1owi3,lex:>a1owa3,lex:>a\1owa\2,{i1owi3,{i\1owi\2,{i1owi3/CV,{i\1owi\2/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,trans,^A([^wyA}&])w([^nwyA}&])$,6,
35,>a1o2a3,>a1o2aY,1.2.y,\1.\2.y,BACKOFF,[STEM-CV],>a1o2,lex:>a1o2aY,lex:>a\1o\2aY,>a1o2,>a\1o\2,>a1o2/CV,>a\1o\2/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,#-iy trans,^A([^wyA}&])([^wyA}&])$,78,
36,>a1o2a3,>a1o2aY,1.2.w,\1.\2.w,BACKOFF,[STEM-CV],>a1o2,lex:>a1o2aY,lex:>a\1o\2aY,>a1o2,>a\1o\2,>a1o2/CV,>a\1o\2/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,#-iy trans,^A([^wyA}&])([^wyA}&])$,25,
37,1a2a3,>a2i3,>.2.n,>.\1.n,BACKOFF,[STEM-CV],{i>o2a3,lex:>a2in,lex:>a\1in,{i>o2an,{i>o\1an,{i>o2an/CV,{i>o\1an/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,#n trans,^AA([^wyA}&])n$,3,
38,1a2a3,>a2iy,>.2.y,>.\1.y,BACKOFF,[STEM-CV],{i}o2,lex:>a2iy,lex:>a\1iy,{i}o2,{i}o\1,{i}o2/CV,{i}o\1/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,#-aY trans,^A}([^wyA}&])$,2,
39,>a1o2a3,>a1o>aY,1.>.y,\1.>.y,BACKOFF,[STEM-CV],>a1o},lex:>a1o>aY,lex:>a\1o>aY,>a1o},>a\1o},>a1o}/CV,>a\1o}/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,#-iy trans,^A([^wyA}&])}$,1,
40,>a1o2a3,>a1o>a3,1.>.3,\1.>.\2,BACKOFF,[STEM-CV],{i1o}i3,lex:>a1o>a3,lex:>a\1o>a\2,{i1o}i3,{i\1o}i\2,{i1o}i3/CV,{i\1o}i\2/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,trans,^A([^wyA}&])}([^nwyA}&])$,2,
41,1a2a3,>a2A,>.2.w,>.\1.w,BACKOFF,[STEM-CV],{uw2,lex:>a2A,lex:>a\1A,{uw2,{uw\1,{uw2/CV,{uw\1/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,#-uw trans,^Aw([^wyA}&])$,2,
42,1a2a3,>a2a3,>.2.3,>.\1.\2,BACKOFF,[STEM-CV],{i}o2i3,lex:>a2a3,lex:>a\1a\2,{i}o2i3,{i}o\1i\2,{i}o2i3/CV,{i}o\1i\2/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,trans,^A}([^wyA}&])([^nwyA}&])$,23,
43,>a1o2a3,>a1o2a>,1.2.y,\1.\2.y,BACKOFF,[STEM-CV],{i1o2i},lex:>a1o2a>,lex:>a\1o\2a>,{i1o2i},{i\1o\2i},{i1o2i}/CV,{i\1o\2i}/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,trans,^A([^wyA}&])([^wyA}&])}$,2,
44,>a1o2a3,>a1A3,1.w.n,\1.w.n,BACKOFF,[STEM-CV],>a1i3,lex:>a1An,lex:>a\1An,>a1in,>a\1in,>a1in/CV,>a\1in/CV,na,pos:verb asp:c vox:a gen:_ num:_,c-suff,,#n trans,^A([^wyA}&])n$,2,
45,>a1o2a3,>a1A3,1.w.n,\1.w.n,BACKOFF,[STEM-CV],>a1iy3,lex:>a1An,lex:>a\1An,>a1iyn,>a\1iyn,>a1iyn/CV,>a\1iyn/CV,na,pos:verb asp:c vox:a gen:_ num:_,v-suff,,#n trans,^A([^wyA}&])yn$,2,
46,>a1o2a3,>a1oya3,1.y.3,\1.y.\2,BACKOFF,[STEM-CV],{i1oyi3,lex:>a1oya3,lex:>a\1oya\2,{i1oyi3,{i\1oyi\2,{i1oyi3/CV,{i\1oyi\2/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,trans,^A([^wyA}&])y([^nwyA}&])$,1,
47,>a1o2a3,>a1A',1.y.>,\1.y.>,BACKOFF,[STEM-CV],>a1,lex:>a1A',lex:>a\1A',>a1,>a\1,>a1/CV,>a\1/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,#-iy' trans,^A([^wyA}&])$,1,
48,1a2o3a4,>a2o3a4,>.2.3.4,>.\1.\2.\3,BACKOFF,[STEM-CV],>a2o3i4,lex:>a2o3a4,lex:>a\1o\2a\3,>a2o3i4,>a\1o\2i\3,>a2o3i4/CV,>a\1o\2i\3/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,trans,^A([^wyA}&])([^wyA}&])([^nwyA}&])$,5,
49,1a2o3a4,>a2o3a4,>.2.3.n,>.\1.\2.n,BACKOFF,[STEM-CV],>a2o3i4,lex:>a2o3an,lex:>a\1o\2an,>a2o3in,>a\1o\2in,>a2o3in/CV,>a\1o\2in/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,#n trans,^A([^wyA}&])([^wyA}&])n$,1,
50,1a2a3,>a2u3,>.2.n,>.\1.n,BACKOFF,[STEM-CV],{u&o2u3,lex:>a2un,lex:>a\1un,{u&o2un,{u&o\1un,{u&o2un/CV,{u&o\1un/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,#n trans,^A&([^wyA}&])n$,1,
51,1a2a3,>a2~,>.n.n,>.n.n,BACKOFF,[STEM-CV],<i2~,lex:>an~,lex:>an~,<in~,<in~,<in~/CV,<in~/CV,na,pos:verb asp:c vox:a gen:_ num:_,v-suff,,#n gem trans,^An$,1,
52,1a2a3,>a2~,>.n.n,>.n.n,BACKOFF,[STEM-CV],{i>o2i3,lex:>a2~,lex:>a\1~,{i>o2in,{i>o\1in,{i>o2in/CV,{i>o\1in/CV,na,pos:verb asp:c vox:a gen:_ num:_,c-suff,,#n gem trans,^AA([^wyA}&])n$,1,
53,1a2a3,>a2u3,>.2.3,>.\1.\2,BACKOFF,[STEM-CV],{u&o2u3,lex:>a2u3,lex:>a\1u\2,{u&o2u3,{u&o\1u\2,{u&o2u3/CV,{u&o\1u\2/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,trans,^A&([^wyA}&])([^nwyA}&])$,3,
54,1a2o3o4a5,>a2o3o4a5,>.2.3.4.5,>.\1.\2.\3.\4,BACKOFF,[STEM-CV],>a2o3o4i5,lex:>a2o3o4a5,lex:>a\1o\2o\3a\4,>a2o3o4i5,>a\1o\2o\3i\4,>a2o3o4i5/CV,>a\1o\2o\3i\4/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,trans,^A([^wyA}&])([^wyA}&])([^wyA}&])([^nwyA}&])$,1,
55,>a1o2a3,>awo2a3,w.2.3,w.\1.\2,BACKOFF,[STEM-CV],{iw2i3,lex:>awo2a3,lex:>awo\1a\2,{iw2i3,{iw\1i\2,{iw2i3/CV,{iw\1i\2/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,trans,^Aw([^wyA}&])([^nwyA}&])$,50,
56,>a1o2a3,>awo2a>,w.2.>,w.\1.>,BACKOFF,[STEM-CV],{iw2i},lex:>awo2a>,lex:>awo\1a>,{iw2i},{iw\1i},{iw2i}/CV,{iw\1i}/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,trans,^Aw([^wyA}&])}$,3,
57,>a1o2a3,>awo2a3,w.2.n,w.\1.n,BACKOFF,[STEM-CV],{iw2i3,lex:>awo2an,lex:>awo\1an,{iw2in,{iw\1in,{iw2in/CV,{iw\1in/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,#n trans,^Aw([^wyA}&])n$,1,
58,1a2a3,>awaY,>.w.y,>.w.y,BACKOFF,[STEM-CV],{iyw,lex:>awaY,lex:>awaY,{iyw,{iyw,{iyw/CV,{iyw/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,#-iy trans,^Ayw$,1,
59,>a1o2a3,>ayo>a3,y.>.3,y.>.\1,BACKOFF,[STEM-CV],{iyo}i3,lex:>ayo>a3,lex:>ayo>a\1,{iyo}i3,{iyo}i\1,{iyo}i3/CV,{iyo}i\1/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,trans,^Ay}([^wyA}&])$,1,
60,>a1o2a3,>ayo2a3,y.2.3,y.\1.\2,BACKOFF,[STEM-CV],{iw2i3,lex:>ayo2a3,lex:>ayo\1a\2,{iw2i3,{iw\1i\2,{iw2i3/CV,{iw\1i\2/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,trans,^Aw([^wyA}&])([^nwyA}&])$,6,
61,1a2a3,>ayi3,>.y.3,>.y.\1,BACKOFF,[STEM-CV],{i>oya3,lex:>ayi3,lex:>ayi\1,{i>oya3,{i>oya\1,{i>oya3/CV,{i>oya\1/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,trans,^AAy([^wyA}&])$,1,
62,>a1o2a3,>ayo2a3,y.2.n,y.\1.n,BACKOFF,[STEM-CV],{iyo2i3,lex:>ayo2an,lex:>ayo\1an,{iyo2in,{iyo\1in,{iyo2in/CV,{iyo\1in/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,#n trans,^Ay([^wyA}&])n$,1,
63,1a2~a3,>ay~a3,>.y.n,>.y.n,BACKOFF,[STEM-CV],>ay~i3,lex:>ay~an,lex:>ay~an,>ay~in,>ay~in,>ay~in/CV,>ay~in/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,#n trans,^Ayn$,1,
64,{i1ota2a3,{i}ota2a3,>.2.n,>.\1.n,BACKOFF,[STEM-CV],{i}ota2i3,lex:{i}ota2an,lex:{i}ota\1an,{i}ota2in,{i}ota\1in,{i}ota2in/CV,{i}ota\1in/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,#n trans,^A}t([^wyA}&])n$,1,
65,{i1ota2a3,{i1ota>a3,1.>.3,\1.>.\2,BACKOFF,[STEM-CV],{i1ota}i3,lex:{i1ota>a3,lex:{i\1ota>a\2,{i1ota}i3,{i\1ota}i\2,{i1ota}i3/CV,{i\1ota}i\2/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,trans,^A([^wyA}&])t}([^nwyA}&])$,2,
66,{i1ota2a3,{i1otA3,1.y.3,\1.y.\2,BACKOFF,[STEM-CV],{i1otA3,lex:{i1otA3,lex:{i\1otA\2,{i1otA3,{i\1otA\2,{i1otA3/CV,{i\1otA\2/CV,na,pos:verb asp:c vox:a gen:_ num:_,v-suff,,trans,^A([^wyA}&])tA([^nwyA}&])$,12,
67,{i1ota2a3,{i1otA3,1.y.3,\1.y.\2,BACKOFF,[STEM-CV],{i1ota3,lex:{i1otA3,lex:{i\1otA\2,{i1ota3,{i\1ota\2,{i1ota3/CV,{i\1ota\2/CV,na,pos:verb asp:c vox:a gen:_ num:_,c-suff,,trans,^A([^wyA}&])t([^nwyA}&])$,12,
68,{i1ota2a3,{i1ota2a>,1.2.>,\1.\2.>,BACKOFF,[STEM-CV],{i1ota2i},lex:{i1ota2a>,lex:{i\1ota\2a>,{i1ota2i},{i\1ota\2i},{i1ota2i}/CV,{i\1ota\2i}/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,trans,^A([^wyA}&])t([^wyA}&])}$,8,
69,{i1ota2a3,{i1ota2a3,1.2.3,\1.\2.\3,BACKOFF,[STEM-CV],{i1ota2i3,lex:{i1ota2a3,lex:{i\1ota\2a\3,{i1ota2i3,{i\1ota\2i\3,{i1ota2i3/CV,{i\1ota\2i\3/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,trans,^A([^wyA}&])t([^wyA}&])([^nwyA}&])$,329,
70,{i1ota2a3,{i1ota2~,1.2.3,\1.\2.\2,BACKOFF,[STEM-CV],{i1ota2~,lex:{i1ota2~,lex:{i\1ota\2~,{i1ota2~,{i\1ota\2~,{i1ota2~/CV,{i\1ota\2~/CV,na,pos:verb asp:c vox:a gen:_ num:_,v-suff,,gem trans,^A([^wyA}&])t([^nwyA}&])$,64,
71,{i1ota2a3,{i1ota2~,1.2.3,\1.\2.\2,BACKOFF,[STEM-CV],{i1ota2i3,lex:{i1ota2~,lex:{i\1ota\2~,{i1ota2i3,{i\1ota\2i\2,{i1ota2i3/CV,{i\1ota\2i\2/CV,na,pos:verb asp:c vox:a gen:_ num:_,c-suff,,gem trans,^A([^wyA}&])t([^nwyA}&])\2$,64,
72,{i1ota2a3,{i1ota2aY,1.2.y,\1.\2.y,BACKOFF,[STEM-CV],{i1ota2,lex:{i1ota2aY,lex:{i\1ota\2aY,{i1ota2,{i\1ota\2,{i1ota2/CV,{i\1ota\2/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,#-iy trans,^A([^wyA}&])t([^wyA}&])$,54,
73,{i1ota2a3,{i1ota2aY,1.2.w,\1.\2.w,BACKOFF,[STEM-CV],{i1ota2,lex:{i1ota2aY,lex:{i\1ota\2aY,{i1ota2,{i\1ota\2,{i1ota2/CV,{i\1ota\2/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,#-iy trans,^A([^wyA}&])t([^wyA}&])$,14,
74,{i1o2a3~,{i1oya3~,1.y.3,\1.y.\2,BACKOFF,[STEM-CV],{i1oya3~,lex:{i1oya3~,lex:{i\1oya\2~,{i1oya3~,{i\1oya\2~,{i1oya3~/CV,{i\1oya\2~/CV,na,pos:verb asp:c vox:a gen:_ num:_,v-suff,,gem trans,^A([^wyA}&])y([^nwyA}&])$,1,
75,{i1o2a3~,{i1oya3~,1.y.3,\1.y.\2,BACKOFF,[STEM-CV],{i1oya3i3,lex:{i1oya3~,lex:{i\1oya\2~,{i1oya3i3,{i\1oya\2i\2,{i1oya3i3/CV,{i\1oya\2i\2/CV,na,pos:verb asp:c vox:a gen:_ num:_,c-suff,,gem trans,^A([^wyA}&])y([^nwyA}&])\2$,1,
76,{i1ota2a3,{it~a>a3,w.>.3,w.>.\1,BACKOFF,[STEM-CV],{it~a}i3,lex:{it~a>a3,lex:{it~a>a\1,{it~a}i3,{it~a}i\1,{it~a}i3/CV,{it~a}i\1/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,trans,^At}([^wyA}&])$,1,
77,{i1ota2a3,{i1~a2a3,1.2.3,\1.\2.\3,BACKOFF,[STEM-CV],{i1~a2i3,lex:{i1~a2a3,lex:{i\1~a\2a\3,{i1~a2i3,{i\1~a\2i\3,{i1~a2i3/CV,{i\1~a\2i\3/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,trans,^A([^wyA}&])([^wyA}&])([^nwyA}&])$,16,
78,{i1ota2a3,{it~a2a3,w.2.3,w.\1.\2,BACKOFF,[STEM-CV],{it~a2i3,lex:{it~a2a3,lex:{it~a\1a\2,{it~a2i3,{it~a\1i\2,{it~a2i3/CV,{it~a\1i\2/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,trans,^At([^wyA}&])([^nwyA}&])$,16,
79,{i1ota2a3,{it~a2a3,>.2.3,>.\1.\2,BACKOFF,[STEM-CV],{it~a2i3,lex:{it~a2a3,lex:{it~a\1a\2,{it~a2i3,{it~a\1i\2,{it~a2i3/CV,{it~a\1i\2/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,trans,^At([^wyA}&])([^nwyA}&])$,1,
80,{i1ota2a3,{it~a2aY,w.2.y,w.\1.y,BACKOFF,[STEM-CV],{it~a2,lex:{it~a2aY,lex:{it~a\1aY,{it~a2,{it~a\1,{it~a2/CV,{it~a\1/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,#-iy trans,^At([^wyA}&])$,1,
81,{i1ota2a3,{it~a2a>,w.2.>,w.\1.>,BACKOFF,[STEM-CV],{it~a2i},lex:{it~a2a>,lex:{it~a\1a>,{it~a2i},{it~a\1i},{it~a2i}/CV,{it~a\1i}/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,trans,^At([^wyA}&])}$,1,
82,{i1ota2a3,{i1~a>a3,1.w.3,\1.w.\2,BACKOFF,[STEM-CV],{i1~a}i3,lex:{i1~a>a3,lex:{i\1~a>a\2,{i1~a}i3,{i\1~a}i\2,{i1~a}i3/CV,{i\1~a}i\2/CV,na,pos:verb asp:c vox:a gen:_ num:_,,,trans,^A([^wyA}&])}([^nwyA}&])$,1,
83,{i1ota2a3,{i1otA3,1.w.3,\1.w.\2,BACKOFF,[STEM-CV],{i1otA3,lex:{i1otA3,lex:{i\1otA\2,{i1otA3,{i\1otA\2,{i1otA3/CV,{i\1otA\2/CV,na,pos:verb asp:c vox:a gen:_ num:_,v-suff,,trans,^A([^wyA}&])tA([^nwyA}&])$,29,
84,{i1ota2a3,{i1otA3,1.w.3,\1.w.\2,BACKOFF,[STEM-CV],{i1ota3,lex:{i1otA3,lex:{i\1otA\2,{i1ota3,{i\1ota\2,{i1ota3/CV,{i\1ota\2/CV,na,pos:verb asp:c vox:a gen:_ num:_,c-suff,,trans,^A([^wyA}&])t([^nwyA}&])$,29,
