waqf	verb	12
mud~ap	noun	12
kiviyr	adj	12
Aahbal	adj	12
Aa$bih	verb	12
taxaS~uS	noun	12
EaZiym	adj	12
balad	noun	12
$awfap	noun	12
Aa*~aY	verb	12
mitga$~iy	adj	12
lamas	verb	12
AiTa~l~aE	verb	12
gAwiy	adj	12
mariyD	adj	12
sab~	verb	12
gan~aY	verb	12
sin~	noun	12
maEruwf	adj	12
waE~aY	verb	12
raHiym	adj	12
riHlap	noun	12
mADiy	noun	12
qibAl	noun	12
Eadam	noun	12
Haniyn	noun_prop	12
zAyid	adj	12
kaEb	noun	12
miftAH	noun	12
sariyE	adj	12
xaTa>	noun	12
muHAmiy	noun	12
fAt	verb	12
HAr~	adj	12
Eilbap	noun	12
Sadam	verb	12
}	punc	12
AiTa~m~an	verb	12
Eab~uwd	noun_prop	12
jAhiz	adj	12
Sab~aH	verb	12
dawr	noun	12
buks	noun	12
Tam~an	verb	12
qAbiD	adj	12
waT~aY	verb	12
qafal	verb	12
siwAqap	noun	12
$HAlk	noun	12
dAm	verb_nom	12
Aax~	interj	12
misaw~id	adj	12
laq~aT	verb	12
jAy	adj	12
waf~aq	verb	12
Aamiyn	verb_nom	12
kiysap	noun	12
EadA	verb_nom	12
kabt	noun	12
vAniy	noun_prop	12
xuSuwS	noun	12
DirAbap	noun	12
mahmA	pron_rel	12
ma$aY	verb	12
xiyAnap	noun	12
Aay$	pron_interrog	12
HjAj	noun	12
jamiyl	adj	11
xuluq	noun	11
Eaziymap	noun	11
madaH	verb	11
hand	noun	11
wasiym	adj	11
suwq	noun	11
dAxil	adj	11
Ait$ar~aY	verb	11
garAm	noun	11
faraH	verb	11
tixal~aY	verb	11
SAHib	noun	11
Aitdal~aE	verb	11
Daruwriy	adj	11
jan~an	verb	11
tazaw~aj	verb	11
hA*iyl	pron_dem	11
nAEim	adj	11
xajal	noun	11
sukuwt	noun	11
$AriE	noun	11
Hadiyqap	noun	11
wAjah	verb	11
sumuwHap	noun	11
$awq	noun	11
maSiyr	noun	11
manaE	verb	11
tirAb	noun	11
tijam~aE	verb	11
DAE	verb	11
Ea*~ab	verb	11
rayt	verb_pseudo	11
viqap	noun	11
Tal~aq	verb	11
munhAr	adj	11
$axSiy~ap	noun	11
$Arak	verb	11
*alik	pron_dem	11
jinAH	noun	11
؛	punc	11
rAqab	verb	11
haw~as	verb	11
luqmap	noun	11
qar~ab	noun	11
fu&Ad	noun	11
*Aq	verb	11
katam	verb	11
wiylyam	noun_prop	11
Aa*~an	verb	11
Aaqrab	adj_comp	11
kiriym	noun	11
EAmal	verb	11
Hi*A	noun	11
minuw	adv_rel	11
AistihbAl	noun	11
mux~	noun	11
qad~	noun	11
jumlap	noun	11
mawEid	noun	11
tilAqaY	verb	11
say~id	noun	11
Haqiyr	adj	11
EATiy	adj	11
mAsij	noun	11
baqarap	noun	11
Eanz	noun	11
yaw~al	verb	11
lawaY	verb	11
Aaql~	adj_comp	11
wAyah	interj	11
gAb	verb	11
EarD	noun	11
magrib	noun_prop	11
Aintun~a	pron	11
kamAn	adv	11
dub~	noun	11
maval	noun	11
muEad~al	noun	11
qaTuw	noun	11
vAnawiy~	noun	10
riq~ap	noun	10
miHmir~	adj	10
saraH	verb	10
riymAn	noun_prop	10
nafsiy	adj	10
badlap	noun	10
tarax~aS	verb	10
safar	noun	10
minZarap	noun	10
wAw	interj	10
laTiyfap	noun_prop	10
mindimij	adj	10
rasmiy	adj	10
AinxaTab	verb	10
hawaY	noun	10
way	interj	10
sAdis	adj_num	10
mukAlamap	noun	10
sik~iyn	noun	10
baEiyd	noun	10
far~aq	verb	10
zaEal	noun	10
Haziyn	adj	10
xiTbap	noun	10
qalam	noun	10
AaSbaH	verb	10
suwziy	noun_prop	10
filuws	noun	10
Hakam	verb	10
HalAl	noun	10
fiyzA	noun	10
rab~aY	verb	10
fa$~al	verb	10
_	punc	10
dalAg	noun	10
karAmap	noun	10
mistawaY	noun	10
wADiH	adj	10
mixaw~ar	noun	10
ma$~	verb	10
salwaY	noun_prop	10
saw~Af	noun_prop	10
yaw~ad	verb	10
hayk	pron_dem	10
bard	noun	10
$ams	noun	10
$Al	adj	10
ma$kuwr	adj	10
mAxi*	adj	10
EAfiyap	noun	10
AiHtirAm	noun	10
Zuhr	noun	10
$aw~ah	verb	10
maHkamap	noun	10
mujar~ad	noun	10
HayawAn	noun	10
suwiyq	noun	10
HayA	noun	10
dal~	verb	10
Eaw~aD	verb	10
Haw~aT	verb	10
dA$~	adj	10
kartuwn	noun	10
EirbAn	noun	10
muwnap	noun	10
AinTab~	verb	10
ga$wap	noun	10
kuH~ap	noun	10
risAlap	noun	10
$urTap	noun	10
guruwr	noun	10
siwiyt	noun	10
Tib~	noun	10
mA$iy	adj	10
Aibrap	noun	10
Aihi}	interj	10
AasmA'	noun_prop	10
kuH~	interj	10
luwv	noun	10
naT~	verb	10
Hizan	verb	10
wAsiE	adj	9
A$HAlj	noun_prop	9
SaHaY	verb	9
misAfir	adj	9
sit~	noun_num	9
may~it	noun	9
DaH~ak	verb	9
wAEiy	adj	9
tifaD~al	verb	9
Hiylap	noun	9
satar	verb	9
AiEtaqad	verb	9
$aglap	noun	9
Tal~aE	verb	9
EA$iq	noun	9
EAnad	verb	9
$akar	verb	9
SurAx	noun	9
DAyiE	adj	9
xATib	adj	9
AistawEab	verb	9
fas~ar	verb	9
biliyz	interj	9
mariyD	noun	9
tirad~ad	verb	9
ham~	verb	9
HAd~	adj	9
’	punc	9
sAyiq	noun	9
SAHiy	adj	9
wal~aY	verb	9
miTan~i$	adj	9
$Ak~	adj	9
TaEAm	noun	9
tifAham	verb	9
EibArap	noun	9
Aaxar	adj	9
$ajarap	noun	9
vAniy	adj	9
daq~ap	noun	9
tixar~aj	verb	9
xAdim	noun	9
Ead~	verb	9
AixtafaY	verb	9
Ain*Ar	noun	9
DiEiyf	adj	9
xanaq	verb	9
EilAj	noun	9
hAyiyl	pron_dem	9
qAsiy	adj	9
*awq	noun	9
Haraq	verb	9
fAz	verb	9
bawsap	noun	9
AiHtaraq	verb	9
mixal~iy	adj	9
Tufuwlap	noun	9
ragbap	noun	9
Tarad	verb	9
Hi*Al	noun	9
mutawaq~iE	adj	9
$aq~ap	noun	9
Darb	noun	9
liHAf	noun	9
Ha$ar	verb	9
bid~	noun	9
Darbap	noun	9
hawn	adv	9
Eay$ap	noun	9
saH~aY	verb	9
ruway~iD	noun_prop	9
dafaE	verb	9
sabE	noun_num	9
vamAn	noun_num	9
sAbiq	adj	9
ra>aY	verb	9
tarbiyap	noun	9
diyn	noun	9
Hajaz	verb	9
bas~	verb	9
fan~aAn	noun	9
w$HAl	noun_prop	9
kawaY	verb	9
Aay~	interj	9
Tan~az	verb	9
TuwT	interj	9
sad~	verb	9
niS~	noun	9
AinfataH	verb	9
naTar	verb	9
fa$lap	noun	9
xaSr	noun	9
TAlib	adj	9
Aikta$af	verb	9
hawaY	verb	9
Aistaslam	verb	9
muhAr	noun_prop	9
kAfiy	adj	9
kawfiy	noun	9
taHdiyd	noun	9
siniydap	noun_prop	9
sahAlap	noun	9
galA	adj	9
sahar	verb	9
gal~aY	verb	9
gayrAn	adj	9
jihAz	noun	9
dar~Ajap	noun	9
$Awar	verb	9
$iyTAn	noun	9
jamiyE	noun	9
Aaluw	noun	9
EA*	verb	9
sahl	adj	9
Aahl	interj	9
salTuwn	noun_prop	9
raw~aE	verb	9
kulvuwm	noun_prop	9
Aamnap	noun_prop	9
faySal	noun_prop	9
kAtib	noun	8
ka$xap	noun	8
$abaE	verb	8
minHirij	adj	8
Eab~ar	verb	8
munAsib	adj	8
nawbap	noun	8
Aitlab~as	verb	8
Ai$takaY	verb	8
jawE	noun	8
tiDAyaq	verb	8
maxad~ap	noun	8
mitEaw~id	adj	8
Sidfap	noun	8
jam~aE	verb	8
gAzal	verb	8
HADin	adj	8
AistiqbAl	noun	8
giyAb	noun	8
wanAsap	noun	8
sabt	noun	8
fam~	noun	8
makr	noun	8
musta>nas	noun	8
miSad~iq	adj	8
ka$af	verb	8
had~aY	verb	8
Hak~a	verb	8
birayk	noun	8
tiEal~aq	verb	8
kum~	noun	8
musalsal	noun	8
wiSaf	verb	8
vAmin	adj_num	8
mirtibik	adj	8
natiyjap	noun	8
dabduwb	noun	8
dam~ar	verb	8
Han~	verb	8
mitzaw~ij	adj	8
Hamal	verb	8
Saraf	verb	8
maSlaHap	noun	8
AistixArap	noun	8
DArab	verb	8
mustaEid~	adj	8
kariym	adj	8
DAyaq	verb	8
muntadaY	noun	8
barakap	noun	8
baTal	noun	8
qaliyl	adj	8
rasm	noun	8
ra>s	noun	8
rasam	verb	8
$af~Af	adj	8
qanAp	noun	8
bariy}	adj	8
naS~uwr	noun_prop	8
maTAr	noun	8
$ahad	verb	8
xAS~ap	noun	8
Tifl	noun	8
Day~aE	verb	8
tiEaw~ar	verb	8
Aistaqar~	verb	8
AaxDar	adj	8
AirtafaE	verb	8
dafan	verb	8
Ai$mi}zAz	noun	8
rajfap	noun	8
DAq	verb	8
laylaY	noun_prop	8
xAz	verb	8
Ainfajar	verb	8
bAdal	verb	8
wan~as	verb	8
galA	noun	8
lAb	noun	8
fariyq	noun	8
$il~ap	noun	8
Hamad	verb	8
AiHta$ar	verb	8
HaSiyS	noun_prop	8
tiEa*~ab	verb	8
EAbal	verb	8
tiwak~al	verb	8
ha*~ab	verb	8
sAd	verb	8
hadam	verb	8
$Ayib	noun	8
AaqwaY	adj_comp	8
EAnaY	verb	8
jabhap	noun	8
HaDrap	noun	8
$Ad~	adj	8
Eay~ab	verb	8
lawEap	noun	8
waHdap	noun	8
hA*iyk	pron_dem	8
xaq~ap	noun	8
na*il	adj	8
$swy	noun_prop	8
Zabiy	noun_prop	8
dAr	noun	8
mistawEib	adj	8
rak~az	verb	8
$am~	verb	8
mistiHaY	noun	8
rax~aS	verb	8
Euw$ap	noun_prop	8
rAd	verb	8
maqlab	noun	8
vam~	noun	8
kiyrm	noun	8
zAg	verb	8
maktuwb	adj	8
kAkAw	noun	8
$qAyl	noun_prop	8
EaynAwiy	adj	8
sakan	verb	8
ki*iy	noun	8
%	punc	8
mAtawr	noun	8
EuqbAl	noun	8
mustaqbal	noun	8
jAhil	adj	8
kayk	noun	8
Saw~ar	verb	8
Haw~al	verb	8
kark	noun	8
naqaE	verb	8
wajaE	noun	8
xaxa	interj	8
SAluwn	noun	8
sar~a	verb	8
madiym	adj	8
Hamduwh	noun_prop	8
Euwd	noun	8
$HAlj	noun	8
mintibih	adj	8
tar~uwk	noun_prop	8
marHalap	noun	8
*ahabiy	adj	8
ta>ax~ar	verb	7
Habiybap	noun	7
majnuwn	noun	7
taga*~aY	verb	7
wAsaY	verb	7
quray~ib	adj	7
masinjar	noun	7
raqiyq	adj	7
jawEAn	noun	7
sAlif	noun	7
jawAb	noun	7
Aav~ar	verb	7
masaydj	noun	7
HAfiZ	adj	7
AaEaz~	adj_comp	7
Aaw~al	adj	7
bank	noun	7
Aanisap	noun	7
rAyiq	adj	7
raq~ad	verb	7
nwrap	noun_prop	7
faDl	noun	7
wasaT	noun	7
nahAr	noun	7
jan~	verb	7
mukAlmap	noun	7
mablag	noun	7
muEay~an	adj	7
Aixtarab	verb	7
raHm`n	adj	7
la>	interj	7
AinfaDaH	verb	7
garbal	verb	7
Aitman~aY	verb	7
Ait~afaq	verb	7
TaEan	verb	7
AirtibAk	noun	7
AintaZar	verb	7
AiEta*ar	verb	7
na$af	verb	7
zaman	noun	7
saEiyd	adj	7
kas~ar	verb	7
Aiftak~	verb	7
balwaY	noun	7
$Al	verb	7
$arEiy~	adj	7
xabiyv	adj	7
*Akirap	noun	7
miqAbil	noun	7
jariydap	noun	7
$Abah	verb	7
subHAn	noun	7
SafHap	noun	7
Aistaqbal	verb	7
AimArAt	noun_prop	7
tijAhal	verb	7
Aaliym	adj	7
fuDuwl	noun	7
xarbaT	verb	7
jabar	verb	7
laEan	verb	7
ka>an~	conj_sub	7
bal~ag	verb	7
tibaT~al	verb	7
hAdi}	adj	7
Daman	verb	7
Tay~aH	verb	7
banafsajiy	adj	7
Hanuwn	adj	7
Dar~	verb	7
Hiyrap	noun	7
ra$~	verb	7
dAfaE	verb	7
Haliyb	noun	7
tiHas~ab	verb	7
Harb	noun	7
TAx	interj	7
TabiyEap	noun	7
tasriyHap	noun	7
Ainkasar	verb	7
jaw~az	verb	7
qarAr	noun	7
miDAyiq	adj	7
$awar	noun	7
ward	noun	7
qaryap	noun	7
AirAdiy	adj	7
muZlim	adj	7
Aism	noun	7
muhruwh	noun_prop	7
qaraf	noun	7
ti>as~af	verb	7
falaH	verb	7
huwd	interj	7
qasam	noun	7
miskiyn	adj	7
jadAr	noun	7
lakin	verb_pseudo	7
waS~al	verb	7
mA	part_det	7
sAE	noun	7
maTAr	noun_prop	7
mibaw~iz	adj	7
Aabay	verb	7
xasA	verb	7
mitwas~iT	adj	7
xalA	verb	7
ka*~Ab	adj	7
dal~aE	verb	7
AistaEjal	verb	7
xulq	noun	7
Daw~aY	verb	7
dax~an	verb	7
bArkin	noun	7
tiHaw~aT	verb	7
AatEab	verb	7
janaY	verb	7
dal~ap	noun	7
EAq~	adj	7
EaSr	noun_prop	7
SadEap	noun	7
jan~ap	noun	7
ruwayDap	noun_prop	7
ruwH	noun	7
Sifr	noun	7
*Ak	pron_dem	7
haybap	noun	7
xAyin	adj	7
baybsiy	noun_prop	7
Hab~	noun	7
AamAniy	noun_prop	7
Aindaq~	verb	7
>awAn	noun	7
jur>ap	noun	7
muruwr	noun	7
tanAzal	verb	7
Zifr	noun	7
mal~An	adj	7
faHS	noun	7
liydy	noun	7
jAnib	noun	7
zawd	noun	7
Sad~aY	verb	7
>win~ah	verb_pseudo	7
Earquwb	noun	7
qaSiyd	noun	7
bAyix	adj	7
HinTAwiy	adj	7
SASar	verb	7
bAgam	verb	7
muSal~aY	noun	7
lazam	verb	7
muEjab	adj	7
laymuwn	noun	7
All~ah	noun_prop	7
Sifap	noun	6
nabD	noun	6
Sigir	noun	6
galA	verb	6
ti>al~am	verb	6
qAyil	adj	6
wan~Asap	noun	6
AistihzA'	noun	6
jar~ab	verb	6
naZ~af	verb	6
Ai*a~k~ar	verb	6
saHar	verb	6
munAsabp	noun	6
$iEr	noun	6
wafAp	noun	6
sak~	verb	6
raqaS	verb	6
AiHtiqAr	noun	6
qASid	adj	6
mAsik	noun	6
xaTiybap	noun	6
mAniE	adj	6
Eiz~	noun	6
kam	noun_quant	6
\	punc	6
xAyif	noun	6
AixtiSAr	noun	6
Aaxiyr	noun	6
niktap	noun	6
muSir~	adj	6
Aistagal~	verb	6
ta>niyb	noun	6
HayA'	noun	6
mutawADiE	adj	6
galTap	noun	6
HAkaY	verb	6
daliyl	noun	6
AinhAr	verb	6
sumEap	noun	6
mugAzil	noun	6
*im~ap	noun	6
SAraH	verb	6
Eaniyd	adj	6
Sal~aH	verb	6
garAm	noun_prop	6
AibdAE	noun	6
Sabr	noun	6
razaq	verb	6
wAjib	noun	6
hAk	pron_dem	6
tanAsaY	verb	6
AiEtadal	verb	6
Eadad	noun	6
bAn	verb	6
Aan	noun_prop	6
xanqap	noun	6
waEy	noun	6
EAqil	adj	6
naw~ar	verb	6
wisix	adj	6
AiDTar~	verb	6
jAr	noun	6
Eay$	noun	6
tiEal~am	verb	6
nafaD	verb	6
xAS~	adj	6
SiH~ap	noun	6
bakaY	verb	6
wisE	noun	6
yad~	noun	6
$awkap	noun	6
wuSuwl	noun	6
Ai$tahaY	verb	6
AiltiqaY	verb	6
jawtiy	noun	6
Tufuwliy	adj	6
dux~An	noun	6
EalA	verb	6
nab~ah	verb	6
tabiE	verb	6
silsilap	noun	6
SudAE	noun	6
dirwAzap	noun	6
zafar	verb	6
qad~am	verb	6
maSdar	noun	6
rukbap	noun	6
fAja>	verb	6
bayD	noun	6
Aitma$~aY	verb	6
zAwiyap	noun	6
wasAmap	noun	6
$Al	noun	6
nafsiy~ap	noun	6
samA	noun	6
AinDarab	verb	6
bAqiy	noun	6
kAtim	adj	6
janb	noun	6
Sabag	verb	6
Sax~	verb	6
Eaqiym	adj	6
xalq	noun	6
xAb	verb	6
AiEtamad	verb	6
nAfax	verb	6
jawEAn	adj	6
HAsab	verb	6
Ait~ifAq	noun	6
kansil	verb	6
AizdAd	verb	6
AazEaj	verb	6
nafax	verb	6
mav~al	verb	6
sayfA	noun_prop	6
Hukm	noun	6
tirka$	adj	6
Haz~ap	noun	6
laSaq	verb	6
Aigtar~	verb	6
nuqTap	noun	6
niy~ap	noun	6
sawaY	verb	6
faz~aE	verb	6
minaw~ir	adj	6
kaH~Al	noun	6
misaj~il	noun	6
bAyin	adj	6
fi$iylap	noun	6
tifan~an	verb	6
hawA	noun	6
xil~	noun	6
Did~	noun	6
xATif	adj	6
fAd	verb	6
niEm	verb_nom	6
mistiwiy	adj	6
tiDArab	verb	6
ba$~ar	verb	6
Tab~	verb	6
EAf	verb	6
Ealiy~	adj	6
tiqal~ab	verb	6
Daw~	noun	6
Hay~	noun	6
Eanabuw	interj	6
raf~	noun	6
Aabuw	noun_prop	6
bAskin	noun_prop	6
siyt	noun	6
funduq	noun	6
TAriiy	noun	6
Ealam	verb	6
nAsiy	adj	6
jahaz	verb	6
muwaq~if	adj	6
HaSiyr	noun	6
tiyab~as	verb	6
EaZm	noun	6
$ibiybap	noun	6
maxbA	noun	6
*iyk	pron_dem	6
mitwal~ih	adj	6
tiwal~ah	verb	6
nAdiy	noun	6
SAluwnap	noun	6
kaH~al	verb	6
nAEis	adj	6
misaw~iy	noun	6
maryam	noun_prop	6
jib	interj	6
walih-ai	verb	6
tigay~ar	noun	6
maEnah	noun	6
kat~af	verb	6
EabaT	noun	6
>aftar	verb	6
sakar	verb	6
mitrad~id	adj	6
ribH	noun	6
jibs	noun	6
baq~aq	verb	6
mudar~ib	noun	6
kam	noun	6
qawl	noun	6
mafhuwm	adj	6
tAb	verb	6
waEd	noun	6
AiHbAT	noun	6
maErifap	noun	6
sayr	noun	6
xayAl	noun	6
sayruwm	noun	6
dawA'	noun	6
madAm	noun	6
siyriynA	noun_prop	6
Λ	punc	6
marAwy	noun_prop	6
bal~An	verb	6
qu*Am	noun	6
say~ar	verb	6
qarub	verb	6
DAyiq	adj	6
$aj~aE	verb	6
dafA$ap	noun	6
Aakram	verb	6
Eajiyb	adj	6
Eumq	noun	6
hAhAhA	interj	6
manZarap	noun	6
Huw	interj	6
Aila`h	noun	6
buruwjikt	noun	6
AidArap	noun	6
tAriyx	noun	6
AaSaH~	adj_comp	6
maHab~ap	noun	6
ka*A	noun	6
Eam~ap	noun	6
dal~uwEap	adj	5
AaHlaY	noun	5
ti>axar	verb	5
sAruwh	noun_prop	5
Ea*b	adj	5
sintar	noun	5
AasraE	verb	5
SayHap	noun	5
nak~at	verb	5
mitEa*~ib	noun	5
AistAnas	verb	5
Aaslam	verb	5
nAyim	adj	5
lTawf	noun_prop	5
qaE~ad	verb	5
Sadaq	verb	5
Aistaxaf~	verb	5
taHaq~aq	verb	5
$ab~	noun	5
Sak~ar	verb	5
xuT~ap	noun	5
tihan~aY	verb	5
$ar~af	verb	5
kal	verb	5
zay~	noun	5
EariyD	adj	5
Haq~aq	verb	5
barqap	noun	5
A	noun	5
jAd~	adj	5
Sak~	verb	5
Ain$Af	verb	5
Hi$Y	verb_nom	5
AarDaY	verb	5
hAym	adj	5
miHtAr	adj	5
EaSabiy	adj	5
TiyTAr	noun	5
tAsiE	adj_num	5
sijn	noun	5
E~*~ab	verb	5
na*il	noun	5
kAtib	adj	5
jAwab	verb	5
masij	noun	5
tafAham	verb	5
tagaz~al	verb	5
Hay~	adj	5
gaDab	noun	5
rAEiy	noun	5
laEwaz	verb	5
tijar~a>	verb	5
mubham	adj	5
SaEub	verb	5
Aal~a*iy	pron_rel	5
waSl	noun	5
Zil~	noun	5
dAraY	verb	5
risam	verb	5
lam	part_neg	5
buT'	noun	5
ma$yap	noun	5
niEmap	noun	5
manquw$	adj	5
Tib~iy~	adj	5
Aajbar	verb	5
gumuwD	noun	5
lAqaY	verb	5
tanhiydap	noun	5
Aarsal	verb	5
dawarAn	noun	5
wirv	noun	5
qaSr	noun	5
niqA$	noun	5
TAEap	noun	5
waf~aY	verb	5
HADir	adj	5
xayT	noun	5
Aahap	noun	5
faD~al	verb	5
tAbaE	verb	5
bilayA	noun	5
Eumuwm	noun	5
Aixtaraq	verb	5
gaSab	verb	5
Hiqd	noun	5
yasAr	adj	5
nafy	noun	5
riymuw	noun_prop	5
mustamir~	adj	5
naqal	verb	5
faqr	noun	5
Eam~uwr	noun_prop	5
tarkiyz	noun	5
Aixtalaf	verb	5
AislAm	noun	5
Eamiyq	adj	5
niSf	noun_quant	5
Sarxap	noun	5
sayTar	verb	5
zah~ab	verb	5
HAriq	adj	5
Ai$Arap	noun	5
nas~aY	verb	5
tijan~ab	verb	5
tigas~al	verb	5
Aistan~aY	verb	5
hawt	adj	5
AitSar~af	verb	5
baH~ap	noun	5
migam~iD	adj	5
muzEij	adj	5
Aax~ar	verb	5
dAEap	noun	5
farak	verb	5
TayarAn	noun	5
rahiyb	adj	5
mutaHam~il	adj	5
tikas~ar	verb	5
lASiq	adj	5
jidi~y~ap	noun	5
AiSTalab	verb	5
EaqSap	noun	5
AanhaY	verb	5
baqar	noun	5
Aihtaz~	verb	5
EawAr	noun	5
xayzarAnap	noun	5
Eanquwd	noun	5
SAdiq	adj	5
kuw$iy~ap	noun	5
gadA'	noun	5
sanad	verb	5
salaTap	noun	5
Zulm	noun	5
Eaziyz	adj	5
jAkiyt	noun	5
mudiyr	noun	5
maTluwb	adj	5
AixtiyAr	noun	5
zujAj	noun	5
qaDiy~ap	noun	5
tamtam	verb	5
mitjam~iE	adj	5
baEd	noun	5
nagaz	verb	5
*ikr	noun	5
xaTar	verb	5
Eal~aY	verb	5
Aad~ab	verb	5
AasraE	adj_comp	5
mitraw~iE	adj	5
xAliy	adj	5
dab~ap	noun	5
marfuwE	adj	5
biy	abbrev	5
majAl	noun	5
Aiyh	interj	5
faydyaw	noun	5
malzuwm	adj	5
sawA	adv	5
mifti$il	adj	5
fuw~aAlap	noun	5
TirAq	noun	5
HawAliy	noun	5
na$ab	verb	5
wia	conj	5
hurn	noun	5
sim~	noun	5
barad	verb	5
rim$	noun	5
tAh	verb	5
hayAm	noun	5
mirat~ab	adj	5
lAyiE	adj	5
viqiyl	adj	5
*Ayib	adj	5
taraj~aY	verb	5
buruwdap	noun	5
xasrAn	adj	5
mistAnis	adj	5
ti>avar	verb	5
Sab~ar	verb	5
nibiy	noun	5
Ea$aq	verb	5
yAnA	noun_prop	5
duxuwn	noun	5
wAqiE	noun	5
HawaY	verb	5
mirtibi$	adj	5
niysAn	noun_prop	5
wAyaq	verb	5
vintayn	noun	5
tirax~aS	verb	5
Airtaba$	verb	5
waj~ah	verb	5
$awf	noun	5
Haq~	verb	5
majal~ap	noun	5
Zah~ar	verb	5
mixal~iS	adj	5
Sayf	noun	5
kaykap	noun	5
lAHiq	adj	5
Auxt_	noun	5
Dayf	noun	5
sahrap	noun	5
hahah	verb_nom	5
baybiy	noun	5
badal	noun	5
yAh	interj	5
bayj	noun	5
xuSlap	noun	5
Eiz~Abiy	adj	5
tan~uwrap	noun	5
tilaf~at	verb	5
taEaw~a*	verb	5
bilawz	noun	5
zAyig	adj	5
Dirs	noun	5
miyriy	noun_prop	5
mar~an	verb	5
Ei$A	noun	5
HizAm	noun	5
AinsaHab	verb	5
tsad~aH	verb	5
gaflap	noun	5
AaElan	verb	5
fAris	noun_prop	5
xATib	noun	5
bAlaY	verb	5
tadriyb	noun	5
makyAj	noun	5
mumar~iD	noun	5
miylAd	noun	5
daq~a	verb	5
waE~	verb_nom	5
Aamyn	verb_nom	5
sam~AEap	noun	5
Eaz~ap	noun_prop	5
hirm	adj	5
daxl	noun	5
Aby	verb	5
daq~	noun	5
say~Afy	noun_prop	5
AizEAj	noun	5
$Awr	noun	5
fAnil~ap	noun	5
Eamrap	noun	5
luE~Ab	adj	5
waz~	verb	5
jmn	verb	5
Eirq	noun	5
AistaxAr	verb	5
taEAlaY	verb	5
xaTiyr	adj	5
misAmiH	adj	5
mitxa$~aE	adj	5
ba$ar	noun	5
tAyland	noun_prop	5
tawbap	noun	5
finjAn	noun	5
ziriybap	noun	5
garb	noun	5
Har~	noun	5
TAf	noun	5
Aw~al	adj	5
AiD~Arab	verb	5
AawS	interj	5
dirAmA	noun	5
ta>af~af	verb	5
Har~uwb	noun_prop	5
miSfir~	adj	5
farH	noun	5
daftar	noun	5
lab~ayk	interj	5
AisEAf	noun	5
sabaq-iu	verb	5
jamr	noun	5
AimtiyAz	noun	5
Ea$ar	adj_num	5
suxuwnap	noun	5
Ainrad~	verb	5
tuwnis	noun_prop	5
bas~	verb_nom	5
AagAr	verb	4
AarwaE	adj_comp	4
najAH	noun	4
ziynap	noun	4
milk	noun	4
ta>ax~ur	verb	4
sAHir	adj	4
maEzuwm	noun	4
$araY	verb	4
AarwaH	verb	4
ruxSap	noun	4
masA'	noun	4
fAris	noun	4
Aaby	verb	4
suEAd	noun_prop	4
AijtamaE	verb	4
EafA	verb	4
A$~ar	verb	4
farq	noun	4
mutakab~ir	adj	4
kumbiyuwtar	noun	4
mibaT~il	adj	4
jamAl	noun_prop	4
Aitxab~al	verb	4
Saf~	noun	4
miEaS~ab	adj	4
jA*ibiy~ap	noun	4
samA'	noun	4
TaraY	verb	4
maHjuwz	adj	4
rAkib	adj	4
TAyir	adj	4
Husn	noun	4
bustAn	noun	4
xAwaY	verb	4
gaS~ap	noun	4
AistaHmal	verb	4
ki*bap	noun	4
$idiyd	adj	4
Aindamaj	verb	4
Hini~y~ap	noun	4
AaE*ab	verb	4
dAwam	verb	4
Tay~ib	noun	4
AaEAn	verb	4
A$HAlk	noun_prop	4
mamzar	noun_prop	4
jaynz	noun	4
man~aY	verb	4
EanA'	noun	4
tijan~an	verb	4
*akiy~	adj	4
TayHap	noun	4
mazyuwn	adj	4
liqA'	noun	4
Aintaqam	verb	4
maHbuwb	noun	4
$ak~	noun	4
zawj	noun	4
tiEar~af	verb	4
qA}imap	noun	4
jAyib	noun	4
rafD	noun	4
saEad	verb	4
Hadav	noun	4
mu&lim	adj	4
fahm	noun	4
AirtaEa$	verb	4
tasA'al	verb	4
maDaY	verb	4
zAl	interj	4
AiTAr	noun	4
Hadav	verb	4
rAjaE	verb	4
saqaY	verb	4
$ab~ASap	noun	4
tanAqa$	verb	4
nafsiy~	adj	4
EAjiz	adj	4
AinqaTaE	verb	4
SAfiy	adj	4
talA$aY	verb	4
laf~	noun	4
saraY	verb	4
miEtAd	adj	4
galAp	noun	4
Aaw~al	adj_comp	4
bAE	verb	4
rAqiy	adj	4
Has~as	verb	4
tafSiyl	noun	4
dA}iriy~	adj	4
nAqa$	verb	4
●	punc	4
marbuwT	adj	4
muxtalif	adj	4
sAbaq	verb	4
tiHad~aY	verb	4
basATap	noun	4
tiHar~a$	verb	4
TabaE	verb	4
SAmit	adj	4
yatiym	adj	4
sAkin	adj	4
riyH	noun	4
taEad~aY	verb	4
rAg	verb	4
Hayv	adv_rel	4
Tay$	noun	4
rafsap	noun	4
qabDap	noun	4
biqEap	noun	4
AusTuwrap	noun	4
tisab~ab	verb	4
tasA&ul	noun	4
ziyArap	noun	4
¤	punc	4
wad~aE	verb	4
yiyh	interj	4
walad	verb	4
Hurqap	noun	4
xaf~aD	verb	4
Ainrasam	verb	4
mutaqab~il	adj	4
lahfap	noun	4
suk~ar	noun	4
AiHtimAl	noun	4
miHal~iy	adj	4
$akA	verb	4
Aah	noun	4
ray~uwm	noun_prop	4
TAqap	noun	4
AintiSAr	noun	4
sandwayt$	noun	4
