LINE	STATUS	COUNT	SIGNATURE	LEMMA	DIAC_AR	DIAC	FREQ	QC	COMMENTS	PATTERN	STEM	BW	GLOSS	COND-S	COND-T	PREF-CAT	STEM-CAT	SUFF-CAT	FEATS	DEBUG	COLOR
11	OK-ZERO-E0-INTRANS	0	VERB.P2MS.AI.E0	|dim			3285	OK		>A2i3	[|di#m]			[intrans]	[-]					PP0 PS0 FSE0	0
12	OK-ZERO-E0-INTRANS	0	VERB.P2FS.AI.E0	|dim			3285	OK		>A2i3	[|di#m]			[intrans]	[-]					PP0 PS0 FSE0	1
13	OK-ZERO-E0-INTRANS	0	VERB.P2P.AI.E0	|dim			3285	OK		>A2i3	[|di#m]			[intrans]	[-]					PP0 PS0 FSE0	0
14	OK-ZERO-E0-INTRANS	0	VERB.P3MS.AI.E0	|dim			3285	OK		>A2i3	[|di#m]			[intrans]	[-]					PP0 PS0 FSE0	1
15	OK-ZERO-E0-INTRANS	0	VERB.P3FS.AI.E0	|dim			3285	OK		>A2i3	[|di#m]			[intrans]	[-]					PP0 PS0 FSE0	0
16	OK-ZERO-E0-INTRANS	0	VERB.P3P.AI.E0	|dim			3285	OK		>A2i3	[|di#m]			[intrans]	[-]					PP0 PS0 FSE0	1
17	OK-ONE	1	VERB.P1S.AI	|xi*	آخِذت	|xi*t	2969	OK		>A2i3	[|xi#*]	|xi#*/PV+t/PVSUFF_SUBJ:1S	blame;reproach;taking;captivating;engrossing_[CALIMA]	[trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:trans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-ay+#-ih+#-iy+gem]	S:[P]_[CS:c-suff]_[CT:-]_[CF:#t]	pos:verb asp:p vox:a per:1 gen:u num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 PP0 M0	0
18	OK-ONE	1	VERB.P1P.AI	|xi*	آخِذنا	|xi*nA	2969	OK		>A2i3	[|xi#*]	|xi#*/PV+nA/PVSUFF_SUBJ:1P	blame;reproach;taking;captivating;engrossing_[CALIMA]	[trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:trans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-ay+#-ih+#-iy+gem]	S:[P]_[CS:#^V+c-suff]_[CT:-]_[CF:#n+enc0:1*]	pos:verb asp:p vox:a per:1 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 PP0 M0	1
19	OK-ONE	1	VERB.P2MS.AI	|xi*	آخِذت	|xi*t	2969	OK		>A2i3	[|xi#*]	|xi#*/PV+t/PVSUFF_SUBJ:2MS	blame;reproach;taking;captivating;engrossing_[CALIMA]	[trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:trans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-ay+#-ih+#-iy+gem]	S:[P]_[CS:c-suff]_[CT:-]_[CF:#t+enc0:2*]	pos:verb asp:p vox:a per:2 gen:m num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 PP0 M0	0
20	OK-ONE	1	VERB.P2FS.AI	|xi*	آخِذتِي	|xi*tiy	2969	OK		>A2i3	[|xi#*]	|xi#*/PV+ti/PVSUFF_SUBJ:2FS	blame;reproach;taking;captivating;engrossing_[CALIMA]	[trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:trans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-ay+#-ih+#-iy+gem]	S:[P]_[CS:#^V+c-suff]_[CT:-]_[CF:#t+enc0:2*]	pos:verb asp:p vox:a per:2 gen:f num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 PP0 M0	1
21	OK-ONE	1	VERB.P2P.AI	|xi*	آخِذتُوا	|xi*tuwA	2969	OK		>A2i3	[|xi#*]	|xi#*/PV+tuwA/PVSUFF_SUBJ:2P	blame;reproach;taking;captivating;engrossing_[CALIMA]	[trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:trans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-ay+#-ih+#-iy+gem]	S:[P]_[CS:#^V+c-suff]_[CT:-]_[CF:#t+enc0+enc0:2*]	pos:verb asp:p vox:a per:2 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 PP0 M0	0
22	OK-ONE	1	VERB.P3MS.AI	|xi*	آخِذ	|xi*	2969	OK		>A2i3	[|xi#*]	|xi#*/PV+(null)/PVSUFF_SUBJ:3MS	blame;reproach;taking;captivating;engrossing_[CALIMA]	[trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:trans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-ay+#-ih+#-iy+gem]	S:[P]_[CS:n-suff+z-suff]_[CT:-]_[CF:-]	pos:verb asp:p vox:a per:3 gen:m num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 PP0 M0	1
23	OK-ONE	1	VERB.P3FS.AI	|xi*	آخذِت	|x*it	2969	OK		>A2i3	[|xi#*]	|xi#*/PV+it/PVSUFF_SUBJ:3FS	blame;reproach;taking;captivating;engrossing_[CALIMA]	[trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:trans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-ay+#-ih+#-iy+gem]	S:[P]_[CS:i-suff+v-suff]_[CT:-]_[CF:#-ih]	pos:verb asp:p vox:a per:3 gen:f num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 PP0 M0	0
24	OK-ONE	1	VERB.P3P.AI	|xi*	آخذُوا	|x*uwA	2969	OK		>A2i3	[|xi#*]	|xi#*/PV+uwA/PVSUFF_SUBJ:3P	blame;reproach;taking;captivating;engrossing_[CALIMA]	[trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:trans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-ay+#-ih+#-iy+gem]	S:[P]_[CS:#^V+v-suff+w-suff]_[CT:-]_[CF:#-ih+enc0||enc1||enc2]	pos:verb asp:p vox:a per:3 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 PP0 M0	1
25	OK-ONE	1	VERB.P1S.AI.E0	|xi*	آخِذتُه	|xi*tuh	2969	OK		>A2i3	[|xi#*]	|xi#*/PV+t/PVSUFF_SUBJ:1S+uh/XVSUFF_DO:3MS	blame;reproach;taking;captivating;engrossing_[CALIMA]	[trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:trans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-ay+#-ih+#-iy+gem]	S:[P]_[CS:c-suff+enc0]_[CT:trans]_[CF:#t+enc2]	pos:verb asp:p vox:a per:1 gen:u num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 PP0 M0	0
26	OK-ONE	1	VERB.P1P.AI.E0	|xi*	آخِذناه	|xi*nAh	2969	OK		>A2i3	[|xi#*]	|xi#*/PV+nA/PVSUFF_SUBJ:1P+uh/XVSUFF_DO:3MS	blame;reproach;taking;captivating;engrossing_[CALIMA]	[trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:trans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-ay+#-ih+#-iy+gem]	S:[P]_[CS:#^V+c-suff+enc0]_[CT:trans]_[CF:#n+enc0:1*+enc2]	pos:verb asp:p vox:a per:1 gen:u num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 PP0 M0	1
27	OK-ONE	1	VERB.P2MS.AI.E0	|xi*	آخِذتُه	|xi*tuh	2969	OK		>A2i3	[|xi#*]	|xi#*/PV+t/PVSUFF_SUBJ:2MS+uh/XVSUFF_DO:3MS	blame;reproach;taking;captivating;engrossing_[CALIMA]	[trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:trans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-ay+#-ih+#-iy+gem]	S:[P]_[CS:c-suff+enc0]_[CT:trans]_[CF:#t+enc0:2*+enc2]	pos:verb asp:p vox:a per:2 gen:m num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 PP0 M0	0
28	OK-ONE	1	VERB.P2FS.AI.E0	|xi*	آخِذتِيه	|xi*tiyh	2969	OK		>A2i3	[|xi#*]	|xi#*/PV+ti/PVSUFF_SUBJ:2FS+uh/XVSUFF_DO:3MS	blame;reproach;taking;captivating;engrossing_[CALIMA]	[trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:trans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-ay+#-ih+#-iy+gem]	S:[P]_[CS:#^V+c-suff+enc0]_[CT:trans]_[CF:#t+enc0:2*+enc2]	pos:verb asp:p vox:a per:2 gen:f num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 PP0 M0	1
29	OK-ONE	1	VERB.P2P.AI.E0	|xi*	آخِذتُوه	|xi*tuwh	2969	OK		>A2i3	[|xi#*]	|xi#*/PV+tuw/PVSUFF_SUBJ:2P+uh/XVSUFF_DO:3MS	blame;reproach;taking;captivating;engrossing_[CALIMA]	[trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:trans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-ay+#-ih+#-iy+gem]	S:[P]_[CS:#^V+c-suff+enc0]_[CT:enc0+trans]_[CF:#t+enc0:2*+enc2]	pos:verb asp:p vox:a per:2 gen:u num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 PP0 M0	0
30	OK-ONE	1	VERB.P3MS.AI.E0	|xi*	آخذُه	|x*uh	2969	OK		>A2i3	[|xi#*]	|xi#*/PV+(null)/PVSUFF_SUBJ:3MS+uh/XVSUFF_DO:3MS	blame;reproach;taking;captivating;engrossing_[CALIMA]	[trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:trans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-ay+#-ih+#-iy+gem]	S:[P]_[CS:enc0+n-suff+z-suff]_[CT:trans]_[CF:enc2]	pos:verb asp:p vox:a per:3 gen:m num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 PP0 M0	1
31	OK-ONE	1	VERB.P3FS.AI.E0	|xi*	آخذِتُه	|x*ituh	2969	OK		>A2i3	[|xi#*]	|xi#*/PV+it/PVSUFF_SUBJ:3FS+uh/XVSUFF_DO:3MS	blame;reproach;taking;captivating;engrossing_[CALIMA]	[trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:trans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-ay+#-ih+#-iy+gem]	S:[P]_[CS:enc0+i-suff+v-suff]_[CT:trans]_[CF:#-ih+enc2]	pos:verb asp:p vox:a per:3 gen:f num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 PP0 M0	0
32	OK-ONE	1	VERB.P3P.AI.E0	|xi*	آخذُوه	|x*uwh	2969	OK		>A2i3	[|xi#*]	|xi#*/PV+uwA/PVSUFF_SUBJ:3P+uh/XVSUFF_DO:3MS	blame;reproach;taking;captivating;engrossing_[CALIMA]	[trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:trans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-ay+#-ih+#-iy+gem]	S:[P]_[CS:#^V+enc0+v-suff+w-suff]_[CT:enc0||enc1||enc2+trans]_[CF:#-ih+enc2]	pos:verb asp:p vox:a per:3 gen:u num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 PP0 M0	1
33	OK-ONE	1	VERB.P1S.AI	|min	آمِنت	|mint	191	OK		>A2i3	[|mi#n]	|mi#n/PV+t/PVSUFF_SUBJ:1S	believe_[CALIMA]	[#n intrans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:#n+intrans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-ay+#-ih+#-iy+gem]	S:[P]_[CS:c-suff]_[CT:-]_[CF:#t]	pos:verb asp:p vox:a per:1 gen:u num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 PP0 M0	0
34	OK-ONE	1	VERB.P1P.AI	|min	آمِنّا	|min~A	191	OK		>A2i3	[|mi#n]	|mi#n/PV+~A/PVSUFF_SUBJ:1P	believe_[CALIMA]	[#n intrans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:#n+intrans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-ay+#-ih+#-iy+gem]	S:[P]_[CS:#^V+c-suff]_[CT:#n]_[CF:enc0:1*]	pos:verb asp:p vox:a per:1 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 PP0 M0	1
35	OK-ONE	1	VERB.P2MS.AI	|min	آمِنت	|mint	191	OK		>A2i3	[|mi#n]	|mi#n/PV+t/PVSUFF_SUBJ:2MS	believe_[CALIMA]	[#n intrans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:#n+intrans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-ay+#-ih+#-iy+gem]	S:[P]_[CS:c-suff]_[CT:-]_[CF:#t+enc0:2*]	pos:verb asp:p vox:a per:2 gen:m num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 PP0 M0	0
36	OK-ONE	1	VERB.P2FS.AI	|min	آمِنتِي	|mintiy	191	OK		>A2i3	[|mi#n]	|mi#n/PV+ti/PVSUFF_SUBJ:2FS	believe_[CALIMA]	[#n intrans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:#n+intrans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-ay+#-ih+#-iy+gem]	S:[P]_[CS:#^V+c-suff]_[CT:-]_[CF:#t+enc0:2*]	pos:verb asp:p vox:a per:2 gen:f num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 PP0 M0	1
37	OK-ONE	1	VERB.P2P.AI	|min	آمِنتُوا	|mintuwA	191	OK		>A2i3	[|mi#n]	|mi#n/PV+tuwA/PVSUFF_SUBJ:2P	believe_[CALIMA]	[#n intrans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:#n+intrans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-ay+#-ih+#-iy+gem]	S:[P]_[CS:#^V+c-suff]_[CT:-]_[CF:#t+enc0+enc0:2*]	pos:verb asp:p vox:a per:2 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 PP0 M0	0
38	OK-ONE	1	VERB.P3MS.AI	|min	آمِن	|min	191	OK		>A2i3	[|mi#n]	|mi#n/PV+(null)/PVSUFF_SUBJ:3MS	believe_[CALIMA]	[#n intrans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:#n+intrans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-ay+#-ih+#-iy+gem]	S:[P]_[CS:n-suff+z-suff]_[CT:-]_[CF:-]	pos:verb asp:p vox:a per:3 gen:m num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 PP0 M0	1
39	OK-ONE	1	VERB.P3FS.AI	|min	آمنِت	|mnit	191	OK		>A2i3	[|mi#n]	|mi#n/PV+it/PVSUFF_SUBJ:3FS	believe_[CALIMA]	[#n intrans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:#n+intrans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-ay+#-ih+#-iy+gem]	S:[P]_[CS:i-suff+v-suff]_[CT:-]_[CF:#-ih]	pos:verb asp:p vox:a per:3 gen:f num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 PP0 M0	0
40	OK-ONE	1	VERB.P3P.AI	|min	آمنُوا	|mnuwA	191	OK		>A2i3	[|mi#n]	|mi#n/PV+uwA/PVSUFF_SUBJ:3P	believe_[CALIMA]	[#n intrans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:#n+intrans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-ay+#-ih+#-iy+gem]	S:[P]_[CS:#^V+v-suff+w-suff]_[CT:-]_[CF:#-ih+enc0||enc1||enc2]	pos:verb asp:p vox:a per:3 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 PP0 M0	1
41	OK-ZERO-E0-INTRANS	0	VERB.P1S.AI.E0	|min			191	OK		>A2i3	[|mi#n]			[#n intrans]	[-]					PP0 PS0 FSE0	0
42	OK-ZERO-E0-INTRANS	0	VERB.P1P.AI.E0	|min			191	OK		>A2i3	[|mi#n]			[#n intrans]	[-]					PP0 PS0 FSE0	1
43	OK-ZERO-E0-INTRANS	0	VERB.P2MS.AI.E0	|min			191	OK		>A2i3	[|mi#n]			[#n intrans]	[-]					PP0 PS0 FSE0	0
44	OK-ZERO-E0-INTRANS	0	VERB.P2FS.AI.E0	|min			191	OK		>A2i3	[|mi#n]			[#n intrans]	[-]					PP0 PS0 FSE0	1
45	OK-ZERO-E0-INTRANS	0	VERB.P2P.AI.E0	|min			191	OK		>A2i3	[|mi#n]			[#n intrans]	[-]					PP0 PS0 FSE0	0
46	OK-ZERO-E0-INTRANS	0	VERB.P3MS.AI.E0	|min			191	OK		>A2i3	[|mi#n]			[#n intrans]	[-]					PP0 PS0 FSE0	1
47	OK-ZERO-E0-INTRANS	0	VERB.P3FS.AI.E0	|min			191	OK		>A2i3	[|mi#n]			[#n intrans]	[-]					PP0 PS0 FSE0	0
48	OK-ZERO-E0-INTRANS	0	VERB.P3P.AI.E0	|min			191	OK		>A2i3	[|mi#n]			[#n intrans]	[-]					PP0 PS0 FSE0	1
49	OK-ONE	1	VERB.P1S.AI	|n	أُنت	>unt	16	OK		>aAo3	[>un][|n]	>un/PV+t/PVSUFF_SUBJ:1S	arrive;approach_[CALIMA]	[#n intrans][#n intrans]	[c-suff][n-suff||v-suff]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:#n+intrans]_[CT:c-suff]_[CF:#-A+#-A'+#-a>+#-ay+#-ih+#-iy+gem]	S:[P]_[CS:c-suff]_[CT:-]_[CF:#t]	pos:verb asp:p vox:a per:1 gen:u num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 PP0 M0	0
50	OK-ONE	1	VERB.P1P.AI	|n	أُنّا	>un~A	16	OK		>aAo3	[>un][|n]	>un/PV+~A/PVSUFF_SUBJ:1P	arrive;approach_[CALIMA]	[#n intrans][#n intrans]	[c-suff][n-suff||v-suff]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:#n+intrans]_[CT:c-suff]_[CF:#-A+#-A'+#-a>+#-ay+#-ih+#-iy+gem]	S:[P]_[CS:#^V+c-suff]_[CT:#n]_[CF:enc0:1*]	pos:verb asp:p vox:a per:1 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 PP0 M0	1
51	OK-ONE	1	VERB.P2MS.AI	|n	أُنت	>unt	16	OK		>aAo3	[>un][|n]	>un/PV+t/PVSUFF_SUBJ:2MS	arrive;approach_[CALIMA]	[#n intrans][#n intrans]	[c-suff][n-suff||v-suff]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:#n+intrans]_[CT:c-suff]_[CF:#-A+#-A'+#-a>+#-ay+#-ih+#-iy+gem]	S:[P]_[CS:c-suff]_[CT:-]_[CF:#t+enc0:2*]	pos:verb asp:p vox:a per:2 gen:m num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 PP0 M0	0
52	OK-ONE	1	VERB.P2FS.AI	|n	أُنتِي	>untiy	16	OK		>aAo3	[>un][|n]	>un/PV+ti/PVSUFF_SUBJ:2FS	arrive;approach_[CALIMA]	[#n intrans][#n intrans]	[c-suff][n-suff||v-suff]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:#n+intrans]_[CT:c-suff]_[CF:#-A+#-A'+#-a>+#-ay+#-ih+#-iy+gem]	S:[P]_[CS:#^V+c-suff]_[CT:-]_[CF:#t+enc0:2*]	pos:verb asp:p vox:a per:2 gen:f num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 PP0 M0	1
