LINE	STATUS	COUNT	SIGNATURE	LEMMA	DIAC_AR	DIAC	FREQ	QC	COMMENTS	PATTERN	STEM	BW	GLOSS	COND-S	COND-T	PREF-CAT	STEM-CAT	SUFF-CAT	FEATS	DEBUG	COLOR
11	OK-ONE	1	VERB.I3FD.AJ	|b-u	تَؤُوبا	ta&uwbA	288	OK		>aAo3	[&Ab][&uwb][&ab][&ub]	t/IV3FD+a/STEM+&uwb/IV+A/IVSUFF_SUBJ:3FD_MOOD:J	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I3FD.J]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:a-#+trans]_[CT:a-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+u-#]	S:[I3FD.J]_[CS:A-suff+v-suff]_[CT:-]_[CF:#-a>+#-uw]	pos:verb asp:i vox:a per:3 gen:f num:d mod:j enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 FSE0 PP0 OK XVox0 PS0	0
12	OK-ONE	1	VERB.I3MP.AJ	|b-u	يَؤُوبُوا	ya&uwbuwA	288	OK		>aAo3	[&Ab][&uwb][&ab][&ub]	y/IV3MP+a/STEM+&uwb/IV+uwA/IVSUFF_SUBJ:3MP_MOOD:J	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I3MP.J]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:a-#+trans]_[CT:a-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+u-#]	S:[I3MP.J]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-aY||#-aA||#->ay+enc0]	pos:verb asp:i vox:a per:3 gen:m num:p mod:j enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 FSE0 PP0 OK XVox0 PS0	1
13	OK-ONE	1	VERB.I3FP.AJ	|b-u	يَؤُبنَ	ya&ubna	288	OK		>aAo3	[&Ab][&uwb][&ab][&ub]	y/IV3FP+a/STEM+&ub/IV+na/IVSUFF_SUBJ:3FP_MOOD:J	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I3FP.J]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:a-#+trans]_[CT:a-#+c-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+u-#]	S:[I3FP.J]_[CS:c-suff]_[CT:-]_[CF:#n]	pos:verb asp:i vox:a per:3 gen:f num:p mod:j enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 FSE0 PP0 OK XVox0 PS0	0
14	OK-ONE	1	VERB.I1S.PJ	|b-u	أُؤَبْ	>u&abo	288	OK		>aAo3	[&Ab][&uwb][&ab][&ub]	>/IV1S+u/STEM+&ab/IV_PASS+o/IVSUFF_SUBJ:1S_MOOD:J	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I1S.J]_[CS:h-pref]_[CT:-]_[CF:a-#]	X:[I]_[CS:intrans+u-#]_[CT:c-suff+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I1S.J]_[CS:c-suff]_[CT:-]_[CF:#-aY||#-uw||#-aA||#->ay+#-iy||#-}iy+gem]	pos:verb asp:i vox:p per:1 gen:u num:s mod:j enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PP0 XVox0 PS0	1
15	OK-ONE	1	VERB.I1P.PJ	|b-u	نُؤَبْ	nu&abo	288	OK		>aAo3	[&Ab][&uwb][&ab][&ub]	n/IV1P+u/STEM+&ab/IV_PASS+o/IVSUFF_SUBJ:1P_MOOD:J	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I1P.J]_[CS:-]_[CT:-]_[CF:enc0:1*]	X:[I]_[CS:intrans+u-#]_[CT:c-suff+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I1P.J]_[CS:c-suff]_[CT:-]_[CF:#-aY||#-uw||#-aA||#->ay+#-iy||#-}iy+gem]	pos:verb asp:i vox:p per:1 gen:u num:p mod:j enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PP0 XVox0 PS0	0
16	OK-ONE	1	VERB.I2MS.PJ	|b-u	تُؤَبْ	tu&abo	288	OK		>aAo3	[&Ab][&uwb][&ab][&ub]	t/IV2MS+u/STEM+&ab/IV_PASS+o/IVSUFF_SUBJ:2MS_MOOD:J	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I2MS.J]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:intrans+u-#]_[CT:c-suff+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I2MS.J]_[CS:c-suff]_[CT:-]_[CF:#-aY||#-uw||#-aA||#->ay+#-iy||#-}iy+gem]	pos:verb asp:i vox:p per:2 gen:m num:s mod:j enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PP0 XVox0 PS0	1
17	OK-ONE	1	VERB.I2FS.PJ	|b-u	تُؤابِي	tu&Abiy	288	OK		>aAo3	[&Ab][&uwb][&ab][&ub]	t/IV2FS+u/STEM+&Ab/IV_PASS+iy/IVSUFF_SUBJ:2FS_MOOD:J	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I2FS.J]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:intrans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I2FS.J]_[CS:#^iy+v-suff+y-suff]_[CT:-]_[CF:#-aY||#-aA||#->ay]	pos:verb asp:i vox:p per:2 gen:f num:s mod:j enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PP0 XVox0 PS0	0
18	OK-ONE	1	VERB.I2D.PJ	|b-u	تُؤابا	tu&AbA	288	OK		>aAo3	[&Ab][&uwb][&ab][&ub]	t/IV2D+u/STEM+&Ab/IV_PASS+A/IVSUFF_SUBJ:2D_MOOD:J	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I2D.J]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:intrans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I2D.J]_[CS:A-suff+v-suff]_[CT:-]_[CF:#-a>]	pos:verb asp:i vox:p per:2 gen:u num:d mod:j enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PP0 XVox0 PS0	1
19	OK-ONE	1	VERB.I2MP.PJ	|b-u	تُؤابُوا	tu&AbuwA	288	OK		>aAo3	[&Ab][&uwb][&ab][&ub]	t/IV2MP+u/STEM+&Ab/IV_PASS+uwA/IVSUFF_SUBJ:2MP_MOOD:J	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I2MP.J]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:intrans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I2MP.J]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-aY||#-aA||#->ay+enc0]	pos:verb asp:i vox:p per:2 gen:m num:p mod:j enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PP0 XVox0 PS0	0
20	OK-ONE	1	VERB.I2FP.PJ	|b-u	تُؤَبنَ	tu&abna	288	OK		>aAo3	[&Ab][&uwb][&ab][&ub]	t/IV2FP+u/STEM+&ab/IV_PASS+na/IVSUFF_SUBJ:2FP_MOOD:J	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I2FP.J]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:intrans+u-#]_[CT:c-suff+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I2FP.J]_[CS:c-suff]_[CT:-]_[CF:#n]	pos:verb asp:i vox:p per:2 gen:f num:p mod:j enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PP0 XVox0 PS0	1
21	OK-ONE	1	VERB.I3MS.PJ	|b-u	يُؤَبْ	yu&abo	288	OK		>aAo3	[&Ab][&uwb][&ab][&ub]	y/IV3MS+u/STEM+&ab/IV_PASS+o/IVSUFF_SUBJ:3MS_MOOD:J	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I3MS.J]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:intrans+u-#]_[CT:c-suff+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I3MS.J]_[CS:c-suff]_[CT:-]_[CF:#-aY||#-uw||#-aA||#->ay+#-iy||#-}iy+gem]	pos:verb asp:i vox:p per:3 gen:m num:s mod:j enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PP0 XVox0 PS0	0
22	OK-ONE	1	VERB.I3FS.PJ	|b-u	تُؤَبْ	tu&abo	288	OK		>aAo3	[&Ab][&uwb][&ab][&ub]	t/IV3FS+u/STEM+&ab/IV_PASS+o/IVSUFF_SUBJ:3FS_MOOD:J	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I3FS.J]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:intrans+u-#]_[CT:c-suff+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I3FS.J]_[CS:c-suff]_[CT:-]_[CF:#-aY||#-uw||#-aA||#->ay+#-iy||#-}iy+gem]	pos:verb asp:i vox:p per:3 gen:f num:s mod:j enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PP0 XVox0 PS0	1
23	OK-ONE	1	VERB.I3MD.PJ	|b-u	يُؤابا	yu&AbA	288	OK		>aAo3	[&Ab][&uwb][&ab][&ub]	y/IV3MD+u/STEM+&Ab/IV_PASS+A/IVSUFF_SUBJ:3MD_MOOD:J	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I3MD.J]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:intrans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I3MD.J]_[CS:A-suff+v-suff]_[CT:-]_[CF:#-a>+#-uw]	pos:verb asp:i vox:p per:3 gen:m num:d mod:j enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PP0 XVox0 PS0	0
24	OK-ONE	1	VERB.I3FD.PJ	|b-u	تُؤابا	tu&AbA	288	OK		>aAo3	[&Ab][&uwb][&ab][&ub]	t/IV3FD+u/STEM+&Ab/IV_PASS+A/IVSUFF_SUBJ:3FD_MOOD:J	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I3FD.J]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:intrans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I3FD.J]_[CS:A-suff+v-suff]_[CT:-]_[CF:#-a>+#-uw]	pos:verb asp:i vox:p per:3 gen:f num:d mod:j enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PP0 XVox0 PS0	1
25	OK-ONE	1	VERB.I3MP.PJ	|b-u	يُؤابُوا	yu&AbuwA	288	OK		>aAo3	[&Ab][&uwb][&ab][&ub]	y/IV3MP+u/STEM+&Ab/IV_PASS+uwA/IVSUFF_SUBJ:3MP_MOOD:J	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I3MP.J]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:intrans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I3MP.J]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-aY||#-aA||#->ay+enc0]	pos:verb asp:i vox:p per:3 gen:m num:p mod:j enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PP0 XVox0 PS0	0
26	OK-ONE	1	VERB.I3FP.PJ	|b-u	يُؤَبنَ	yu&abna	288	OK		>aAo3	[&Ab][&uwb][&ab][&ub]	y/IV3FP+u/STEM+&ab/IV_PASS+na/IVSUFF_SUBJ:3FP_MOOD:J	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I3FP.J]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:intrans+u-#]_[CT:c-suff+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I3FP.J]_[CS:c-suff]_[CT:-]_[CF:#n]	pos:verb asp:i vox:p per:3 gen:f num:p mod:j enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PP0 XVox0 PS0	1
27	OK-ONE	1	VERB.I1S.AJ.E0	|b-u	أَؤُبْهُ	>a&ubohu	288	OK		>aAo3	[&Ab][&uwb][&ab][&ub]	>/IV1S+a/STEM+&ub/IV+o/IVSUFF_SUBJ:1S_MOOD:J+hu/XVSUFF_DO:3MS	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I1S.J]_[CS:h-pref]_[CT:a-#]_[CF:>-#]	X:[I]_[CS:a-#+trans]_[CT:a-#+c-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+u-#]	S:[I1S.J]_[CS:c-suff+enc0]_[CT:trans||ditrans]_[CF:#-aY||#-uw||#-aA||#->ay+#-iy||#-}iy+#^i||#^iy+gem]	pos:verb asp:i vox:a per:1 gen:u num:s mod:j enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	M0 FSE0 PP0 OK XVox0 PS0	0
28	OK-ONE	1	VERB.I1P.AJ.E0	|b-u	نَؤُبْهُ	na&ubohu	288	OK		>aAo3	[&Ab][&uwb][&ab][&ub]	n/IV1P+a/STEM+&ub/IV+o/IVSUFF_SUBJ:1P_MOOD:J+hu/XVSUFF_DO:3MS	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I1P.J]_[CS:-]_[CT:-]_[CF:enc0:1*]	X:[I]_[CS:a-#+trans]_[CT:a-#+c-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+u-#]	S:[I1P.J]_[CS:c-suff+enc0]_[CT:trans||ditrans]_[CF:#-aY||#-uw||#-aA||#->ay+#-iy||#-}iy+#^i||#^iy+gem]	pos:verb asp:i vox:a per:1 gen:u num:p mod:j enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	M0 FSE0 PP0 OK XVox0 PS0	1
29	OK-ONE	1	VERB.I2MS.AJ.E0	|b-u	تَؤُبْهُ	ta&ubohu	288	OK		>aAo3	[&Ab][&uwb][&ab][&ub]	t/IV2MS+a/STEM+&ub/IV+o/IVSUFF_SUBJ:2MS_MOOD:J+hu/XVSUFF_DO:3MS	return	[a-# trans][a-# trans][intrans u-#][intrans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I2MS.J]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:a-#+trans]_[CT:a-#+c-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+u-#]	S:[I2MS.J]_[CS:c-suff+enc0]_[CT:trans||ditrans]_[CF:#-aY||#-uw||#-aA||#->ay+#-iy||#-}iy+#^i||#^iy+gem]	pos:verb asp:i vox:a per:2 gen:m num:s mod:j enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	M0 FSE0 PP0 OK XVox0 PS0	0
