LINE	STATUS	COUNT	SIGNATURE	LEMMA	DIAC_AR	DIAC	FREQ	QC	COMMENTS	PATTERN	STEM	BW	GLOSS	COND-S	COND-T	PREF-CAT	STEM-CAT	SUFF-CAT	FEATS	DEBUG	COLOR
11	OK-ONE	1	VERB.P3FD.AI	tam~-i	تَمَّتا	tam~atA	136	OK		1a2~	[tam~][tumim][tamam][tum~]	tam~/PV+atA/PVSUFF_SUBJ:3FD	conclude;take_place	[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:gem+intrans]_[CT:v-suff]_[CF:#-A'+#-a>+#-aA+#-aw+#-ay+#-ay-A+#-iy+#-iy'+#-}iy]	S:[P]_[CS:v-suff]_[CT:-]_[CF:-]	pos:verb asp:p vox:a per:3 gen:f num:d mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 OK M0 PS0 XVox0	0
12	OK-ONE	1	VERB.P3MP.AI	tam~-i	تَمُّوا	tam~uwA	136	OK		1a2~	[tam~][tumim][tamam][tum~]	tam~/PV+uwA/PVSUFF_SUBJ:3MP	conclude;take_place	[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:gem+intrans]_[CT:v-suff]_[CF:#-A'+#-a>+#-aA+#-aw+#-ay+#-ay-A+#-iy+#-iy'+#-}iy]	S:[P]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-ay||#-ay-A||#-aw||#-aA+enc0]	pos:verb asp:p vox:a per:3 gen:m num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 OK M0 PS0 XVox0	1
13	OK-ONE	1	VERB.P3FP.AI	tam~-i	تَمَمنَ	tamamna	136	OK		1a2~	[tam~][tumim][tamam][tum~]	tamam/PV+na/PVSUFF_SUBJ:3FP	conclude;take_place	[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:gem+intrans]_[CT:c-suff]_[CF:#-A'+#-a>+#-aA+#-aw+#-ay+#-ay-A+#-iy+#-iy'+#-}iy]	S:[P]_[CS:c-suff]_[CT:-]_[CF:#n]	pos:verb asp:p vox:a per:3 gen:f num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 OK M0 PS0 XVox0	0
14	OK-ONE	1	VERB.P1S.PI	tam~-i	تُمِمتُ	tumimtu	136	OK		1a2~	[tam~][tumim][tamam][tum~]	tumim/PV_PASS+tu/PVSUFF_SUBJ:1S	conclude;take_place	[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:gem+intrans]_[CT:c-suff]_[CF:#-A'+#-a>+#-aA+#-aw+#-ay+#-ay-A+#-iy+#-iy'+#-}iy]	S:[P]_[CS:c-suff]_[CT:-]_[CF:#t]	pos:verb asp:p vox:p per:1 gen:u num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 OK M0 PS0 XVox0	1
15	OK-ONE	1	VERB.P1P.PI	tam~-i	تُمِمنا	tumimnA	136	OK		1a2~	[tam~][tumim][tamam][tum~]	tumim/PV_PASS+nA/PVSUFF_SUBJ:1P	conclude;take_place	[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:gem+intrans]_[CT:c-suff]_[CF:#-A'+#-a>+#-aA+#-aw+#-ay+#-ay-A+#-iy+#-iy'+#-}iy]	S:[P]_[CS:c-suff]_[CT:-]_[CF:#n+enc0:1*]	pos:verb asp:p vox:p per:1 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 OK M0 PS0 XVox0	0
16	OK-ONE	1	VERB.P2MS.PI	tam~-i	تُمِمتَ	tumimta	136	OK		1a2~	[tam~][tumim][tamam][tum~]	tumim/PV_PASS+ta/PVSUFF_SUBJ:2MS	conclude;take_place	[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:gem+intrans]_[CT:c-suff]_[CF:#-A'+#-a>+#-aA+#-aw+#-ay+#-ay-A+#-iy+#-iy'+#-}iy]	S:[P]_[CS:c-suff]_[CT:-]_[CF:#t+enc0:2*]	pos:verb asp:p vox:p per:2 gen:m num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 OK M0 PS0 XVox0	1
17	OK-ONE	1	VERB.P2FS.PI	tam~-i	تُمِمتِ	tumimti	136	OK		1a2~	[tam~][tumim][tamam][tum~]	tumim/PV_PASS+ti/PVSUFF_SUBJ:2FS	conclude;take_place	[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:gem+intrans]_[CT:c-suff]_[CF:#-A'+#-a>+#-aA+#-aw+#-ay+#-ay-A+#-iy+#-iy'+#-}iy]	S:[P]_[CS:#^i+c-suff]_[CT:-]_[CF:#t+enc0:2*]	pos:verb asp:p vox:p per:2 gen:f num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 OK M0 PS0 XVox0	0
18	OK-ONE	1	VERB.P2D.PI	tam~-i	تُمِمتُما	tumimtumA	136	OK		1a2~	[tam~][tumim][tamam][tum~]	tumim/PV_PASS+tumA/PVSUFF_SUBJ:2D	conclude;take_place	[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:gem+intrans]_[CT:c-suff]_[CF:#-A'+#-a>+#-aA+#-aw+#-ay+#-ay-A+#-iy+#-iy'+#-}iy]	S:[P]_[CS:c-suff]_[CT:-]_[CF:#t+enc0:2*]	pos:verb asp:p vox:p per:2 gen:u num:d mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 OK M0 PS0 XVox0	1
19	OK-ONE	1	VERB.P2MP.PI	tam~-i	تُمِمتُم	tumimtum	136	OK		1a2~	[tam~][tumim][tamam][tum~]	tumim/PV_PASS+tum/PVSUFF_SUBJ:2MP	conclude;take_place	[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:gem+intrans]_[CT:c-suff]_[CF:#-A'+#-a>+#-aA+#-aw+#-ay+#-ay-A+#-iy+#-iy'+#-}iy]	S:[P]_[CS:c-suff]_[CT:-]_[CF:#t+enc0+enc0:2*]	pos:verb asp:p vox:p per:2 gen:m num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 OK M0 PS0 XVox0	0
20	OK-ONE	1	VERB.P2FP.PI	tam~-i	تُمِمتُنَّ	tumimtun~a	136	OK		1a2~	[tam~][tumim][tamam][tum~]	tumim/PV_PASS+tun~a/PVSUFF_SUBJ:2FP	conclude;take_place	[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:gem+intrans]_[CT:c-suff]_[CF:#-A'+#-a>+#-aA+#-aw+#-ay+#-ay-A+#-iy+#-iy'+#-}iy]	S:[P]_[CS:c-suff]_[CT:-]_[CF:#t+enc0:2*]	pos:verb asp:p vox:p per:2 gen:f num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 OK M0 PS0 XVox0	1
21	OK-ONE	1	VERB.P3MS.PI	tam~-i	تُمَّ	tum~a	136	OK		1a2~	[tam~][tumim][tamam][tum~]	tum~/PV_PASS+a/PVSUFF_SUBJ:3MS	conclude;take_place	[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:gem+intrans]_[CT:v-suff]_[CF:#-A'+#-a>+#-aA+#-aw+#-ay+#-ay-A+#-iy+#-iy'+#-}iy]	S:[P]_[CS:v-suff+z-suff]_[CT:-]_[CF:#-ay||#-ay-A||#-aw||#-aA]	pos:verb asp:p vox:p per:3 gen:m num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 OK M0 PS0 XVox0	0
22	OK-ONE	1	VERB.P3FS.PI	tam~-i	تُمَّت	tum~at	136	OK		1a2~	[tam~][tumim][tamam][tum~]	tum~/PV_PASS+at/PVSUFF_SUBJ:3FS	conclude;take_place	[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:gem+intrans]_[CT:v-suff]_[CF:#-A'+#-a>+#-aA+#-aw+#-ay+#-ay-A+#-iy+#-iy'+#-}iy]	S:[P]_[CS:v-suff]_[CT:-]_[CF:-]	pos:verb asp:p vox:p per:3 gen:f num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 OK M0 PS0 XVox0	1
23	OK-ONE	1	VERB.P3MD.PI	tam~-i	تُمّا	tum~A	136	OK		1a2~	[tam~][tumim][tamam][tum~]	tum~/PV_PASS+A/PVSUFF_SUBJ:3MD	conclude;take_place	[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:gem+intrans]_[CT:v-suff]_[CF:#-A'+#-a>+#-aA+#-aw+#-ay+#-ay-A+#-iy+#-iy'+#-}iy]	S:[P]_[CS:A-suff+v-suff]_[CT:-]_[CF:#-a>]	pos:verb asp:p vox:p per:3 gen:m num:d mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 OK M0 PS0 XVox0	0
24	OK-ONE	1	VERB.P3FD.PI	tam~-i	تُمَّتا	tum~atA	136	OK		1a2~	[tam~][tumim][tamam][tum~]	tum~/PV_PASS+atA/PVSUFF_SUBJ:3FD	conclude;take_place	[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:gem+intrans]_[CT:v-suff]_[CF:#-A'+#-a>+#-aA+#-aw+#-ay+#-ay-A+#-iy+#-iy'+#-}iy]	S:[P]_[CS:v-suff]_[CT:-]_[CF:-]	pos:verb asp:p vox:p per:3 gen:f num:d mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 OK M0 PS0 XVox0	1
25	OK-ONE	1	VERB.P3MP.PI	tam~-i	تُمُّوا	tum~uwA	136	OK		1a2~	[tam~][tumim][tamam][tum~]	tum~/PV_PASS+uwA/PVSUFF_SUBJ:3MP	conclude;take_place	[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:gem+intrans]_[CT:v-suff]_[CF:#-A'+#-a>+#-aA+#-aw+#-ay+#-ay-A+#-iy+#-iy'+#-}iy]	S:[P]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-ay||#-ay-A||#-aw||#-aA+enc0]	pos:verb asp:p vox:p per:3 gen:m num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 OK M0 PS0 XVox0	0
26	OK-ONE	1	VERB.P3FP.PI	tam~-i	تُمِمنَ	tumimna	136	OK		1a2~	[tam~][tumim][tamam][tum~]	tumim/PV_PASS+na/PVSUFF_SUBJ:3FP	conclude;take_place	[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:gem+intrans]_[CT:c-suff]_[CF:#-A'+#-a>+#-aA+#-aw+#-ay+#-ay-A+#-iy+#-iy'+#-}iy]	S:[P]_[CS:c-suff]_[CT:-]_[CF:#n]	pos:verb asp:p vox:p per:3 gen:f num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 OK M0 PS0 XVox0	1
27	OK-ZERO-E0-INTRANS	0	VERB.P1S.AI.E0	tam~-i			136	OK		1a2~	[tam~][tumim][tamam][tum~]			[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]					XVox0 PP0 PS0 FSE0	0
28	OK-ZERO-E0-INTRANS	0	VERB.P1P.AI.E0	tam~-i			136	OK		1a2~	[tam~][tumim][tamam][tum~]			[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]					XVox0 PP0 PS0 FSE0	1
29	OK-ZERO-E0-INTRANS	0	VERB.P2MS.AI.E0	tam~-i			136	OK		1a2~	[tam~][tumim][tamam][tum~]			[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]					XVox0 PP0 PS0 FSE0	0
30	OK-ZERO-E0-INTRANS	0	VERB.P2FS.AI.E0	tam~-i			136	OK		1a2~	[tam~][tumim][tamam][tum~]			[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]					XVox0 PP0 PS0 FSE0	1
31	OK-ZERO-E0-INTRANS	0	VERB.P2D.AI.E0	tam~-i			136	OK		1a2~	[tam~][tumim][tamam][tum~]			[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]					XVox0 PP0 PS0 FSE0	0
32	OK-ZERO-E0-INTRANS	0	VERB.P2MP.AI.E0	tam~-i			136	OK		1a2~	[tam~][tumim][tamam][tum~]			[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]					XVox0 PP0 PS0 FSE0	1
33	OK-ZERO-E0-INTRANS	0	VERB.P2FP.AI.E0	tam~-i			136	OK		1a2~	[tam~][tumim][tamam][tum~]			[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]					XVox0 PP0 PS0 FSE0	0
34	OK-ZERO-E0-INTRANS	0	VERB.P3MS.AI.E0	tam~-i			136	OK		1a2~	[tam~][tumim][tamam][tum~]			[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]					XVox0 PP0 PS0 FSE0	1
35	OK-ZERO-E0-INTRANS	0	VERB.P3FS.AI.E0	tam~-i			136	OK		1a2~	[tam~][tumim][tamam][tum~]			[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]					XVox0 PP0 PS0 FSE0	0
36	OK-ZERO-E0-INTRANS	0	VERB.P3MD.AI.E0	tam~-i			136	OK		1a2~	[tam~][tumim][tamam][tum~]			[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]					XVox0 PP0 PS0 FSE0	1
37	OK-ZERO-E0-INTRANS	0	VERB.P3FD.AI.E0	tam~-i			136	OK		1a2~	[tam~][tumim][tamam][tum~]			[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]					XVox0 PP0 PS0 FSE0	0
38	OK-ZERO-E0-INTRANS	0	VERB.P3MP.AI.E0	tam~-i			136	OK		1a2~	[tam~][tumim][tamam][tum~]			[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]					XVox0 PP0 PS0 FSE0	1
39	OK-ZERO-E0-INTRANS	0	VERB.P3FP.AI.E0	tam~-i			136	OK		1a2~	[tam~][tumim][tamam][tum~]			[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]					XVox0 PP0 PS0 FSE0	0
40	OK-ZERO-E0-INTRANS	0	VERB.P1S.PI.E0	tam~-i			136	OK		1a2~	[tam~][tumim][tamam][tum~]			[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]					XVox0 PP0 PS0 FSE0	1
41	OK-ZERO-E0-INTRANS	0	VERB.P1P.PI.E0	tam~-i			136	OK		1a2~	[tam~][tumim][tamam][tum~]			[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]					XVox0 PP0 PS0 FSE0	0
42	OK-ZERO-E0-INTRANS	0	VERB.P2MS.PI.E0	tam~-i			136	OK		1a2~	[tam~][tumim][tamam][tum~]			[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]					XVox0 PP0 PS0 FSE0	1
43	OK-ZERO-E0-INTRANS	0	VERB.P2FS.PI.E0	tam~-i			136	OK		1a2~	[tam~][tumim][tamam][tum~]			[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]					XVox0 PP0 PS0 FSE0	0
44	OK-ZERO-E0-INTRANS	0	VERB.P2D.PI.E0	tam~-i			136	OK		1a2~	[tam~][tumim][tamam][tum~]			[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]					XVox0 PP0 PS0 FSE0	1
45	OK-ZERO-E0-INTRANS	0	VERB.P2MP.PI.E0	tam~-i			136	OK		1a2~	[tam~][tumim][tamam][tum~]			[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]					XVox0 PP0 PS0 FSE0	0
46	OK-ZERO-E0-INTRANS	0	VERB.P2FP.PI.E0	tam~-i			136	OK		1a2~	[tam~][tumim][tamam][tum~]			[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]					XVox0 PP0 PS0 FSE0	1
47	OK-ZERO-E0-INTRANS	0	VERB.P3MS.PI.E0	tam~-i			136	OK		1a2~	[tam~][tumim][tamam][tum~]			[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]					XVox0 PP0 PS0 FSE0	0
48	OK-ZERO-E0-INTRANS	0	VERB.P3FS.PI.E0	tam~-i			136	OK		1a2~	[tam~][tumim][tamam][tum~]			[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]					XVox0 PP0 PS0 FSE0	1
49	OK-ZERO-E0-INTRANS	0	VERB.P3MD.PI.E0	tam~-i			136	OK		1a2~	[tam~][tumim][tamam][tum~]			[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]					XVox0 PP0 PS0 FSE0	0
50	OK-ZERO-E0-INTRANS	0	VERB.P3FD.PI.E0	tam~-i			136	OK		1a2~	[tam~][tumim][tamam][tum~]			[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]					XVox0 PP0 PS0 FSE0	1
51	OK-ZERO-E0-INTRANS	0	VERB.P3MP.PI.E0	tam~-i			136	OK		1a2~	[tam~][tumim][tamam][tum~]			[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]					XVox0 PP0 PS0 FSE0	0
52	OK-ZERO-E0-INTRANS	0	VERB.P3FP.PI.E0	tam~-i			136	OK		1a2~	[tam~][tumim][tamam][tum~]			[gem intrans][gem intrans][gem intrans][gem intrans]	[c-suff][c-suff][v-suff][v-suff]					XVox0 PP0 PS0 FSE0	1
