LINE	STATUS	COUNT	SIGNATURE	LEMMA	DIAC_AR	DIAC	FREQ	QC	COMMENTS	PATTERN	STEM	BW	GLOSS	COND-S	COND-T	PREF-CAT	STEM-CAT	SUFF-CAT	FEATS	DEBUG	COLOR
11	OK-ZERO-CV-PER	0	VERB.C3FD.AE	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					PS0 FSE0 XVox0 M0 PP0	0
12	OK-ZERO-CV-PER	0	VERB.C3MP.AE	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					PS0 FSE0 XVox0 M0 PP0	1
13	OK-ZERO-CV-PER	0	VERB.C3FP.AE	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					PS0 FSE0 XVox0 M0 PP0	0
14	OK-ZERO-CV-PASS	0	VERB.C1S.PE	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					XVox0 PS0 M0 PP0	1
15	OK-ZERO-CV-PASS	0	VERB.C1P.PE	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					XVox0 PS0 M0 PP0	0
16	OK-ZERO-CV-PASS	0	VERB.C2MS.PE	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					XVox0 PS0 M0 PP0	1
17	OK-ZERO-CV-PASS	0	VERB.C2FS.PE	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					XVox0 PS0 M0 PP0	0
18	OK-ZERO-CV-PASS	0	VERB.C2D.PE	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					XVox0 PS0 M0 PP0	1
19	OK-ZERO-CV-PASS	0	VERB.C2MP.PE	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					XVox0 PS0 M0 PP0	0
20	OK-ZERO-CV-PASS	0	VERB.C2FP.PE	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					XVox0 PS0 M0 PP0	1
21	OK-ZERO-CV-PASS	0	VERB.C3MS.PE	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					XVox0 PS0 M0 PP0	0
22	OK-ZERO-CV-PASS	0	VERB.C3FS.PE	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					XVox0 PS0 M0 PP0	1
23	OK-ZERO-CV-PASS	0	VERB.C3MD.PE	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					XVox0 PS0 M0 PP0	0
24	OK-ZERO-CV-PASS	0	VERB.C3FD.PE	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					XVox0 PS0 M0 PP0	1
25	OK-ZERO-CV-PASS	0	VERB.C3MP.PE	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					XVox0 PS0 M0 PP0	0
26	OK-ZERO-CV-PASS	0	VERB.C3FP.PE	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					XVox0 PS0 M0 PP0	1
27	OK-ZERO-CV-PER	0	VERB.C1S.AE.E0	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					PS0 XVox0 FSE0 PP0 M0	0
28	OK-ZERO-CV-PER	0	VERB.C1P.AE.E0	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					PS0 XVox0 FSE0 PP0 M0	1
29	OK-ONE	1	VERB.C2MS.AE.E0	xAf-a	خافَنْهُ	xAfanohu	390	OK		1aAo3	[xAf][xaf]	xAf/CV+ano/CVSUFF_SUBJ:2MS_MOOD:E+hu/XVSUFF_DO:3MS	fear;be_afraid_(of)	[trans][trans]	[c-suff][v-suff]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:trans]_[CT:v-suff]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+#-}iy]	S:[C.E]_[CS:a-suff+enc0+v-suff]_[CT:trans||ditrans]_[CF:#^i||#^iy+enc0:2*]	pos:verb asp:c vox:a per:2 gen:m num:s mod:e enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK XVox0 FSE0 PP0 M0	0
30	OK-ONE	1	VERB.C2FS.AE.E0	xAf-a	خافِنْهُ	xAfinohu	390	OK		1aAo3	[xAf][xaf]	xAf/CV+ino/CVSUFF_SUBJ:2FS_MOOD:E+hu/XVSUFF_DO:3MS	fear;be_afraid_(of)	[trans][trans]	[c-suff][v-suff]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:trans]_[CT:v-suff]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+#-}iy]	S:[C.E]_[CS:enc0+i-suff+v-suff+y-suff]_[CT:trans||ditrans]_[CF:#-aY||#-aA+#^i||#^iy+enc0:2*]	pos:verb asp:c vox:a per:2 gen:f num:s mod:e enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK XVox0 FSE0 PP0 M0	1
31	OK-ONE	1	VERB.C2D.AE.E0	xAf-a	خافانِّهِ	xAfAn~ihi	390	OK		1aAo3	[xAf][xaf]	xAf/CV+An~i/CVSUFF_SUBJ:2D_MOOD:E+hi/XVSUFF_DO:3MS	fear;be_afraid_(of)	[trans][trans]	[c-suff][v-suff]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:trans]_[CT:v-suff]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+#-}iy]	S:[C.E]_[CS:#^i+A-suff+enc0+enc0#^i+v-suff]_[CT:#^i||#^iy+trans||ditrans]_[CF:#-a>+enc0:2*]	pos:verb asp:c vox:a per:2 gen:u num:d mod:e enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK XVox0 FSE0 PP0 M0	0
32	OK-ONE	1	VERB.C2MP.AE.E0	xAf-a	خافُنْهُ	xAfunohu	390	OK		1aAo3	[xAf][xaf]	xAf/CV+uno/CVSUFF_SUBJ:2MP_MOOD:E+hu/XVSUFF_DO:3MS	fear;be_afraid_(of)	[trans][trans]	[c-suff][v-suff]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:trans]_[CT:v-suff]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+#-}iy]	S:[C.E]_[CS:enc0+u-suff+v-suff+w-suff]_[CT:trans||ditrans]_[CF:#-aY||#-aA+#^i||#^iy+enc0:2*]	pos:verb asp:c vox:a per:2 gen:m num:p mod:e enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK XVox0 FSE0 PP0 M0	1
33	OK-ONE	1	VERB.C2FP.AE.E0	xAf-a	خَفنانِّهِ	xafnAn~ihi	390	OK		1aAo3	[xAf][xaf]	xaf/CV+nAn~i/CVSUFF_SUBJ:2FP_MOOD:E+hi/XVSUFF_DO:3MS	fear;be_afraid_(of)	[trans][trans]	[c-suff][v-suff]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:trans]_[CT:c-suff]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+#-}iy]	S:[C.E]_[CS:#^i+c-suff+enc0+enc0#^i]_[CT:#^i||#^iy+trans||ditrans]_[CF:#n+enc0:2*]	pos:verb asp:c vox:a per:2 gen:f num:p mod:e enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK XVox0 FSE0 PP0 M0	0
34	OK-ZERO-CV-PER	0	VERB.C3MS.AE.E0	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					PS0 XVox0 FSE0 PP0 M0	1
35	OK-ZERO-CV-PER	0	VERB.C3FS.AE.E0	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					PS0 XVox0 FSE0 PP0 M0	0
36	OK-ZERO-CV-PER	0	VERB.C3MD.AE.E0	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					PS0 XVox0 FSE0 PP0 M0	1
37	OK-ZERO-CV-PER	0	VERB.C3FD.AE.E0	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					PS0 XVox0 FSE0 PP0 M0	0
38	OK-ZERO-CV-PER	0	VERB.C3MP.AE.E0	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					PS0 XVox0 FSE0 PP0 M0	1
39	OK-ZERO-CV-PER	0	VERB.C3FP.AE.E0	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					PS0 XVox0 FSE0 PP0 M0	0
40	OK-ZERO-E0-PASS	0	VERB.C1S.PE.E0	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					XVox0 PS0 FSE0 PP0	1
41	OK-ZERO-E0-PASS	0	VERB.C1P.PE.E0	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					XVox0 PS0 FSE0 PP0	0
42	OK-ZERO-E0-PASS	0	VERB.C2MS.PE.E0	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					XVox0 PS0 FSE0 PP0	1
43	OK-ZERO-E0-PASS	0	VERB.C2FS.PE.E0	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					XVox0 PS0 FSE0 PP0	0
44	OK-ZERO-E0-PASS	0	VERB.C2D.PE.E0	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					XVox0 PS0 FSE0 PP0	1
45	OK-ZERO-E0-PASS	0	VERB.C2MP.PE.E0	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					XVox0 PS0 FSE0 PP0	0
46	OK-ZERO-E0-PASS	0	VERB.C2FP.PE.E0	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					XVox0 PS0 FSE0 PP0	1
47	OK-ZERO-E0-PASS	0	VERB.C3MS.PE.E0	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					XVox0 PS0 FSE0 PP0	0
48	OK-ZERO-E0-PASS	0	VERB.C3FS.PE.E0	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					XVox0 PS0 FSE0 PP0	1
49	OK-ZERO-E0-PASS	0	VERB.C3MD.PE.E0	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					XVox0 PS0 FSE0 PP0	0
50	OK-ZERO-E0-PASS	0	VERB.C3FD.PE.E0	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					XVox0 PS0 FSE0 PP0	1
51	OK-ZERO-E0-PASS	0	VERB.C3MP.PE.E0	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					XVox0 PS0 FSE0 PP0	0
52	OK-ZERO-E0-PASS	0	VERB.C3FP.PE.E0	xAf-a			390	OK		1aAo3	[xAf][xaf]			[trans][trans]	[c-suff][v-suff]					XVox0 PS0 FSE0 PP0	1
53	OK-ZERO-CV-PER	0	VERB.C1S.AE	kaw~an			299	OK		1aw~a3	[kaw~in]			[#n trans]	[-]					PS0 XVox0 FSE0 PP0 M0	0
54	OK-ZERO-CV-PER	0	VERB.C1P.AE	kaw~an			299	OK		1aw~a3	[kaw~in]			[#n trans]	[-]					PS0 XVox0 FSE0 PP0 M0	1
55	OK-ONE	1	VERB.C2MS.AE	kaw~an	كَوِّنَنْ	kaw~inano	299	OK		1aw~a3	[kaw~in]	kaw~in/CV+ano/CVSUFF_SUBJ:2MS_MOOD:E	create	[#n trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#n+trans]_[CT:-]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+#-}iy]	S:[C.E]_[CS:a-suff+v-suff]_[CT:-]_[CF:enc0:2*]	pos:verb asp:c vox:a per:2 gen:m num:s mod:e enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK XVox0 FSE0 PP0 M0	0
56	OK-ONE	1	VERB.C2FS.AE	kaw~an	كَوِّنِنْ	kaw~inino	299	OK		1aw~a3	[kaw~in]	kaw~in/CV+ino/CVSUFF_SUBJ:2FS_MOOD:E	create	[#n trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#n+trans]_[CT:-]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+#-}iy]	S:[C.E]_[CS:i-suff+v-suff+y-suff]_[CT:-]_[CF:#-aY||#-aA+enc0:2*]	pos:verb asp:c vox:a per:2 gen:f num:s mod:e enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK XVox0 FSE0 PP0 M0	1
57	OK-ONE	1	VERB.C2D.AE	kaw~an	كَوِّنانِّ	kaw~inAn~i	299	OK		1aw~a3	[kaw~in]	kaw~in/CV+An~i/CVSUFF_SUBJ:2D_MOOD:E	create	[#n trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#n+trans]_[CT:-]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+#-}iy]	S:[C.E]_[CS:#^i+A-suff+v-suff]_[CT:-]_[CF:#-a>+enc0:2*]	pos:verb asp:c vox:a per:2 gen:u num:d mod:e enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK XVox0 FSE0 PP0 M0	0
58	OK-ONE	1	VERB.C2MP.AE	kaw~an	كَوِّنُنْ	kaw~inuno	299	OK		1aw~a3	[kaw~in]	kaw~in/CV+uno/CVSUFF_SUBJ:2MP_MOOD:E	create	[#n trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#n+trans]_[CT:-]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+#-}iy]	S:[C.E]_[CS:u-suff+v-suff+w-suff]_[CT:-]_[CF:#-aY||#-aA+enc0:2*]	pos:verb asp:c vox:a per:2 gen:m num:p mod:e enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK XVox0 FSE0 PP0 M0	1
59	OK-ONE	1	VERB.C2FP.AE	kaw~an	كَوِّنّانِّ	kaw~in~An~i	299	OK		1aw~a3	[kaw~in]	kaw~in/CV+~An~i/CVSUFF_SUBJ:2FP_MOOD:E	create	[#n trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#n+trans]_[CT:-]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+#-}iy]	S:[C.E]_[CS:#^i+c-suff]_[CT:#n]_[CF:enc0:2*]	pos:verb asp:c vox:a per:2 gen:f num:p mod:e enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK XVox0 FSE0 PP0 M0	0
60	OK-ZERO-CV-PER	0	VERB.C3MS.AE	kaw~an			299	OK		1aw~a3	[kaw~in]			[#n trans]	[-]					PS0 XVox0 FSE0 PP0 M0	1
61	OK-ZERO-CV-PER	0	VERB.C3FS.AE	kaw~an			299	OK		1aw~a3	[kaw~in]			[#n trans]	[-]					PS0 XVox0 FSE0 PP0 M0	0
62	OK-ZERO-CV-PER	0	VERB.C3MD.AE	kaw~an			299	OK		1aw~a3	[kaw~in]			[#n trans]	[-]					PS0 XVox0 FSE0 PP0 M0	1
63	OK-ZERO-CV-PER	0	VERB.C3FD.AE	kaw~an			299	OK		1aw~a3	[kaw~in]			[#n trans]	[-]					PS0 XVox0 FSE0 PP0 M0	0
64	OK-ZERO-CV-PER	0	VERB.C3MP.AE	kaw~an			299	OK		1aw~a3	[kaw~in]			[#n trans]	[-]					PS0 XVox0 FSE0 PP0 M0	1
65	OK-ZERO-CV-PER	0	VERB.C3FP.AE	kaw~an			299	OK		1aw~a3	[kaw~in]			[#n trans]	[-]					PS0 XVox0 FSE0 PP0 M0	0
66	OK-ZERO-CV-PASS	0	VERB.C1S.PE	kaw~an			299	OK		1aw~a3	[kaw~in]			[#n trans]	[-]					XVox0 PS0 M0 PP0	1
67	OK-ZERO-CV-PASS	0	VERB.C1P.PE	kaw~an			299	OK		1aw~a3	[kaw~in]			[#n trans]	[-]					XVox0 PS0 M0 PP0	0
68	OK-ZERO-CV-PASS	0	VERB.C2MS.PE	kaw~an			299	OK		1aw~a3	[kaw~in]			[#n trans]	[-]					XVox0 PS0 M0 PP0	1
69	OK-ZERO-CV-PASS	0	VERB.C2FS.PE	kaw~an			299	OK		1aw~a3	[kaw~in]			[#n trans]	[-]					XVox0 PS0 M0 PP0	0
70	OK-ZERO-CV-PASS	0	VERB.C2D.PE	kaw~an			299	OK		1aw~a3	[kaw~in]			[#n trans]	[-]					XVox0 PS0 M0 PP0	1
71	OK-ZERO-CV-PASS	0	VERB.C2MP.PE	kaw~an			299	OK		1aw~a3	[kaw~in]			[#n trans]	[-]					XVox0 PS0 M0 PP0	0
72	OK-ZERO-CV-PASS	0	VERB.C2FP.PE	kaw~an			299	OK		1aw~a3	[kaw~in]			[#n trans]	[-]					XVox0 PS0 M0 PP0	1
73	OK-ZERO-CV-PASS	0	VERB.C3MS.PE	kaw~an			299	OK		1aw~a3	[kaw~in]			[#n trans]	[-]					XVox0 PS0 M0 PP0	0
74	OK-ZERO-CV-PASS	0	VERB.C3FS.PE	kaw~an			299	OK		1aw~a3	[kaw~in]			[#n trans]	[-]					XVox0 PS0 M0 PP0	1
75	OK-ZERO-CV-PASS	0	VERB.C3MD.PE	kaw~an			299	OK		1aw~a3	[kaw~in]			[#n trans]	[-]					XVox0 PS0 M0 PP0	0
76	OK-ZERO-CV-PASS	0	VERB.C3FD.PE	kaw~an			299	OK		1aw~a3	[kaw~in]			[#n trans]	[-]					XVox0 PS0 M0 PP0	1
77	OK-ZERO-CV-PASS	0	VERB.C3MP.PE	kaw~an			299	OK		1aw~a3	[kaw~in]			[#n trans]	[-]					XVox0 PS0 M0 PP0	0
78	OK-ZERO-CV-PASS	0	VERB.C3FP.PE	kaw~an			299	OK		1aw~a3	[kaw~in]			[#n trans]	[-]					XVox0 PS0 M0 PP0	1
79	OK-ZERO-CV-PER	0	VERB.C1S.AE.E0	kaw~an			299	OK		1aw~a3	[kaw~in]			[#n trans]	[-]					PS0 FSE0 XVox0 M0 PP0	0
80	OK-ZERO-CV-PER	0	VERB.C1P.AE.E0	kaw~an			299	OK		1aw~a3	[kaw~in]			[#n trans]	[-]					PS0 FSE0 XVox0 M0 PP0	1
81	OK-ONE	1	VERB.C2MS.AE.E0	kaw~an	كَوِّنَنْهُ	kaw~inanohu	299	OK		1aw~a3	[kaw~in]	kaw~in/CV+ano/CVSUFF_SUBJ:2MS_MOOD:E+hu/XVSUFF_DO:3MS	create	[#n trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#n+trans]_[CT:-]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+#-}iy]	S:[C.E]_[CS:a-suff+enc0+v-suff]_[CT:trans||ditrans]_[CF:#^i||#^iy+enc0:2*]	pos:verb asp:c vox:a per:2 gen:m num:s mod:e enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 XVox0 M0 PP0	0
82	OK-ONE	1	VERB.C2FS.AE.E0	kaw~an	كَوِّنِنْهُ	kaw~ininohu	299	OK		1aw~a3	[kaw~in]	kaw~in/CV+ino/CVSUFF_SUBJ:2FS_MOOD:E+hu/XVSUFF_DO:3MS	create	[#n trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#n+trans]_[CT:-]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+#-}iy]	S:[C.E]_[CS:enc0+i-suff+v-suff+y-suff]_[CT:trans||ditrans]_[CF:#-aY||#-aA+#^i||#^iy+enc0:2*]	pos:verb asp:c vox:a per:2 gen:f num:s mod:e enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 XVox0 M0 PP0	1
83	OK-ONE	1	VERB.C2D.AE.E0	kaw~an	كَوِّنانِّهِ	kaw~inAn~ihi	299	OK		1aw~a3	[kaw~in]	kaw~in/CV+An~i/CVSUFF_SUBJ:2D_MOOD:E+hi/XVSUFF_DO:3MS	create	[#n trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#n+trans]_[CT:-]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+#-}iy]	S:[C.E]_[CS:#^i+A-suff+enc0+enc0#^i+v-suff]_[CT:#^i||#^iy+trans||ditrans]_[CF:#-a>+enc0:2*]	pos:verb asp:c vox:a per:2 gen:u num:d mod:e enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 XVox0 M0 PP0	0
84	OK-ONE	1	VERB.C2MP.AE.E0	kaw~an	كَوِّنُنْهُ	kaw~inunohu	299	OK		1aw~a3	[kaw~in]	kaw~in/CV+uno/CVSUFF_SUBJ:2MP_MOOD:E+hu/XVSUFF_DO:3MS	create	[#n trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#n+trans]_[CT:-]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+#-}iy]	S:[C.E]_[CS:enc0+u-suff+v-suff+w-suff]_[CT:trans||ditrans]_[CF:#-aY||#-aA+#^i||#^iy+enc0:2*]	pos:verb asp:c vox:a per:2 gen:m num:p mod:e enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK FSE0 XVox0 M0 PP0	1
