LINE	STATUS	COUNT	SIGNATURE	LEMMA	DIAC_AR	DIAC	FREQ	QC	COMMENTS	PATTERN	STEM	BW	GLOSS	COND-S	COND-T	PREF-CAT	STEM-CAT	SUFF-CAT	FEATS	DEBUG	COLOR
30	OK-ONE	1	VERB.P2MS.AI.E0	Earaf	عَرَفتَه	Earaftah	1238			1a2a3	[Eara#f]	Eara#f/PV+t/PVSUFF_SUBJ:2MS+ah/XVSUFF_DO:3MS	[MEERA]#to#know+[KEV]#to#know+to#know#how#to+to#recognize+to#realize,#perceive,#see+to#figure#out,#find#out,#discover	[trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:trans]_[CT:-]_[CF:-]	S:[P]_[CS:c-suff+enc0]_[CT:trans]_[CF:#-A'+#-a>+#-aA+#-ay+#-iy+#t+enc0:2*+enc1+gem]	pos:verb asp:p vox:a per:2 gen:m num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	1
31	OK-ONE	1	VERB.P2FS.AI.E0	Earaf	عَرَفتِيَه	Earaftiyah	1238			1a2a3	[Eara#f]	Eara#f/PV+ti/PVSUFF_SUBJ:2FS+ah/XVSUFF_DO:3MS	[MEERA]#to#know+[KEV]#to#know+to#know#how#to+to#recognize+to#realize,#perceive,#see+to#figure#out,#find#out,#discover	[trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:trans]_[CT:-]_[CF:-]	S:[P]_[CS:c-suff+enc0]_[CT:trans]_[CF:#-A'+#-a>+#-aA+#-ay+#-iy+#t+enc0:2*+enc1+gem]	pos:verb asp:p vox:a per:2 gen:f num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	0
32	OK-ONE	1	VERB.P2P.AI.E0	Earaf	عَرَفتُوَه	Earaftuwah	1238			1a2a3	[Eara#f]	Eara#f/PV+tuw/PVSUFF_SUBJ:2P+ah/XVSUFF_DO:3MS	[MEERA]#to#know+[KEV]#to#know+to#know#how#to+to#recognize+to#realize,#perceive,#see+to#figure#out,#find#out,#discover	[trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:trans]_[CT:-]_[CF:-]	S:[P]_[CS:c-suff+enc0]_[CT:enc0+trans]_[CF:#-A'+#-a>+#-aA+#-ay+#-iy+#t+enc0:2*+enc1+gem]	pos:verb asp:p vox:a per:2 gen:u num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	1
33	OK-ONE	1	VERB.P2FP.AI.E0	Earaf	عَرَفتِنَه	Earaftinah	1238			1a2a3	[Eara#f]	Eara#f/PV+tin/PVSUFF_SUBJ:2FP+ah/XVSUFF_DO:3MS	[MEERA]#to#know+[KEV]#to#know+to#know#how#to+to#recognize+to#realize,#perceive,#see+to#figure#out,#find#out,#discover	[trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:trans]_[CT:-]_[CF:-]	S:[P]_[CS:c-suff+enc0]_[CT:trans]_[CF:#-A'+#-a>+#-aA+#-ay+#-iy+enc0:2*+enc1+gem]	pos:verb asp:p vox:a per:2 gen:f num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	0
34	OK-ONE	1	VERB.P3MS.AI.E0	Earaf	عَرفَه	Earfah	1238			1a2a3	[Eara#f]	Eara#f/PV+(null)/PVSUFF_SUBJ:3MS+ah/XVSUFF_DO:3MS	[MEERA]#to#know+[KEV]#to#know+to#know#how#to+to#recognize+to#realize,#perceive,#see+to#figure#out,#find#out,#discover	[trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:trans]_[CT:-]_[CF:-]	S:[P]_[CS:enc0+n-suff+z-suff]_[CT:trans]_[CF:#-A'+#-a>+#-aA+#-ay+#-iy+enc1+gem]	pos:verb asp:p vox:a per:3 gen:m num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	1
35	OK-ONE	1	VERB.P3FS.AI.E0	Earaf	عَرفَتَه	Earfatah	1238			1a2a3	[Eara#f]	Eara#f/PV+at/PVSUFF_SUBJ:3FS+ah/XVSUFF_DO:3MS	[MEERA]#to#know+[KEV]#to#know+to#know#how#to+to#recognize+to#realize,#perceive,#see+to#figure#out,#find#out,#discover	[trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:trans]_[CT:-]_[CF:-]	S:[P]_[CS:enc0+i-suff+v-suff]_[CT:trans]_[CF:#-A'+#-a>+#-aA+#-ay+#-iy+enc1+gem]	pos:verb asp:p vox:a per:3 gen:f num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	0
36	OK-ONE	1	VERB.P3P.AI.E0	Earaf	عَرفَوَه	Earfawah	1238			1a2a3	[Eara#f]	Eara#f/PV+awA/PVSUFF_SUBJ:3P+ah/XVSUFF_DO:3MS	[MEERA]#to#know+[KEV]#to#know+to#know#how#to+to#recognize+to#realize,#perceive,#see+to#figure#out,#find#out,#discover	[trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:trans]_[CT:-]_[CF:-]	S:[P]_[CS:enc0+v-suff+w-suff]_[CT:enc0+trans]_[CF:#-A'+#-a>+#-aA+#-ay+#-iy+enc1+gem]	pos:verb asp:p vox:a per:3 gen:u num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	1
37	OK-ONE	1	VERB.P1S.AI	HaDan	حَضَنت	HaDant	70			1a2a3	[HaDan]	HaDan/PV+t/PVSUFF_SUBJ:1S	[KEV]#to#embrace,#hug#s.o.+to#put#in#one's#lap	[#n trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:#n+trans]_[CT:-]_[CF:-]	S:[P]_[CS:c-suff]_[CT:-]_[CF:#-A'+#-a>+#-aA+#-ay+#-iy+#t+gem]	pos:verb asp:p vox:a per:1 gen:u num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	0
38	OK-ONE	1	VERB.P1P.AI	HaDan	حَضَنّا	HaDan~A	70			1a2a3	[HaDan]	HaDan/PV+~A/PVSUFF_SUBJ:1P	[KEV]#to#embrace,#hug#s.o.+to#put#in#one's#lap	[#n trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:#n+trans]_[CT:-]_[CF:-]	S:[P]_[CS:c-suff]_[CT:#n]_[CF:#-A'+#-a>+#-aA+#-ay+#-iy+enc0:1*+gem]	pos:verb asp:p vox:a per:1 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	1
39	OK-ONE	1	VERB.P2MS.AI	HaDan	حَضَنت	HaDant	70			1a2a3	[HaDan]	HaDan/PV+t/PVSUFF_SUBJ:2MS	[KEV]#to#embrace,#hug#s.o.+to#put#in#one's#lap	[#n trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:#n+trans]_[CT:-]_[CF:-]	S:[P]_[CS:c-suff]_[CT:-]_[CF:#-A'+#-a>+#-aA+#-ay+#-iy+#t+enc0:2*+gem]	pos:verb asp:p vox:a per:2 gen:m num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	0
40	OK-ONE	1	VERB.P2FS.AI	HaDan	حَضَنتِي	HaDantiy	70			1a2a3	[HaDan]	HaDan/PV+ti/PVSUFF_SUBJ:2FS	[KEV]#to#embrace,#hug#s.o.+to#put#in#one's#lap	[#n trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:#n+trans]_[CT:-]_[CF:-]	S:[P]_[CS:c-suff]_[CT:-]_[CF:#-A'+#-a>+#-aA+#-ay+#-iy+#t+enc0:2*+gem]	pos:verb asp:p vox:a per:2 gen:f num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	1
41	OK-ONE	1	VERB.P2P.AI	HaDan	حَضَنتُوا	HaDantuwA	70			1a2a3	[HaDan]	HaDan/PV+tuwA/PVSUFF_SUBJ:2P	[KEV]#to#embrace,#hug#s.o.+to#put#in#one's#lap	[#n trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:#n+trans]_[CT:-]_[CF:-]	S:[P]_[CS:c-suff]_[CT:-]_[CF:#-A'+#-a>+#-aA+#-ay+#-iy+#t+enc0+enc0:2*+gem]	pos:verb asp:p vox:a per:2 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	0
42	OK-ONE	1	VERB.P2FP.AI	HaDan	حَضَنتِن	HaDantin	70			1a2a3	[HaDan]	HaDan/PV+tin/PVSUFF_SUBJ:2FP	[KEV]#to#embrace,#hug#s.o.+to#put#in#one's#lap	[#n trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:#n+trans]_[CT:-]_[CF:-]	S:[P]_[CS:c-suff]_[CT:-]_[CF:#-A'+#-a>+#-aA+#-ay+#-iy+enc0:2*+gem]	pos:verb asp:p vox:a per:2 gen:f num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	1
43	OK-ONE	1	VERB.P3MS.AI	HaDan	حَضَن	HaDan	70			1a2a3	[HaDan]	HaDan/PV+(null)/PVSUFF_SUBJ:3MS	[KEV]#to#embrace,#hug#s.o.+to#put#in#one's#lap	[#n trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:#n+trans]_[CT:-]_[CF:-]	S:[P]_[CS:n-suff+z-suff]_[CT:-]_[CF:#-A'+#-a>+#-aA+#-ay+#-iy+gem]	pos:verb asp:p vox:a per:3 gen:m num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	0
44	OK-ONE	1	VERB.P3FS.AI	HaDan	حَضَنَت	HaDanat	70			1a2a3	[HaDan]	HaDan/PV+at/PVSUFF_SUBJ:3FS	[KEV]#to#embrace,#hug#s.o.+to#put#in#one's#lap	[#n trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:#n+trans]_[CT:-]_[CF:-]	S:[P]_[CS:i-suff+v-suff]_[CT:-]_[CF:#-A'+#-a>+#-aA+#-ay+#-iy+gem]	pos:verb asp:p vox:a per:3 gen:f num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	1
45	OK-ONE	1	VERB.P3P.AI	HaDan	حَضَنَوا	HaDanawA	70			1a2a3	[HaDan]	HaDan/PV+awA/PVSUFF_SUBJ:3P	[KEV]#to#embrace,#hug#s.o.+to#put#in#one's#lap	[#n trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:#n+trans]_[CT:-]_[CF:-]	S:[P]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-A'+#-a>+#-aA+#-ay+#-iy+enc0+gem]	pos:verb asp:p vox:a per:3 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	0
46	OK-ONE	1	VERB.P1S.AI.E0	HaDan	حَضَنتَه	HaDantah	70			1a2a3	[HaDan]	HaDan/PV+t/PVSUFF_SUBJ:1S+ah/XVSUFF_DO:3MS	[KEV]#to#embrace,#hug#s.o.+to#put#in#one's#lap	[#n trans]	[-]	P:[P]_[CS:-]_[CT:-]_[CF:-]	X:[P]_[CS:#n+trans]_[CT:-]_[CF:-]	S:[P]_[CS:c-suff+enc0]_[CT:trans]_[CF:#-A'+#-a>+#-aA+#-ay+#-iy+#t+enc1+gem]	pos:verb asp:p vox:a per:1 gen:u num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	1
